text,sentiment
@SergioSmiles Mirate D gray-man desde cero puta ,N
"@Rubiu5 no se si leas esto, pero lo intentaré.Youtuber, escritor, dj y gamer favorito, hoy es mi cumple y sería muy feliz si me saludaras",NEU
@oximorron si. Probamos sonido pero como llovió se cambió lo que habíamos probado. Es difícil tocar cuando uno se escucha maso.,N
"Doght es amable,Doght es cariñoso,todos quieren un Doght,disponibles,en ninguna parte ",NEU
@atenea2guerrera maldita sea !!!!! no fui yo Gracias Kellyyyyyyyyy !!!!!!!!!!!!!,NEU
"@goetha Jajaja se aprovechó lo ke pudo, ya se fue a currar pero mañana descansa  mucho lío entonces no? Y con el malagueño que tal?",P
"@cuervotinelli miércoles, sábados y domingos son los peores días para mi TE EXTRAÑO !!",N
@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso,P
"@juanittinelliok Vos como estás??, me twetteo Lucas y me puso ""ya no"" ..., me fijo en el perfil de el y sus fotos están en negro !! ",N
"@ldpilarevolledo tolerancia pilu, tolerancia siempre nadie es mejor o peor por la musica que escucha shaky shaky shaky shaky shaky",NEU
"le dije a mi mamá si podiamos salir hoy ya que esta re lindo el día y me dice ""tu padre y yo tenemos un cumpleaños hoy""",NEU
"Mi tío ya no está... pero todos los días, en todo momento, pienso en él y le hablo de verdad lo siento conmigo siempre",NEU
No me quiero ir bueno sí pero no,NEU
"@BleuatreMil se muestran solitos, no está difícil la cosa felizmente",P
@grassengel no podés tener lo mejor de los dos mundos,N
Ha muerto mi profesora de volumen/escultura y en serio que bajonazo ,N
@AlondraNataly14 me dijo que es el doble de mi edad y que no saliera con el y yo de que Tranquila maaaa! no salgo con el jajaja,N
@jonathanchacon te deseo muchísima suerte en tu próxima aventura tío ,P
Lo bueno: vine a Chihuahua. Lo malo: solo una cosa no fue lo que esperaba. Pero: hice nuevos amigos y amigas por fin nueva gente bonita,P
Me hice un sándwich. En vez de queso le puse leche condensada y aún así lo puse a tostar,NEU
"@elsacasas no lo aprendes ni en el cole, ni en la universidad ni haciendo 100 posgrados. O naces o no. Es congénito",NEU
Hay videos que no se envían porque no tengo espacio en el móvil así que lo siento ,N
Contestame cuando te pinte total,N
"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",P
Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias ,N
Me odio por estar gorda,N
"@moniescat @empercutio si, desde aqui se te vé La Fosa de las Bermudas, clarito y con vegetacion",NEU
Es grandioso conocer a personas maravillosas como ustedes @lasabesaba @vanessasaba75 se quedan en el corazón de las que las conocen.,P
Un Gorditoo lleno de sentimientos,P
¡Feliz Nuevo Nacimiento! Un infinito GRACIAS por tu Presencia aqui. ¡Un Abrazo Enorme!. Alicia.,P
Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,N
"Tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici) a TJ",N
"@GhetsisD Hay que disfrutarla al màximo mientras pueda ,despuès se hacen grandes y vuelan Doc",NEU
En segundo dia de Servicio #FelizMartes,P
Cuando todo es felicidad y falla un sector del disco de la laptop y se borran archivos muy importantes de la chamba,NEU
Me daré el abrazo de fin de año sola o khé? por qué se demoran tanto,N
"@valeub25 pues sí, sé lo que se siente. Pero piénselo como el último esfuerzo, que ya ahorita llegan las vacaciones",P
"@daniacal aún no, pero si estará jugable en el TGS no creo que tarde demasiado. ",P
Qué bueno que lo disfrutaron @tefycastroram,P
Un AI The 100 sería lo mejor. ,P
Jamás me toca monito en la rosca. Quisiera ser relevante,N
"@KunMadera pues date unas cuantas horas, que es muy temprano ",NEU
Adiós alcohol fue lindo mientras duro,NEU
Ayer fue un día de emociones muy encontrada se acerca septiembre por un lado y por el otro una personita que siempre me hace sonreír ,NEU
Que suave que me contestaras más rápido,P
"Días!!! Entrena tu mente. Vives como piensas. Elige lo amable, lo bondadoso, lo consciente, lo sano, lo creativo, lo alegre.. Besitos",P
"Ok @YouTube de Les Miserables pasas a Charly García con Aznar jajaja, muy fuerte",N
@esther_trota Espero que te guste  Escocia es precioso!,P
@xtrelok pero del practico ya? No me dijiste que hacías prácticas. ,N
@EsGermanDZ vivo con la necedad de algún día encontrarmelo en la calle,N
"@pocho_f1 pero McLaren parece q mejora, 1,5s mas rápido que el año pasado en Qualy, y mantuvo a raya a los williams en Spa! ",P
"Digan lo que quieran pero Rápidos y Furiosos nunca ser lo mismo sin ""Paul Walker"" no hay remplazo por el",N
Buen día. No funciona el semáforo de Avenida Cultura @HermosilloGob Saludos,N
"-""Aiiiiiii Por k ziempre te tomaz fotoz asiendo jimnaziaaa??????"" - Porque puedo, porque soy flexible y porque es MI perfil. Te amo",P
@AndreaLuzuriaga me rompisteS el corazón! es una discusión ardua la del horario; no podés acomodar para entrar a las 11 algunos días?,N
Buenos días ! Estamos a 3 días del día de la navidad ! Irma López en cabina durante las 2 horas de #TeMueveAM,P
un capitulito de Gilmore es la medida perfecta para esperar a que la masa crezca...,P
toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi,P
@guuatever @LeidiPonzonia Las teorías anticíclicas que todo sindicalista que se precie defiende.,NEU
"@Joe_Padisha_Mon @DiarioDeCurwen Estaba en otro horario pero yo no podía ir. Claro, como mejor te acomode.",NEU
Hoy queremos felicitar por su cumple a una de las mejores personas que hemos conocido gracia al #páde #RafaGuerrero  @PlanetaPadel  ,P
"Amigos, si bloqueo a alguien aun así pueden seguir viendo mis tweets, cierto? #JustAsking #ItsJokeHoney",N
me quemé las dos nalgas jajja,N
@MitsukiAuri Estoy en semana de examenes asi que somos dos,NEU
Un buen inicio de año #Playa #Sur #Familia #Bronceadita,P
he soñado una cosa muy rara con los personajes de PLL y luego como que estaba en la real life y conocia a Shay y a Lucy y y y ,N
@oooogeiD por mensa Yo supuse que era un toque más caro pero esa María tenía tarifa dinámica,N
@Landspecies y sentimos empatia hacia cualquier ser vivo sin distinción ,P
"Cuando era niño e íbamos a Gigante, se hacía lista de que se iba a comprar y siempre bien limitados. Hola ese dejo de ser un problema",NEU
@AntonioPV98 @CeliaOgalla28 mis amigos hablando jodes .... K bonita amistad ,N
@ElCrull Jajajaja a que mala impresión,N
"@Ana_AvilaM hmmmm no sé, aún las siento pegadas en el cielo de la boca",NEU
@soyalannavarro Buenas noches Risitas ...Sueña Bonito...!,P
1477. No pero porque apenas hay confi ,N
"Sólo y triste bajo el sol en la playa busco amor debe haber un lugar para mí Gentes vienen, gentes van olas, agua, luz, y sal,,, la la la",NEU
@EvaGelCot DONDE LO VES!!? Es mi programa favorito y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos ,P
Me aso  santander estaba mejor,N
@andreareyes6767 hola odiosa me hace falta,N
@FranzUgarte @UnAutenticoCule asi tiene que ser .. yo m alegro solo si el barca pierde en algo qe influya a madrid cmo la liga ayer tuani,P
"Maes, la vida es una mierda: estén felices o no. Mejor sonrían y aprovechen el tiempo. Estar amargado no la va a hacer menos mierda.",NEU
Demasiadas cosas raras en poco tiempo! Anda y que les follen 0 complicaciones 0 historias Me voy a la playa y viva España! ,N
"@ReinaDeLosGatos mira el hilo, que está explicado  es el primer planeta (b) de la estrella Próxima Centaur Próxima Centauri b",NEU
#QuisieraQue la gente fuera eterna,NEU
se me desgarra el alma al ver gente tan mierda en la calle loco!..xq tratar así a un pobre animal como no podes tener corazón! que triste,N
Feliz Martes para todos.  Pásenla bonito y a sonreír.,P
Mis demonios internos me dicen tatuajillos pero mi corona me dice no,NEU
@habitssofmyhrt pero es muy trillado,N
"@sapitomen de me ntojaban más unos de canasta. Jijiji háblame de tú, porfa",P
@TipicaLoca se ve que hoy no es tu día...que termine rápido,N
@EverCufl Ay que grosero eres conmigo,N
Ser productora radiofónica es lo mejor de la vida,P
@pamezunigac @InvictosSomos no eres la única,NEU
@OllieGamerz Soy la peor del mundooooo. Se me olvidó la fecha de tu cumpleañooooos. Sorryyyy Felicidades bae,NEU
"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",P
Mami se acaba de ir y ya la extraño,N
"@LylaBliggie jajajajaja, ¡qué linda! Yo también me puse re feliz cuando me enteré, nos dejan un álbum antes que TOP se vaya al servicio",NEU
"Oye niña, qué no te buscan en tu casa? No tienes ni mayor de edad. Yo llego 30 min después de la hr acordada y me súper regañan.",N
"@Filibrown jajajajajaja. De todos esos nomás rebozos merco, jajaja. Mi troca es tailandesa no la han traído a silao uu",NEU
"un día volverá ese fue el consuelo al decir que te habías ido,que te extraño",N
@ICVNL ustedes me puede ayudar a saber pq voy a pagar mas que en los anios anteriores,N
Triste aburrido perdido sin saber q hacer solo quiero desaparecer para siempre a nadie le importara no encuentro otra salida...,N
"@pobrezacero @nuevatribuna @ruthtoledano @FelipeAlcarazM @carlosbardem @carnecrudaradio @agarzon @cayo_lara Vamos mal, no... peor ",N
"@RissoConDosEsse Te voy a espoliar ahr no ,lo único que te voy a decir es que esta muy bonita, divertida y tiene un mensaje",P
"@LuchoCastanedaL prohibir paraderos En Pza Union, Pza 2 Mayo agilizaria el tráfico.",NEU
"Haces que se vaya mi melancolía, me devuelves de nuevo a la vida ",P
Cuando no es que se va a dormir o se durmió Solo no quiere hablarte otro sentimiento lindo como el no quiero verte,N
@PatiLevrero9 me rompes el corazon iban a crecer con mucha musica nuestros hijos,N
"El Temor de un Hombre Sabio, la saga Millenium, Canción de Hielo y Fuego, y un largo etc ",NEU
"Escuchan ""Now You're Gone"" de @VivandTheSect, uno de los mejores discos del 2016 #PropuestaMañanera",P
"Uds locas por sun and moon me dieron ganas de jugar, pero hablan de stats y huevadas que ni idea. Yo feliz atrapando y combatiendo nomas",NEU
"La raza de Hillo ya me pegó lo de decir la ""inserte nombre"". Se me olvida que aquí en GDL todo es ofensivo",N
Mae yo soy tan idiota que tome jarabe por que tenía mucha tos y ahora estoy como si estuviera borracha y no puedo estudiar,N
Acabo de preguntarle al Mae de a la par que para donde va pero no fue por vina Esque estoy demasiado perdidaaaa,NEU
"@cinn_gc10 Un chivi que hace videos y es más tocándose el cabello que video haciendo ""algo divertido o entretenido"".",NEU
No es divertido cuando Gaby tiene el control de todo por haberme pasado en la serie. Cada vez que me llega un mensaje me da miedo verlo.,N
Cómo cuando tu mamá te manda a buscar algo pero no sabe que ahí están escondidos los regalos de navidad y de paso me regañan chale jaja,N
Lo malo de estar enferma es que la comida no me sabe a nada,N
"@juankipua Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja ",NEU
@Carlos_GalindoL @FSanabriaLuis @Jluis_porta @cartoblasto @jjonline76 @uby77 las pequeñas diferencias que enfrentan las dos españas ,NEU
"RIP Dean ""pestañas perfectas"" Winchester. Ya sé que va a regresar en el siguiente capítulo, pero igual",NEU
Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @lamejor991fm,NEU
Viendo la que será de hecho una de las sorpresas del cine peruano del 2017. Nueva sangre para renovar nuestra filmografía nacional,P
"En 15 minutos, subiré un nuevo video a mi canal de youtube, es un pequeño regalo para que se lo empiecen a pasar de agasajo este viernes!",P
Últimos momentos en medicina familiar y de guardia C,NEU
"Dicen que Twitch va mal hoy, pero aún así os pondré stream en 20 mins ",NEU
@josciv por eso es importante escucharlo,P
"@cuervotinelli Jajajajaja sabía que no me ibas a retwittear COMO TE CONOZCO ^_^, TE AMO;3, estamos conectados y lo sabes !!",P
Ojala que mañana cuando vayan al Black Friday se toquen un poquito el corazón y también donen a las personas que perdieron todo,P
"Y sí, siempre he dicho que la Navidad no se trata sólo de regalos, pero me siento mal porque no he donado regalos para los niños este año",N
@GuillermoBarqu1 Carepichas esas solo piensan en ellas.,N
La nueva versión de #Baywatch no paga,N
"#ElRegaloQueNuncaLlegó fue el vaquero Wody y su caballo, los imprimi ise mi recortable pero no lo niego fui feliz con lo que me alcanzaba",P
"Me he en encontrado como 8761653729751528763 Colombianos entre Lima y Nasca, Perú.",NEU
@ionrumanboy no es tan facil ,N
"—¿A dónde vas tan maquillada? —A una fiesta, mamá. —¿Eres el payaso? —¡MAMÁAAA! —JAJAJÁ, cállate y hazme reír o no vas. —Ok.",NEU
@blackbalam Que linda la gente educada. Un gran abrazo homosexual,P
Extraño ir a la escuela jajaja,P
No hay chance de que empiece una dieta si todo es tan rico,N
Si la ven díganle que se Pudraa por que si la veo yo le voy a gritar lo que la enfada PUTAAAA jajaja buenos mundo días amanecí Feliz,P
"@joanes22 en esas fechas estaré en el @Designcampfest de Lima! Pero seguro que visito Pamplona con ""La Sed"" en noviembre ",NEU
@belindapop #AskBeli ¿Porque siempre respondes a los mismos EH?,N
"No todo es orines y ceniza: hoy vi una niña con patines y casco divirtiéndose en la Plaza de la Cultura, y fue muy lindo",P
"@alejandrosanmo @luisalisferrer Hay una historia escrita donde salen las mujeres, pero no es tan popular ni se estudia en las escuelas ",N
"Quiero empezar el curso ya, Dios estoy emocionada",P
Que duro iniciar el día con noticias tristes,N
Como te tardas en contestar,N
"#AsíMeDuela , tendre que comer el pavo , aunque en verano este gordita",NEU
La Daniela me tienen griseada.,N
"@Danileivacr buenísimo!! Yo mañana voy a clase de 6 de la tarde que es yoga Dance, es como yoga pero aeróbico",P
"Paaah, extrañaba tanto a Ezee... Estaba re perdido.",P
Los ministerios q os tienen a vosotros engañando maca conmigo tenías q dar @Rafa_Hernando q t iba a dar un baño así d paso t lavas l boca ,N
"@ithaisa_sm @SuperScienceMe La verdad es que si, muy bonito  Me alegro que te haya gustado ! Y que hayas aprovechado el paseo virtual jeje",P
He vuelto a escuchar Orishas 5 años después y es maravilloso ,P
"@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu",P
"@ClaudioSensasao @MsRose_84 @geraldine_balme ¡Cada vez sois más! Las risas están aseguradas entonces. Mañana preguntamos, dadlo por hecho ",P
"Días!!! Sí te caíste no importa; levántate,continua y haz a un lado la piedra con la que tropezaste, para no caer de nuevo... Besitos",P
"Repito, de momento NO HAY FECHA LÍMITE y las preguntas son EN EL E-MAIL no encima del vídeo ",NEU
@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa,P
"@LaEscude Sí, a mí también me gustó mucho, pero como todos esfuerzos sociales de Google, el problema es crearles volumen de usuarios.",N
"@NeoDonNadie de sobra, si solo somos 3 dime tu ID y ya te agrego ",NEU
@elwarpig jajaja ay te comprendo !! Excelente día con un beso incluido,P
"Solo tengo que decir estés dónde estés, estés con quién estés, aún te extraño... extraño que me revientes el hígado, oh, pisco amigo mío.",NEU
Otro día que me voy a dormir sin su mensaje de buenas noches,N
@SusanaTRuiz eres muy pero que muy inteligente ,P
al menos con ftwd se me hace más ameno esperar a twd en Octubre ,P
Esta para unos buenos mates y galletitas,NEU
"Esta ceniza me tiene harta, me arden los ojos",N
Se me acaba de caer el celular en una taza con agua y ahora suena horrible,N
"@sdelgadoaros ..por cierto, en USA obligan a parir a una niña de 12 años, embarazada a caua de una violación..? (Es para unas amigas) ",N
"31. ¿y tienes el pelo teñido?: Si, ya no lo quiero tener así se me maltrató. 32. si pudieras teñirte el pelo de que color seria?: Negro",NEU
"Si es que llego a tener hijos no les pondré nombres difíciles de escribir ni de pronunciar, para que no los molesten como a mí jaja",NEU
@MigueZYT yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro,N
"@NeithanWolf @Cinefila_91 @Cinedepatio @SensaCine ""Resultad Sobrevives"" lo de estar loco funciona  ",NEU
Parti 3 roscas diferentes y en las 3 me salio el niño!! Algo estoy haciendo mal,N
"@marcasgz ufff ni te imaginas, y claro encima dándome golpes en la cabeza por mi sentido del humor ",N
"@ushcala que bueno, claro que si, envíame tu dirección de correo por DM",NEU
Pues esperando al señor @DarkFabio666 para la caza de pokemon nocturna me hallo ,NEU
"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga ",N
es re triste q a todo mi inicio le pongan cosas en el cc y a mi no,N
La lluvia definitivo que no me tiee piedad cuando ando en bus,N
Estoy preparando un montón de ideas muy chulas para el canal  poco a poco iremos subiendo el nivel y la calidad de los vídeos ,P
@rubenlinoman como todo! Es un jugón! No quiero que lo fichéis. Es el peor día de mi vida ,N
#FF a los geniales @Cinesa !! ,P
Y un poquito de vino..,NEU
"@alexcasasv_ es triste que no me sigas,estoy sad",N
"@Jordicanal64 Pues si no fichan ""lo que sea"" además de un ridículo espantoso igual QSF nos deja plantados...esperemos que no   ",N
"después 1 mes me entero q a una piba le robaron las entradas para el m&amp;g, ayy pobre!",N
@kevinghidalgo @BrunnerCesar @Aylen_1616 El prox viernes vamos,NEU
"@TeoGarciaEgea @paconadal Esto es un mero ej. de lo complejos que son los ecosistemas y la eutrofiz. como para reducirlos a ""Hay + peces"" ",NEU
@lauritasole Yo una vez le dibujé unos corazones a mi profe de inglés en el examen final. Igual me jaló,NEU
@faz500 Mientras el Poder Ejecutivo no decida que el efectivo en los restaurantes es un riesgo de seguridad y lo prohíba,NEU
@FotoCalato @cinencuentro gracias por apoyar al cine hecho en las regiones,NEU
"@ProudlyARMY Sii, cuando ya no quieres sentirte mal, pensar en cosas lindas y dejar salir todo lo malo... esos videos aparecen de la nada",P
Es que por las noches en mi cuarto y mi sobremesa me angustio sabéis Me vengo al sofá con el portátil y el ventilador y eso,N
@YurikitoKSP @Universitario que feo tu corazoncito! Deja ser feliz a los demás,NEU
@Idolsftdjom @_jesus_OM @DanieloviedoM obviamente tia JAJAJAJAJA q soy la mayor  osqqqqq pero venir ya ofu,NEU
"- ¿Qué me estás arrimando? - Algo que te gusta mucho y está en mi entrepierna. - Amor, guarda ese pepino, tú pene no es tan grande. - Ay",N
"Siempre dicen que mi hermana parece mas grande que yo y NO YO SOY ,MÁS GRANDE",N
"@Ale_Jaramillo A los años por aquí hermosa, ya ni te has de acordar de tu fiel seguidor Un abrazo inmenso en este nuevo año. Bendiciones.",P
"@candetinelli TE AMO BOLUDA!!, y lo sabes... Bien metida !!, me haces reír ...",P
@Adri_tranqui yo estoy trabajando en frente de una ventana abierta...buee lo de trabajar trabajar voy y vengo,NEU
@TatianaAstengoB esa serie se nota muy interesante a verla por Netflix,P
Yo sí lo sentí y me lleva puta,N
"Que dicha que la MLS ya se llevó a la %@+\×~¥ de Francisco Calvo, siempre me ha parecido insoportable",N
"Ya hasta me duele la cabeza. Mañana/tarde pesada, pesadísima en la oficina.",N
aw Tae lo que daría por poder abrazarte,P
@pacoleonbarrios Aun hace calor pero las piscinas ya están cerradas y el mar pilla lejos  El Corte inglés no ha dicho aún que se acaba...,N
"@ValenTamara3 es una adolescente lesbiana, re callada, rara. No está mal la película pero como te digo, capaz no te cuelga. De nada",NEU
"@elfilosoflow Lo bloqueo ALV!, no soy tan tolerante maigo",N
"@sepuedevivir la amo, qué hay de cierto en que a las serpientes nos dan cascotazos todo el año? 2016 fue suficiente... Tierra here",NEU
Ya me estoy saboreando la hamburguesa que me pienso comer el jueves JAJAJAJA ya se k gorda Bye,P
"Adivinen qué, mi mal presentimiento se está haciendo realidad.",N
"@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas",P
@Ana_d_Armas Tú tan bella y con estilo como siempre! Te mereces siempre lo mejor!! Eres maravillosa!! Besitos y feliz día! ,P
"Dice el doctor que sospecha que las lesiones sean de marisco pegajoso por eso tomo biopsias. - Se llama molusco contagioso - Ah, si, eso.",N
Lo que extraño de no vivir con mi tia es que ya no puedo ir a la playa o de peda con mis primos favs,NEU
Algunos están Sad 24/7 Otros están Indignados 24/7 Yo estoy Cachondo 24/7,NEU
Qué triste ver que el odio por una mujer esté por encima de la razón,N
"Despues de todo sigues pendiente de mi y lo sabes, pero autoengañarse is moreee easyy ",N
La seño que venía leyendo mis tweets me dijo que los leyó sin querer ajajajajaja me siento mal por haberle dedicado mi tweet anterior,N
Empezando el día con una de mis canciones favoritas,P
"@Djrossana que tengan un lindo martes y que todos tus sueños se hagan realidad Sé tu misma, No copies Modas Eres Mi ejemplo a seguir",P
"@iAphiClient Necesito unas cosas que me las van a comprar pronto para el primer vídeo , forro ya no me hablas",N
#DalasCastigos No atendia en clase y la profesora para castigarme me mandaba a trabajar en el campo... maldita profesora,NEU
"Mmm no quiero hacer spoiler pero hoy va a ver algo nuevo en el canal,lo podras ver en el nuevo video que subire en unas horas",NEU
@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.,NEU
"Hasta me das risa @realDonaldTrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.",N
"No estaba muerte, andaba de parranda! Jejeje",P
¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor ,N
Mi profe de comunicación se parece a la profesora Umbridge. Yo sé que en el fondo es malvada y nos quiere ver quedarnos.,N
Me gustabas para ver películas y series acostados pero preferías a tus amigos,N
@Anddcampa siento no decir lo mismo,N
Recién me rescato que el 24 y 31 cae sabado,NEU
¿Porqué las personas no captan la mega no indirecta de enviar flores? Mi escritorio se sigue viendo sin vida jajaja,N
"@TichKhan_ d los cines donde la hacen este finde,el+accesible es el icaria,q ha bajado precios(no me pagan xD),o las matinales de DiagMar ",P
"Buen partido a todos @overgame_org , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters ",P
"Aveces siento que no le caigo bien a mis seguidores ,aveces son tan negativos y malos",N
Llevo despierto desde las 8 porque un puto mosquito estaba volando en mi puta oreja y ,N
"Bueno, estoy en la batalla final del Conquista y ya después me faltaría Revelación ",NEU
Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro ,N
Hoy vi unas florecitas muy hermosas color lavanda !!! Y no pude recogerlas porque iba en el carro QUE IMPOTENCIA !!!!,N
"@nicolas_ciganda muchas gracias querido, feliz año para vos también!",P
Que asco spotify desde la compu,N
@Duarteftagus En Argentina el 1° de Diciembre,NEU
Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...,P
Y estavamos los dos buscando la manera de desir quien de los dos da el primer paso.!! #ESCUCHANDO #DOSOGAS Sola En Casa...,NEU
@PacoMoronta pero yo te kiero ,P
"Despidiendo a Pau en el aeropuerto. Ya se va a Monterrey, Nuevo León.",NEU
Espero que la pasen bien y que tengan un muy buen 2017,P
@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto,NEU
"@hey_its_Nathy ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla",P
esta estupida de Abis a la par mía esperando a que saquen el desgraciado Trailer de Resident Evil fuck hasta as 12 md LA vamoooos,P
Y mi tl ya está muerta ,N
@tenistachanel por eso lo he puesto en comillas.....  pd la yankee ya tiene el fallo de pelocoño pues? ,N
Ayeeer en Sasuke Shinden! JAJAJA que letra mas fea debe ser de naruto. Por otro lado la policía militar,N
"Me quedan 2 capítulos de la sexta temporada de PLL, y no quiero acabarla porque sino hasta que doblen la 7 no podré ver nada más ",NEU
"@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables",NEU
yo quiero que dios me ayude a conseguir el libro rapido,NEU
@rushsmith se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy ,N
"@cuervotinelli @demianchildemb1 Un solo corazón !!. Te amo Viejo :*, que descanses, me fui a dormir... Me gustaría soñar con vos",P
@marianitapando ¿Y si vamos y te invito una hamburguesa con su respectiva malteada? *En verdad lo digo*,P
"Eso de comerme todo solo por navidad y año nuevo es mentira, porque paro comiendo todo el año",NEU
"Despertar con la noticia de esta terrible tragedia . Dios los tenga en su gloria campeones , sabiduría y resignación para las familias",N
"Preparando la maleta, proxima parada #huelva #fiestasconamigas",NEU
Díganme ridícula pero mañana traigo mi cobijita de vaquita porque siento mucho frío .,NEU
@AliGon17 Recuerda que sólo participan balones Spalding y tus amigos con carita roja no lo son,N
me tengo que sacar un diente y no quiero,N
"Mi mamá me maquilló super chiva para halloween, y todo lo grave en snap snap: nayma_vp",P
"El Turrialba me odia, en definitiva, es el milésimo ataque de asma en el semestre",N
¿Alguien tiene algún pdf donde se describan las etapas del desarrollo humano? Sobre todo la de la senectud. POR FAAAA.,NEU
"@cineplanet hola, me gustaría saber si van a estrenar en Piura la chica del tren, espero su gentil respuesta, gracias.",NEU
"@KidrauhlSolotu Mira,así haces ejercicio JAJAJA ",P
Con ganas ya de que llegue septiembre Y comenzamos mañana nueva temporada en @DelecturaOblig. #adiosagosto,P
"Despues de muchos años, pudimos reir por un buen par de horas..",NEU
"recuerdo el dia inesperado en que partiste, dejando todo sin voltear atrás te fuiste",N
"@libadri perfecto. ¡Gracias! A ver cuánto me toca pagar este año, que ya 3 años he pagado lo mismo.",N
"Eres bien divertida y me das mucha risa, siempre andas de buenas y eso me agrada, eres muy buena persona, ya no tengas tantos crushes",P
Siempre ando metida en google buscando imágenes lindas  si me encanta. de lo que sea me gustaría que sean solo para mi pero no se puede,NEU
@pastafruli Te hamo juerte guachita!,P
"@dileivac seguro no entendiste bien la trama, véala de nuevo, es toda linda.",P
"Yo pensaba que el descanso también iba a ser para el fandom, PERO NO! nosotras nunca descansamos Re100 robado #VideoMTV2016 Niall Horan",NEU
@irenichus siii! Voy como en media hora. Me vas a reconocer por mi musculosa y mis havaianas rosadas (?) #foreverpink,P
Que pecadito la gente afectada por las inundaciones,N
@Alex_Yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas ,N
@beeeel12 hubiera ido igual podía hasta las 4,NEU
A las 17:30 pillo el bus ,NEU
@futaztecadep Saludos al profe David y al @martinolimx! Feliz 2017 Maestros de la narración.. Carajo!!!! diría el Dr. Garcia,P
"Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión",NEU
Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren,NEU
@mister__lemon Tenés que conseguirte un estudiante y ponerlo a hacer una Tesis sobre Twitter (en la FCS de ser posible,NEU
Un vibrador que nos estudia...se adapta a nuestras necesidades. Lo mejor del #Verano este #juguete inteligente https://t.co/VLgBuWnYX7,P
@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad,NEU
Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol ,P
@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,P
"@WaterLiliesMon_ no las des, en serio. ",NEU
En pleno 2017 y hay servicios que sólo se pueden utilizar con Windows...,N
@kiki_fiore Los freelancers pueden usar la cuenta básica de @workana que es gratuita y no deben pagar por trabajar,NEU
"@Sharhell Solo es cuestión de ponerle bastante, Dios nos ayude bastante love u tooo te voy a extrañar",P
@alexime pero podrías rescatar las cosas buenas que te pasaron ánimos,NEU
" En esta NAVIDAD todo regalo es bueno, decir te quiero es mejor; pero un regalo y un te quiero es mucho mejor ",P
Bob Dylan siempre ha sido un gran poeta Siempre lo dije. Siempre lo pensé. Sigo emocionada ¡Los tiempos están cambiando!,P
Yo que podría decir de mi ex? Fui demasiado feliz y me hizo crecer como persona,P
@mijacabello97 feliz cumpleaños que sea el mejor cumpleaños de todos muchas bendiciones y muchos éxitos por siempre,NEU
"@cuervotinelli el 27 de diciembre tengo mi primer sesión, luego el 11 de enero... NECESITO HACER ESTO POR MI PARA SENTIRME PLENO !!",P
"@tenyexrsgone A mi me jode bastante eso créeme, y mas aun que de acá ni del hotel salieran, no se porque siempre lo mismo",N
