text,sentiment
Diría que estudio también Pero es mentira jajajaaj y yo por ahora mentiroso no soy y Odio Las Mentiras,NEU
"@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.",NEU
Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …,P
DEVUELTA EMPATE LA CONCHA DE SU MADRE Los duels seran contra ustedes no en unranked aviso Mary perdon pero no quieren skywars,N
"Primero fue buscando a Nemo, hace un par de semanas a Dory y ahora a un Pokemon Jonny la gente esta muy loca!!!!",N
"@LaloCosta96 Esta bueno que cites el tw, porque cuando ella entre sabes que va a entrar a tu perfil y va a ver esto",P
@javierandresh amigo mio no se si es más complicado que te hable una piedra o alguien a quien el corazón se le hizo de piedra,N
Encima tengo muchas fotos juntos,NEU
Va estar lindo el veranooo aca,P
Prefiero Lamentarme Solo Lo Que Esta Pasando,N
"Quiero empezar el curso ya, Dios estoy emocionada",P
Buena peli voy a mirar yo ante de ti,P
@ffanoch @ObservadorUY jaja si el concepto es irregular no asimetrico,NEU
"@Rabii_says Están algo demorados pero en proceso ¡Llegarán, no se preocupen!",P
Yo tengo él grupo perfecto de 7 chicas para ser IBFs grupales,P
Yo amo ser mujer..pero en casos así digo xq mierda fui mujer loco..,NEU
"@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita",P
@davusito no hay tal pussy chaval ajajajajajja pero chingao seas si estabas con tus amigos,NEU
Han pasado 5 min y no hay nadie Estoy en vivio mi YouNow es Manuela Etchebarne,NEU
".@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados",N
"@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere",P
"@grisel_ok a mi y a muchas personas nena ,que pasa ?aunque no nos conozcamos aqui estamos presente yo estoy",P
"@kiki_fiore Una vez te lo enviemos, lo puedes subir como imagen a tu porfolio. Aquí @workanahelp podrá darte más detalles",NEU
"@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska",NEU
toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi,P
"90 oye, tu me caes de 10! jajajajja tu nombre me dio ganas de escribir así no se pq. La mejor con vossssss",P
"@andyygmes eres como muy tierna jajaja justo veía el ""40 cosas"" me lo pase genial! Si algún día voy a Berlín sería genial verte",P
No puedo creer que estoy llendo por una hora sola al liceo nono que onda voy por 45 min nada mas mejor no podia ser,P
Me pierdo la ultima fecha,N
@Loquilla_Si sip! Me estoy manteniendo ocupado,P
@leifermendez En breve te contestaremos desde #FreelaOnline,NEU
Entre al coso cat ese y me descansan,N
@mvdsister Que buena pinta!! Un buen vinito y estamos!,P
"@letifcosta importante el compromiso con la comunidad, es buena señal",P
No para nunca de tatuar a Ghi y tengo tremendo sueño,N
"@DeVersalles lo sigo y lo leo ,tenga hermoso descanso ,se cuida gracias",P
"Aveces twitter o insta bajan la calidad y se ven feos ,los edits",N
"Estuve apuntó de crermela igual , a Dormir así no me reclama nada después",N
"Hoy hace un mes que están juntos. Cuanto los extraño,pero están en un lugar mejor",NEU
"@cuervotinelli Buen día P@!!, Excelente Jornada de Viernes, TE VEO HOY A LA NOCHE  !!",P
"@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas",N
Me acabo de enterar que @zotero ahora tiene free solo 300 MB y hay que pagar por almacenamiento,NEU
"@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi",N
"@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte",P
"@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.",N
"@juamigcaz es muy responsable y profesional, pero además va muy bien con el estilo de tu club, tiene mucha garra. Un crack!",P
"@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.",N
Buen diaaaa... Al menos hoy voy más tarde al trabajo porq ayer me quedé más de media h dsp de mi hora de salir...,P
cartoon network censura las parejas gays en steven universe y no censura el humor negro de gumball o la violencia de dragon ball z hdps,N
Mas feo que te quiebres,N
Estoy re triste por el Cappelli,N
"@old_sound sigue siendo laico, no te preocupes",P
Escucharle la voz antes de dormir. Lo mejor,P
Se me pego toda la comida JAJAJA lloro ah,N
@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !,P
yo quiero que dios me ayude a conseguir el libro rapido,NEU
@yoparami @LuJVS existe una app para encontrar baños públicos pero es inútil,N
"@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo",NEU
@PalacioYazmina siiii ayer a las 23 en vtv.. Y bueno yo tampoco me vi,NEU
"@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal",NEU
@bostonriver de parte de un parcial de Fenix.. mucha suerte y ojala clasifiquen a la sudamericana,P
"@xkidas @bambootik @NCouto2000 @GonzaloCelis las tuyas ya se oxidarán, y no vas a ver nunca una siguiente.",N
"Los verdaderos hinchas de #Nacional no perjudicamos nuestro club, no insultamos adversarios. Alentamos a los nuestros, eso #EsNacional",P
@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei,N
"Sé tan fuerte que nadie pueda herirte, tan noble que nadie pueda ofenderte y tan original que nadie pueda imitarte.",P
"@Flor_uy @igalvar71 nuevamente, pensamos distinto.Para mí son a la vez solidarias y se benefician. Van de la mano, no son contrarias",P
"Todo el mundo me dice que soy re enana en los bailes, yo no entiendo, si estoy yendo con championes de plataforma",N
@OTROGUAPOSUELTO @ModaDiceEs @vine YA ME INSTALE LA APLICACIÓN Y ME COMIÓ EL COCO !! seré un inmaduro? Tengo 34 pirulos : p !!,NEU
"¡¡Buenos días!! Ya somos 996 en el canal, así que hoy tendré que grabar mi reacción llegando a los 1K Que pasen un #BuenViernes",P
@_anatabeira no ! lo que pasó es que me agarró en av.giannattasio al lado de TI y no en lugares lindos como a ustedes !,N
Es tarde ya bendiciones mimosos,P
@elojodeava 1cm es margen de error!,NEU
@Duarteftagus En Argentina el 1° de Diciembre,NEU
@mister__lemon Está el FA... pero no son profesionales,N
hoy entro un poquito más tarde a trabajar #BuenDia,P
@Pkba88 @gabriel_hgs yo hice humanístico y salve matemática de pedo.,NEU
@SantyTkd11 subi a la azotea por tu tweet y esta normal,NEU
@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam,N
pasando un tarde hermosa en mercedes mirando la ciudad desde lo mas alto,P
"duermo como los mejores hoy mañana juega el bolso , me falta ella nomas",P
"@mister__lemon Excelente idea. O, por lo menos, que no pudieran hablar más de una hora",P
"Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .",N
@afigue2010 muy divertido @martinbossi en @desayunos12... humor y espontaneidad... de los más talentosos de la vecina orilla...,P
¡Llegamos a los 8000 seguidores! Gracias por acompañarnos en el camino del trabajo independiente. Sigamos creciendo juntos #freelancer,P
@eljabavinero @Jonatute Ojalá lo encuentres o que por lo menos lo haya agarrado una familia que le de amor.,P
Qué emoción! Acabo de conocer al fenómeno @rusomyc y es veterinario de mi Lolo! Preparate para mis consultas cotidianas jeje,P
@cuervotinelli @lourdesanchezok @elchatoprada que increíble !! Yo nací hace 36 años y nunca tuve Papá o padrino o algo... TREMENDO !!,N
@Lpauletti Comprobado: Se puede estar en el fondo de un pozo...y seguir cavando la propia fosa. Y aun hay gte q definde,N
yo soy una persona que cuando es sabado o domingo se queda dormida hasta las 1 o 2 de la tarde jajajja :V,P
Recién grabado el Nuevo vídeo (Ahora a entrenar una horita y luego baño como algo y me pongo a editar) #BuenLunes Para TODOS #FelizLunes,P
Debemos orar por los hnos venezolanos gente q es rehén hoy de la crisis en su país.Yo tengo amigos venezolanos q me preocupan en serio...,N
Me tiene podrida no ver,N
@shxwngold uy jajjaa bueno lo siento,NEU
@elijuambeltz un canguro GAP como único aliado,NEU
@GramaticaReal por ejemplo si eres MANO larga jaja,NEU
quiero que mariano le de el regalo a joaquin,P
@grisel_ok muy bien y vos?ando con ganas de algo dulce,P
"Alguien que me hable porfa, no me quiero ir a dormir",N
"@MonteroEnzo1899 hola soy joaquin y tengo aire, arre q no me anda",N
@Iri_Becaria Está llegando a Argentina. En estos días andará por todos lados seguro,NEU
@Rosua15Ad a la gente le cuesta eresarse en una encuesta ! se sienten limitados...,N
@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje,NEU
Quieren que les suba links de vídeos motivaciónales ? Les levantará él animo para los exámenes,P
@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !,NEU
@cyberplant no es esa. Pero ves? el pin más común es un montón de tiempo para un café.,NEU
"Hoy pasamos re lindo con la chicas, jugamos a las cartas hasta re tarde y nos morimos de risa",P
"@grazianopascale Sí, es increíble lo que está diciendo. Incluso que su gestión se compara favorablemente con la del FBI @LeoVeigaSanchez",N
No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas,N
@ximerba @tvshowuru @perdidoseter Que no fue mencionado en el artículo ni en los tweets citados (yo lo excluí del Storify a propósito).,N
"@Aquicolobanco @Ropher_ ahhhh sí, ubico, muchas gracias, es q no tenía idea de cómo se llamaba esa zona. Acabo de aprender algo nuevo.",P
La negra Mel que se haga del Bolso tamos todos los compadres y ella de galli deja nos re gozariamos en la abdon negra,NEU
@GroseroKesman @perezfedullo seguramente nacional se dejó ganar por que el q tenía que festejar era fénix ! por lo menos así lo veo yo !,NEU
@daphneedenis corazón lleno de odio!,N
@GermanDeJuana Bon jour German Buen día,P
@AntonellaMombru pq somos mejores y valemos más,P
"@NinetalesGD leeel bueno, ahora hablas con mas personas",NEU
"@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted",P
"@QuemasDePasto es el autor favorito del Seba, bo! más respeto!",N
"Mi ""supuesta"" pariente segun la cabernicola me ah mandado la soli",N
@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.,NEU
"Enamorarse de la misma persona todos los días, eso es amor. #buenfindesemana @KarinLedl1",P
Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (,N
Me quiero pelear con alguien y siento que ya estoy grande para andar en bardos,N
"@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables",NEU
"@cuervotinelli Papá me llamas ?? 095327750 ... No me siento muy bien ahora , toy como triste...",N
@mechibasso Necesitar se necesita. Claro que hay gente que piensa estar por encima de esas minucias burguesas @Cybertario,N
"@diegodelacurva , es cierto eso? No seas malo, aportas mucho al programa, se te va a extrañar de verdad",NEU
@KesmanAlberto Sí increíble! Mi madre decía que eras tú y cuando dijeron que era Solé... Pensamos: es igual a Kesman!,NEU
@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer,NEU
"@mister__lemon No, claro que no. Es convenir aspectos puntuales en los que haya acuerdo. Helado y con barquillo, pero varía el gusto",NEU
@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario,NEU
"@VickyMarquez__ Si le pareces fea no te la comenta , te quiere re garchar pero no sabe como decirlo y un ""Linda"" no queda",NEU
@_anatabeira que bien ! cada vez que salgo la gente me saluda pero el otro día salí con la del FA y fue impresionante !,P
Y un poquito de vino..,NEU
Todos son retwitteados y yo nunca,N
@ForgerPancake Lo trasladaremos al equipo correspondiente. Saludos,NEU
@_suniac que ya no quedan diseñadores gráficos anarquistas?,NEU
"no se puede hacer ningun comentario che ,que feo",N
@KarennPladaa estamos en la misma soy pobre y sin ropa,N
"@mister__lemon Seguro que tiene un sólo pulmón, como todo el mundo.",NEU
"@vmayo72 ah bueno, desp poné foto, seguro va a estar recontra buena!",P
Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee,P
"@victorita_fest Si, justo ese que comi estaba tremendo. Bueno pasame la dir por interno",P
#LosRicosNoPidenPermiso todas las parejas juntas como deberían estar menos la de #rafana voy a llorar,NEU
@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes,P
@Sofiarayl feliz cumple sofi!! justo hoy no me toco ir al canal!! Que pases bomba!!! Beso grande!,P
@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad,NEU
 Todo fracaso es condimento que da sabor al éxito . que tengan un hermoso #viernes comienzo del #findesemana,P
@mister__lemon Tenés que conseguirte un estudiante y ponerlo a hacer una Tesis sobre Twitter (en la FCS de ser posible,NEU
"pa en esta parte del año me pongo re melancólica, voy a extrañar tanto ver todos los días a las gurisas",N
"La supuesta federación de estudiantes que opina y toma postura en cuanto tema de izquierda hay, no dice nada del universitario Sendic",N
"@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia",N
"@_pepepar Bueno, eso viene por el lado de los apellidos. Hay quien usa apellido doble porque el 2do tiene más alcurnia que el 1ro",NEU
Pensar en esa posibilidad nada mas me parte al medio y no quiero saber si llega a ser asi como me puedo llegar a poner,N
esa no me gusta sorry,N
@Nifunifa4 Yo no trabajo ningun feriado,P
@letifcosta @perezfedullo traduciendo es un imbécil !,N
"En el prado con mi gente, esto necesito",P
Tengo las patitas frías cuando nos pensás visitar verano??,N
@harrycourage fue por una buena causa !! no me malinterpretes,NEU
"mi sábado está siendo lo menos productivo posible, yo ya gané!",NEU
@RufinaCamejo ¿arte?¿religioso?¿tener?... ¿cambiamos de tema ya? Pensé que hablábamos del cuadro. @mister__lemon,N
@MarinesStrasser ahhhh es genial eso pero esytoy de viajeeeeee! beso y mucha suerte!!!,P
@__josejuan__ @jneira suponiendo que la terra este cableada en el tomacorriente de la pared,NEU
#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais,N
@larunego @DestacadosUY Pronto subiremos una convocatoria para que los lectores formen parte Gracias por preguntar Laurita,P
Tengo hambre de la tonelada de comida que cocina para mi mamá todos los fines de semana,P
"@cuervotinelli Buen día P@!! , excelente Viernes , te veo hoy a las 23:00 hs .TQM  !!",P
Tengo tremendos nervios con la defensa del proyecto de estudios económicos . No me la quiero llevar a exámenes,N
"ahora q se terminó #GilmoreGirls hasta el 25, le meto a #Bones... porq siempre es necesario estar mirando algún capitulito",NEU
Me siento débil No rindo como hace DOS PUTAS SEMANAS. No puede ser la concha de mi madre. No puede ser.,N
@juanamaro22 Tal cual. Muy difícil que se apliquen otras políticas de seguridad con mismo ministro convencido de que está bien lo hecho,N
@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.,NEU
"@mor_ticia no aguanté a la trotsky, sali a fumar y aparecieron unos tipos re cargosos a hinchar los huevos asi que me fui antes",N
necesito un amigo que me acompañe al oftalmólogo porque me voy a quedar ciega por unas horas igual si no pueden voy sola está bien,NEU
El propio dolor de panza,N
Da en la vida es facil,N
@KevinistaOk que egoísta de tu parte decepcionada,N
@Diegourug grande guiri!!!!! Jajaja estabas en la multitud,P
Toda la noche soñando con caballos que hermoso fue,P
"@FernandaDhb No tengo ni un peso ahorrado, voy a llorar",N
Empezó a llover y me puse a cantar esta canción jaajjaja,P
gracias a #RevistaShopNews por el permanente apoyo a nuestro programa de #TV,P
Otro día que me voy a dormir sin su mensaje de buenas noches,N
"@RufinaCamejo Comprando ropa en el barrio chino en Los Ángeles, ni inglés hablaban @dannyviLe",N
Creo que lo peor del trabajo es tener que sacarme los anillos y la pulsera,N
Subiría una foto de mi boletín pero es muy mainstream y yo soy único y diferente,NEU
@_anatabeira ya tengo eeriencia en desarmar ! pero este es el primero que no lo dejo desarmado...,NEU
"@quijanojor jjajajaja. Mi segundo amor es Rampla, el equipo de mi papá querido... Gte de barrio, obreros, flia.",P
Como me encantaria ir a abrazarla a mi amigaa ahora mismo y decirle que todo va a estar bien,P
@Lascosas690 EXCELENTE lo de Axel contando como se termina con DELINCUENTES en fútbol. ¿Cuándo repiten programa para grabar y amplificar?,P
Necesito volver a Samsung por más de que iPhone tenga tremendo sistema operativo no me permite ser tan libre como galaxy,NEU
Y estavamos los dos buscando la manera de desir quien de los dos da el primer paso.!! #ESCUCHANDO #DOSOGAS Sola En Casa...,NEU
@joaqtor Hola Joaquín! Si buscás acceso a la API envianos un mail por MD y te contactamos con el equipo de tecnología. ¡Saludos!,NEU
"@mvdsister Para mí son los sábados. Entre semana no estoy por ahí. La bondiola y el carpaccio de salmón, con entrada de jamón ibérico",NEU
iba a ir a la feria pero me encuentro que llovió y esta bastante feo así que procedo a meterme en la cama otro rato,N
@pulsionparcial Derrota por amplia diferencia?,NEU
@DonVascolet Lo echan al toque jajajaa,N
muy sensible esta la gente hoy dia,N
@FabianImaz es solo para estresar a @kzfabi @NETConfUY,N
"@RufinaCamejo Ta, ahora te hacés la superada @claraklayton @RichardRead2014",N
Bonomi esplendoroso en su ejemplificación personal del índice de Dunning-Kruger,N
@TipicaLoca @vmayo72 hola ! algunos han cambiado varias veces de nombre...,NEU
estoy muy cansada y muy mal como para estar hoy en twitter,N
No hay chance de que empiece una dieta si todo es tan rico,N
98% de los circuitos escrutados en Colombia. 60% de abstencion. Gana el No. #PazParaColombia,P
@selectornectar @eskartas un día de estos en que se acueste borracho lo volvemos dejar igualito!,NEU
La verdad que me encanto el #McDiaFeliz en @mvdshopping Un placer estar presente para ayudar! @mcdonaldsuy,P
"Es así, siempre que me gusta alguien vive en el culo del mundo jajajaja harto de fracasar",N
@nicomarone @salocinuy algunos llegamos a ese resultado después de un arduo trabajo y consulta previa con calculadora !,NEU
"@santiagochirico ñery siempre fuiste uno de los uno , solo que vos no tenias la confianza para darte cuenta",P
"@cmenghi A menos q seas empleado de Riogas, Alur, INR, IMPO, vicepresidencia o cosas así. Tener título está sobrevalorado @Nico_Selser",N
"@dannyviLe Es la pelada. Si los estudios dicen que te hace más alto y más fuerte, seguro que también más joven",P
"@felipefskl No necesariamente. Quizá se necesita alguien que apueste a ganar mintiendo, por única vez, y haga lo que hay que hacer",NEU
"@ValenTamara3 es una adolescente lesbiana, re callada, rara. No está mal la película pero como te digo, capaz no te cuelga. De nada",NEU
@vmayo72 yo si esta lindo me voy pa la feria ! hoy fui y lo único que compré fueron 5 paltas a 100 mangos,P
@MarioGorgo @Dennis08481468 @huesopintos eso fue lo peor ! y el cooper no me lo compro ni loco ! tengo mejores opciones y mas baratos !,N
Un Gorditoo lleno de sentimientos,P
Extraño mucho el parque de ute,N
"Cuando se acuerda me escribe, mas lenda",NEU
Si gana Trump que pasará con la bonita,NEU
Quien no puede dormir y tiene q trabajar temprano,N
@mister__lemon No sabía que los cigarrillos electrónicos estaban prohibidos @progresismouy,NEU
@eltreceoficial yo la vi muy bajoneada y tensa pobre @barvelez ...,N
Te banco! Jajaja no estoy enojado contigo ni ahi te quierooooooo @AgustinINeedYou,P
@Goberlik @ecos_la Sep. Es necesario investigar pero no justo ahora ¡Qué lenguaje apolillado!,N
"@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas",P
un capitulito de Gilmore es la medida perfecta para esperar a que la masa crezca...,P
@freezedolan igual same estoy igual q vos con lo que pusiste el año que viene será,NEU
@Roberto_Anchia Muchas veces se toma el valor local como referencia y olvidamos que hay competencia internacional #FreelaOnline,N
Que feo no hablarse mas con alguien y pasar todos los dias por la esquina de la casa,N
"Hoy salimos de trabajar y nos vamos, a vergara con el loco maty,a tirar unas curva en esa pista",NEU
"@cuervotinelli @elchatoprada @hoppefede Recién llegue del gym VOLANDO !! , así los veo , duchaso y toy listo  !!",P
"@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!",P
Paaa en las imagenes de los que entran a declarar hay uno que se re parece a mi compañero me muero firme,N
"@alitamontevideo como estas Ali ,me parece de muy mal gusto ,te cuento algo hoy se inaugura en Paysandù una peatonal de una cuadra",N
Che náutico! ahora vas a saber lo que es sentarse ante un juez. Mirá que se mueve la cosa por suerte para nosotros #JusticiaPorSofía,NEU
el agu me dejo solo,N
"Los pequeños detalles, crean grandes sentimientos.",P
Necesito unas tortas fritas de mi suegraaa.,P
@ChrisNamus cómo está esa chula cada vez mejor,P
"Aparte me siguen las personas ""mas importantes"" de tw",P
@Adri_tranqui gracias ! que tengas un lindo día también !,P
Disfrutando en Uruguay...Ahora esperando a que empiece #LoMejorDeOT en tve internacional,P
@grisel_ok como estas ? yo toda las noches ando por aca nena,NEU
"@milecorreaa pa bo te juro que no me di cuenta, te extraño enana",N
Se dan cuenta de que en 3 meses cumplo los 20? estoy vieja loco,N
"@dra_eutanasia es correcto. Muy bien vos, hay que seguir así! Habrá que meter un asadito!",P
@ChicaDelBidon me siento mi madre cuando no quedaba embarazada y las compañeras de la clínica si.,N
@letifcosta yo salía viernes sábado y domingo ! pero ya esto muy viejo pa esos trotes !,N
"Col siempre me gana en las discusiones de bobos que tenemos, eso confirma lo boba que soy ja",N
Tengo que reconocer que es imposible que Lio me conozca o leea algun mensaje. Y eso me pone espantoso,N
@Librumface Para trazar estrategias suele ser necesario tener una razonable seguridad de para qué lado va a patear el contrario,NEU
"me gustaría q acá hubiese fav y corazón, así podría usar el ️ pura y exclusivamente cuando ponen foto de comida",P
".@sebafle @diego_vallarino jaja a mi favor debo decir q tampoco es un descubrimiento mío, sino de mi hermano,y aseguro q es independiente",NEU
Un amigo no para de mandar fotos de tremenda borrachera diurna en Melo y uno acá estudiando al moderado de Montesquieu. I'm suffering,N
"@auronftomg lol, eso es horrible En Green Day dijeron que este año sale uno nuevo, ya me estoy impacientando y el hype is real",NEU
Igual nadie quiere conmigo ajjajaj,N
Voy a extrañar aquellas charlas infinitas!!!,P
"@RissoLula niña feliz cumple, que pases lindo",P
me tendría que dar igual pero no puedo,N
"@MarBerrondo2 jajaja hacelo por mi, yo estoy insertada estudiando..",N
Tengo el labio cortado a la mitad el de abajo,N
Recién llego del trabajo me perdí el directo de zelda @juandiazdelgado,N
@alejandro_mhr el cine de Irán es de los mejores en el mundo,P
"@barsacampeon10 Qué horror, la mala suerte de esa pobre niña es tremenda... Pobrecita...",N
Lo bueno de vivir con dos hombres es que el acondicionador dura mucho mas,P
Solo falta que me siga @CaELiKe Porque La argentina ya me sigue y Facu también,P
"Aveces siento que no le caigo bien a mis seguidores ,aveces son tan negativos y malos",N
@veronicacriado gracias a vos por la buena onda y por sumarte hasta con GIFs a la iniciativa.,P
"Agustín marco mi vida, la cambio por completo y eso no me lo voy a olvidar nunca, GRACIAS",P
"@RufinaCamejo Si fuera mal pensado, diría que es un arreglo entre el pintor y ellos para cobrar más @CesarAMartinezR",N
"@pbuydid Es muy importante q haya hombres tamb como tu caso, q se suman a la campaña contra la violencia.",P
"@cuervotinelli @MathiCalfani lo mejor para vos De un fanático ""azulgrana"" (de la UA)Te lo merecés...Sos tan crack que zafaste del clásico",P
"@leonardo_veglio Tu argumento es un poco personal. Pero sí, las cosas se terminan. A algunos en 115 años, a otros en 15",N
"Tengo una nueva mejor amiga y se llama mandala, me estaria alegrando el finde o casualidad el dia de la despedida de soltero",P
@EuniceCastroC a mi tambien me gusta la primera ves que la vi fue en una revista de national geographic .tendria 10 años besos bella,P
Los mejores abrazos sin dudas,P
"@BeeeluPereez no, porque te portas mal",N
@Natt985 #ViernesDeComidaChatarra en mi laburo es así,NEU
ves esa sonrisa es falsa como tu amor,N
tengo que ir a pando por tercer día consecutivo,NEU
lo que daria por darle un abrazo a mi vieja,P
Estoy terminando #GilmoreGirls para estar prontita para el 25 de noviembre...,NEU
@isaacBIOvega @saxmann yo no lo mandaria a prision optaria por otra cosa,NEU
@RomanaFerrer Seguro que tienen miedo que llueva y se les mojen los datos,N
"entonces si estás así es porque querés, xq sino queres me escribis y liiiiiisto",N
"@HECTORYEMMI Feliz Cumple que tengas un hermoso dia ,como todos los dias de tu vida",P
@salocinuy @Agronegocios_Uy creo que raúl no se va a presentar.... por lo menos por ahora !,NEU
"@BrunoVuan Vos sos mucho más eerto que yo. Yo soy solo un amateur (pero convencido, eso sí).",NEU
Me hacen quedar como un zorro lpm pero todas las minas que me nombran están re buenas matense,N
@cuervotinelli Muy buenos días para mi papá que lo adoro con todas mis fuerzas  ... Excelente Martes !!!,P
@leot1971 @topyman980 lo de nacional ! en este campeonato creo que no va a haber #PenalParaNacional ! no hubo arreglo,NEU
"#AbrahamMateoEnUruguay @AbrahamMateoMus Va a ser 4 años que soy abrahamer, y ni siquiera lo pude abrazar. Que triste es mi vida",N
@RufinaCamejo Ud. dele que Ud. puede. Y si te critican les tirás que lo hacen porque sos mujer y estás salvada @diego_vallarino,NEU
"En mi vida siempre pasan personas, De esas que valen oro, pero nunca vas a tener. De alguna manera es muy lindo ilusionarse",NEU
Esto de tener un hijo ya grande es una ventaja .... lo podes mandar a la sociedad a buscarte los remedios ... cco @nicolascabrera4,P
Direectv y otros momentos lindos,P
Yo no tengo familia soy buerfana,N
@PaisaVlogs Las mejores cosas tardan en llegar,NEU
Es divino y se extraña pero ya fue,NEU
@junchyg16 Bueno me dejas un poquito màs contenta gracias,P
Cuando yo intento creerte te burlas y mientes de nuevo,N
@jeansuarez33 tenemos que disfrutar hoy es rl ultimo dia de cel,P
Aunque intento no ver todos los episodios seguidos porque ya se acaba,NEU
Nada mas lindo que agarrarle el auto sin permiso y salir andar jaja,P
"Haciendo el Notitest de @TelenocheOnline, me salió ""Eerto en Noticias"". Que veterana que estoy",N
@ajbodoc ¡Armar un buen equipo es espectacular! Tendremos esta propuesta en cuenta en próximas actualizaciones,P
@Rabii_says @moiseshg Fue una semana poco feliz para varios sitios online ¿Ya pueden seguir la transmisión?,N
"@CarolinaAche Decirle a una dama que espere sentada no es muy gentil, pero tu comentario rebosa ironía",N
"Nunca hablamos por privado, 1era vez que lo hacemos y es porque me mande la cagada del día.",N
"@kaunistalvi Hola, ¿pudiste cancelar tu pedido? Siempre tenés disponible nuestro chat en la web para consultas más urgentes. Saludos!",NEU
"Voy a intentar jugar al truco, al que le toque jugar contra mi internet lento, perdóname, no es mi culpa",N
"@porlagoma bueh, recién entrando a twitter y me puse a verlos.... YA ME TERMINÉ DE DESPERTAR"", fuerte, el de GiancarloStanton ufff",NEU
"@Maapolinski Bastante ridículo. Incluyendo eso de que parte de la morosidad es de ""afiliados que murieron"" y no fueron dados de baja",N
@Adri_tranqui eso ! en no escuchar el despertador ! y te dormís nervioso ...con miedo...y peor es cuando te acostumbraste a dormir tarde,N
"Los fracasos de Michelle, Cristina y Dilma muestra que no sólo las izquierdas no son mejores, sino que las mujeres tp gobiernan tan bien",N
Me sigo sintiendo re agotada,N
Espero que le haya ido lindo,P
"Uruguay es caritativo, nosotros estamos segundos igualmente",P
me duele mucho el ojo derecho puta conjuntivitis,N
"Con todas las minas hermosas que hay, oportunidades cero",N
mi hermana es mejor que la de todos usteedes jeje,P
"Nos fue bien en el parcial , solo nos faltan 4",P
Happy Birthday to the adorable #Dakota Feliz Cumpleaños para la adorable #Dakota,P
Yo muchísimo mas . Hablamos al DM y te paso él apartado postal,NEU
Creo que soy la única que nunca se ganó la entrada para jaque jaja,N
"@AntoTamilia @Uber_UY ajaj como esperaba tu comentario, parece joda, no es lo mismo de antes?",N
"Si me pagaran por fumar tendría la vida resuelta, pero desgraciadamente tengo q pagar para fumar",N
