text,sentiment
"@TiaEuge2011 siempre me gusta leer e informarme, por supuesto. De hecho no es q desconozca el tema, pero x supuesto. Gracias.",NEU
"Mi celular él táctil esta roto ,entonces después de las clases lo voy a llevar a arreglar Así que pronto podre m…",NEU
@NeckoLol Eu necko que lastima el lunes no se si me puedo quedar hasta tarde :u es dia de semana tengo liceo (secundaria),N
"@psaccone @GGhelfa Es cierto, estimado. Pero el dcho de opinión lo tienen todos los hinchas de Peñarol, somos más de la mitad del país.",NEU
"@ebelgeri sobre todo la parte de la nota q dice q hay q pasarsela a los del mismo color, algo q para Uruguay es revolucionario",N
"@louisaphire mi botella de agua fav gracias por ser tan linda conmigo y siempre apoyarme en todo, te mereces lo mejor te amo y te extraño",P
Hoy la luna esta hermosa,P
Paaa jona te extraño primo firme,N
Mi hermana me dice que soy adoptda,NEU
@UnLocoSuellto te las enviamos por mensaje privado. ¡Saludos!,NEU
@grumimantis20 lo digo en serio me rompes el corazón,N
Los globos verdes se re pierden con el mosaico ese,N
Votamos por #SiNoEsMuyTarde de #LucianoPereyra @RADIOPOPULARSL Fans Club Oficial Internacional @tuselegidas,NEU
NUEVE MESES LNDF Mi sueño? Que Fabricio me vomite toda algún día!,NEU
Quiero una Skin de un traje de una vaca pero no encuentro lloro,N
@skyimpson me la olvide pero tengo la huella y no em deja usarla nose,N
@Eeugenitaa gracias Pippi! (te conté que tu nuevo DT favorito fue mi DT de pendejo?),P
Digamos que se me hizo un poquiiiito tarde leyendo noticias y escribiendo algo. Será hasta mañana,N
@BrunaSosa7 @JuaneMartinez17 Ayyy vidaaa. Bueno te dejo juane ya no da para mas. Fue lindo mientras duró,NEU
@sermex2006 ¡Hola! Hay más criterios que el puntaje únicamente Eran 10 preseleccionados para votar entre el público. Saludos!,NEU
El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente,NEU
@DrYombi Arriba que entonces no todo está perdido. Lo que sea que buscás te va a salir vas a ver,P
@nellylomar @dbarindelli1 para tener pensamientos propios te veo repetir como lorito la versión q los pptt quieren para volver a robarnos,N
@sanper11 Hoy envié esa misma pregunta por WhatsApp a @NoToquenNada para @borisgolu10 pero no se la preguntaron no se mira el retrovisor,N
"@smallxespos ay que linda q soss, vos iguaal!! Es una bebita lo q pasaa, mi user es el apellido de Axel y Celeste",P
@2891891cap aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver. Ya voy a caer con tacos de 30cm,NEU
"@DanielaPirezFie @jnmet La foto está excelente, pero no se puede creer todo lo que se lee en las redes Espero no haya hecho mucho daño.",NEU
estoy pensando q a esta hora estaría viajando a argentina necesito q me peguen un balazo y me revivan desp del maximus ahre ni me revivan,N
No tengo cargador que lindo,N
Agustin se fue y lo extraño,N
"@amorins8 jajaja, un poco necrófilo pero bue...",N
@cedrezzz no tengo celular hace dias hablame md,NEU
Hay un buso de wanderers que me tiene enamorada,P
yo se que me porte mal hoy pero quiero fav,NEU
Nada más triste que te dejen plantada con el porro armado,N
"@GhostHunter342 @Batalla_Epica Kratos igual, recuerda que ahora está en la mitologia nordica",NEU
"@mister__lemon @Goberlik @derraeb Dicen que escribió ""cuando sea grande quiero ser como vos""",P
Era más fácil ir hasta el cuartito de utileria y traer una red nueva,N
@cuervotinelli Buen día Papá !!      :+ TE AMO MUCHO ...,P
"@LicenciadaCata Lost in Translation Le buscaron un título más ""marketinero"" Slds y buen fin de semana!!",NEU
@mvdsister No seas mala Celina. No te das cuenta que ya sabe dónde lo tiene que llevar?,N
"Porque la fecha esa tiene q ser justo el día de mi cumpleaños, que rabia y q triste",N
@kiki_fiore Los freelancers pueden usar la cuenta básica de @workana que es gratuita y no deben pagar por trabajar,NEU
"@TownGamePlay Townsitoo, podrías saludar a mi mejor amiga Titi? es animatowner, y está pasando por un mal momento familiar Gracias!",NEU
11:30 juega el dortmund y 12:15 es el clásico de españa y no voy a poder mirar ninguno de los dos,N
"@loli_pontes yo me tomé este finde para planificar mi funeral nomas, salí los dos anteriores, si me hubieras dicho antes lo consideraba",N
Espero que sea el cargador el que este fallando y no el celu!! Me sale mas barato un cargador que un celular jajaja,NEU
"@abbu25 jaja muy buena ! el tipo le dice al hijo q no está preparado y la gente lo votó como ""el"" candidato !",N
@ElDemonioAzteka prefiero la verdad por más dura que sea y no vivir en el engaño de la mentira !!! Te mando un beso desde Uruguay,NEU
@PabloMonti1 me esta pasando lo mismo hace una semana y n tomo mate estaré atenta a los doc matriculados q te den respuestas por acá jaa,NEU
"@solesalva lo mismo vos ,cuidate",P
Joaco si ves esto te extraño,N
Los mejores momentos no tienen foto. #sabado,P
"@gianmaradona jajaa no digas eso ,sos muy joven",NEU
me tengo que sacar un diente y no quiero,N
@jugudik Reportate donde adas? Da señales de vida ¡Por Favor!,NEU
@Laa_ceciper hola bonita como estas me gustaria conocerte saber de ti,P
"@LovesDalasito uhh que lastima, bueno igual no podia ir a la firma",N
"@julirod14 Lástima que ya terminamos las clases, quedó pendiente el Mannequin Challenge ...",N
Es una interesante iniciativa @ajbodoc Por ahora podemos hacerlo por aqui en twitter #FreelaOnline,P
Yo le compro una milanga al que me acompañe jaja no quiero ir solo hoy.,NEU
@RufinaCamejo @mister__lemon @diego_vallarino Wrong. Desde 2005 hasta exactamente la primera vez en que pierda el FA,NEU
"@Solenrivero Buen dia soleee!! LLegue temprano si, trabajo poco esta semana asi que ta, hago un esfuerzo",P
@candetinelli veo que me desactivaste los comentarios en las fotos de instagram ... Yo igual te quiero Lele,NEU
Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...,P
@RochiisuarezBj No tenemos  Pero va a estar en todas las librerías del país y hay varias con tienda online,NEU
"@xkidas @bambootik @NCouto2000 @GonzaloCelis copa 15 de América en 2011, cuartos en mundial 2010. Y Chile cómo anduvo en los mundiales?",N
@FlorAlonso79 La capacidad de los europeos de hacerme sentir un viejo a mis nóveles 26 añitos; no garroneaba un descuento ni equivocado,N
"Solo porque es viernes yo sigo en la cama y me da igual llegar tarde... Igual, ya me estoy levantando...tampoco vamos a abusar...",NEU
"@SoyAria Hermosos! Hoy Cris fue tt otra vez, como en cada final de GH, a años de q haya sido ganador. Fue el mejor!",P
"Está demás porque mucha gente piensa que soy lesbiana. Saben donde se pueden meter sus estereotipos no? Si, ahí donde no les llega el sol",N
@joelalsolo a mi sobrino mas chico se le había roto la t la g y la b ahí eras un poco complicado hablar con el !,N
Aaa que mala suerte tengo,N
@diebamu y por supuesto los bloquee,N
"Mañanaaaa es festivo en Colombia, que envidia",NEU
@LuzuGames Que bueno! porque me perdí el directo,P
Leo me consigue novios jajajaa bastaaaa quieroooo estar sola!,N
@NachoDantaz Traicionado por la mujer que me dio la vida,N
Num y te tiro una indirecta con tu user ME ABURRO,N
ay loco que mierda justo el que pensé que era buena gente..,N
"@Pkba88 @losbidones recién veo toda la discusión, larguísima! (yo ya tengo novia! )",NEU
Pa yo soy eel mas gil me podes hacer mil jodas que siempre ccaigo,N
Que día de tragedias la verdad..ahora el falso simulacro del bps que termino siendo real,N
"si no veo a lali este miercoles no la veo mas, tengo tremenda mala suerte siempre",N
"@pedroalfonsoo @cuervotinelli ufffff !! Que bajón , me lo estoy perdiendo...,ME VOY A PEDALEAR CON GOMAS NUEVAS",NEU
Intendente #Flores @FEcheverria50 ¿Qué está haciendo para terminar #RuidosMolestos en #Trinidad? Los derechos de TODOS pasados por arriba,N
@Loli17 @THR Si me avisaron el otro día acá no creo que este pero estaría muy bueno tenerlo jjijij,P
"Digan lo que quieran pero Rápidos y Furiosos nunca ser lo mismo sin ""Paul Walker"" no hay remplazo por el",N
Quien quiere Lima y quien Limón ? Si le das RT a los tres días te llega un limón o lima!,NEU
A todos se les antojo que les hablara a wpp o snap hoy y tengo que recordarles que mi cel esta roto,N
"X un error ""inexcusable"" d un fiscal y una jueza q absolvieron a un pedofilo,ellos fueron trasladados y no sancionados. Justicia? No hay.",N
"@cuervotinelli PAPÁ ME VOY A DORMIR UNA SIESTA ASÍ DESPUÉS TE VEO A LA NOCHE, tu nieta está en mi cama toda despatarrada ...",P
"@AlpioCosta hola, hace mucho q no t veo @arribaarg q pasó? te veía todos los dias desde Uruguay.la verdad q se t extraña chiquilin. volvé",NEU
@susanagkp jajaja yo fui el viernes ! precavido pero el finde pasado no fui a la feria y quería ir pero ya veo que toca esperar...,N
Necesito urgente ver a Seba,NEU
Esta lleno de mosquitos los odiooooo,N
@EnzoGrilloB Lo tengo en Febrero igual jajaja,NEU
@castondarx ay lo extraño lola decile que venga,N
"@CaELiKe deseo que estés bien ,porque yo estoy destruida",NEU
"@CAELIFANCY falta poco para tu cumple mi Cami ,te extraño",P
@FerrCarrillo ta re grande y Preciosa !! Bien Logrado  ...,P
Cuando termine de hacer skype con Irene quizá haga YouNow PD:Estoy nerviosa.,NEU
Hasta quien sabe cuando no vuelvo a entrar ! -_- me re enoja,N
"me preocupa la flacura de la china, posta. NO era asi de flaca ella",N
@LiaTitoo Graciaas!! Vos también te lo merecías Fue re lindo tener una compañera como vos,P
Se está perdiendo la costumbre de valorar los pequeños detalles nunca los dejes de lado #Lunes,NEU
@tbotmakers Que bueno que descubrieron mi bot Cuando quieran meter algo en @ProductHunt avísenme y los ayudo!,P
Hola @cminana ! ¿Qué tips darías a los freelancers que quieren capacitarse en #SocialMedia? ¿Qué herramienta/curso online recomendarías?,NEU
Mojo Jojo hizo gigantes a las chicas superpoderosas y ahora no pueden combatir el crimen sin destrozar media Saltadilla,N
@gbudino venite a hablar de tus teóricos virtuales! vengan con otros de la cátedra! también de como usan las polimedias,NEU
"@Chorros_uy Una consulta?, varios community manager están preguntándose como se hace para la denuncia del MI y así ganar más seguidores?",NEU
@gustavohlopez Cebolla que use nuestra camiseta celeste abajo de la roja y uds. compren camisetas de los cuadros europeos para todos !!,NEU
@uklatinamerica A mi + q la gráfica me hacen ruido las eternas e invariables promotoras mujeres de adorno al lado de cualquier cosa..,N
"@josilopez_ @0hmyvolunteer ta voy a llorar, quiero más películas iremos a ver más de jen, pero no será lo mismo, no hay más thg",N
@Adri_tranqui bajé el vidrio por que esta sucio del temporal pero era demasiado fuerte el sol y lo subí de nuevo y la saque así,NEU
@diebamu debe tener la duda si convoca a los de la altura o a los del llano o los que se adaptan a las dos !,NEU
Que feo lo tuyo pibe..,N
Y bueno sera con conducta hoy,NEU
caro no quiere mas a su amiga,N
@racosta86 a ese Sr le veo cara conocida...,NEU
Yo sabía que la #SuperLuna traería efectos negativos #supermoonfail,N
@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca y la ultima tuya hace 15.,NEU
no me puedo dormir odio que siempre me pase esto loco,N
Rompí la licuadora! Genial! Batido a la mier!!! Necesito una nueva licuadora,N
Estoy muy sensible! Triste por lo de hoy! El futbol este de luto,N
@sara17almada @p0nja jaja hay que andar siempre limpito y arregladito por las dudas !,P
"@GhetsisD Hay que disfrutarla al màximo mientras pueda ,despuès se hacen grandes y vuelan Doc",NEU
Paro de transporte en Montevideo hasta las 22:00 horas por agresión a ómnibus por el clásico,NEU
"@jazzaldia amigos deseo establecer contacto con uds. Agradezco me envíen inbox mail, enviaré material de mi musica",NEU
Que bueno cuando terminas el día pensando: que bien me salio todo! chin chin por muchos días así,P
@MhBazzino10 Hola María Helena!!! Muchas gracias amiga. Mañana iniciamos con mucho gusto con la info desde aquí. Abrazo grande,P
"@BrandonBouer aunque ya no hablemos,no me olvidé de tu cumpleaños #Felíces21 Bouer!!,espero que te la hayas pasado de lo mejor,saludos",P
"#LaUltimaPalabra Guillermo sos un tipo joven, fachero, andá al dentista a que te haga carillas abajo, cuando hablas solo veo eso",NEU
@Alphasniper97 amigo... soy de uruguay... la verdad que aca es complicada la economia.pero de llegar a la ps4 espero cruzarme en batalla,NEU
".@cocoramazzi Ja, ja, muy gracioso. Teniendo en cuenta que tu posteo inicial es el elogio de un artículo lleno de odio y resentimiento.",N
"@Criya59 que lastima me lo perdi ,esta mi hijo mirando tv y mi internet anda malisimo para poder ver el programa en la compu",N
@TipicaLoca lindas ! y son super mansas ! las fui apurando tocándole las patas traseras y se tomaron su tiempo ! no las apuras mucho...,P
lo único que quiero es saber si sharon sabe a quien se refiere rey y si matteo se queda o se va nada más disney #TerminoSoyLuna,NEU
no puedo entrar a terra,N
@lilovilaplana Gracias por Compartir hermosas fotos,P
@mateosere nooo me encanta Reality qué espectacular!!,P
@improbable qué lindo que hayas dicho que sí!,P
"@Nifunifa4 siempre hay algo para hacer, no sea vaga",N
@sergiouy52 lo sé Sergio. La dedicactoria te comprende por supuesto,NEU
@_melibarra es una frase digna de chiquititas 98. y es cierta,NEU
"@PALMERPATO Que lindo ""mundo""ése entre la profe de teatroa los 22,23,aue lindo....""nostalgias""",P
@Phoyu_Agustina u.u Perdon Es que estaba loquito y Di todos los Unfo perdon,N
Ya voy a juntar pastito y agua para los camellos de los reyes magos,NEU
"@corosenlamosta bueno... vos lo escribiste, yo lo leí. Me hizo acordar a cosas, mala mía",N
"@LuisSuarez9 Grande Lucho!!! Vamo arriba, es enorme el legado que dejan al fútbol uruguayo todo! Gracias",P
Querés saber sobre el tiempo? Seguí a @matiasrivero21 Un tipo piola y de buena onda #Meteorología #Uruguay,P
"@FSOGArg @lulopilato @michaelbuble Es muy triste... Yo me enteré el jueves de noche, en Argentina ya se sabía..",N
Diría que estudio también Pero es mentira jajajaaj y yo por ahora mentiroso no soy y Odio Las Mentiras,NEU
"@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.",NEU
Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …,P
DEVUELTA EMPATE LA CONCHA DE SU MADRE Los duels seran contra ustedes no en unranked aviso Mary perdon pero no quieren skywars,N
"Primero fue buscando a Nemo, hace un par de semanas a Dory y ahora a un Pokemon Jonny la gente esta muy loca!!!!",N
"@LaloCosta96 Esta bueno que cites el tw, porque cuando ella entre sabes que va a entrar a tu perfil y va a ver esto",P
@javierandresh amigo mio no se si es más complicado que te hable una piedra o alguien a quien el corazón se le hizo de piedra,N
Encima tengo muchas fotos juntos,NEU
Va estar lindo el veranooo aca,P
Prefiero Lamentarme Solo Lo Que Esta Pasando,N
"Quiero empezar el curso ya, Dios estoy emocionada",P
Buena peli voy a mirar yo ante de ti,P
@ffanoch @ObservadorUY jaja si el concepto es irregular no asimetrico,NEU
"@Rabii_says Están algo demorados pero en proceso ¡Llegarán, no se preocupen!",P
Yo tengo él grupo perfecto de 7 chicas para ser IBFs grupales,P
Yo amo ser mujer..pero en casos así digo xq mierda fui mujer loco..,NEU
"@CataDiaz100 ah nno perdon mejor dormi t va a hacer bien, comete una bananita",P
@davusito no hay tal pussy chaval ajajajajajja pero chingao seas si estabas con tus amigos,NEU
Han pasado 5 min y no hay nadie Estoy en vivio mi YouNow es Manuela Etchebarne,NEU
".@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados",N
"@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere",P
"@grisel_ok a mi y a muchas personas nena ,que pasa ?aunque no nos conozcamos aqui estamos presente yo estoy",P
"@kiki_fiore Una vez te lo enviemos, lo puedes subir como imagen a tu porfolio. Aquí @workanahelp podrá darte más detalles",NEU
"@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska",NEU
toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi,P
"90 oye, tu me caes de 10! jajajajja tu nombre me dio ganas de escribir así no se pq. La mejor con vossssss",P
"@andyygmes eres como muy tierna jajaja justo veía el ""40 cosas"" me lo pase genial! Si algún día voy a Berlín sería genial verte",P
No puedo creer que estoy llendo por una hora sola al liceo nono que onda voy por 45 min nada mas mejor no podia ser,P
Me pierdo la ultima fecha,N
@Loquilla_Si sip! Me estoy manteniendo ocupado,P
@leifermendez En breve te contestaremos desde #FreelaOnline,NEU
Entre al coso cat ese y me descansan,N
@mvdsister Que buena pinta!! Un buen vinito y estamos!,P
"@letifcosta importante el compromiso con la comunidad, es buena señal",P
No para nunca de tatuar a Ghi y tengo tremendo sueño,N
"@DeVersalles lo sigo y lo leo ,tenga hermoso descanso ,se cuida gracias",P
"Aveces twitter o insta bajan la calidad y se ven feos ,los edits",N
"Estuve apuntó de crermela igual , a Dormir así no me reclama nada después",N
"Hoy hace un mes que están juntos. Cuanto los extraño,pero están en un lugar mejor",NEU
"@cuervotinelli Buen día P@!!, Excelente Jornada de Viernes, TE VEO HOY A LA NOCHE  !!",P
"@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas",N
Me acabo de enterar que @zotero ahora tiene free solo 300 MB y hay que pagar por almacenamiento,NEU
"@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi",N
"@liliramos6 Fuerzas nena ,el esta en un lugar maravilloso ,vos no estas sola en este momento ,estamos nosotros para acompañarte",P
"@xkidas @NCouto2000 @GonzaloCelis para nada, sólo estoy poniéndote en tu lugar: el de los mediocres q nunca tuvieron una copa mundial.",N
"@juamigcaz es muy responsable y profesional, pero además va muy bien con el estilo de tu club, tiene mucha garra. Un crack!",P
"@LeoVeigaSanchez Es cierto, no es su estilo. Su estilo es no comprometerse con nadie y quedar bien con dios y con el diablo.",N
Buen diaaaa... Al menos hoy voy más tarde al trabajo porq ayer me quedé más de media h dsp de mi hora de salir...,P
cartoon network censura las parejas gays en steven universe y no censura el humor negro de gumball o la violencia de dragon ball z hdps,N
Mas feo que te quiebres,N
Estoy re triste por el Cappelli,N
"@old_sound sigue siendo laico, no te preocupes",P
Escucharle la voz antes de dormir. Lo mejor,P
Se me pego toda la comida JAJAJA lloro ah,N
@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !,P
yo quiero que dios me ayude a conseguir el libro rapido,NEU
@yoparami @LuJVS existe una app para encontrar baños públicos pero es inútil,N
"@FS_OL_Qbnfangrl Hoollii!! Acá descansando, después de un día muuy largo lleno de trabajo",NEU
@PalacioYazmina siiii ayer a las 23 en vtv.. Y bueno yo tampoco me vi,NEU
"@Solenrivero Puede ser, no soy histerico yo, asi que no puedo darte una opinion personal",NEU
@bostonriver de parte de un parcial de Fenix.. mucha suerte y ojala clasifiquen a la sudamericana,P
"@xkidas @bambootik @NCouto2000 @GonzaloCelis las tuyas ya se oxidarán, y no vas a ver nunca una siguiente.",N
"Los verdaderos hinchas de #Nacional no perjudicamos nuestro club, no insultamos adversarios. Alentamos a los nuestros, eso #EsNacional",P
@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei,N
"Sé tan fuerte que nadie pueda herirte, tan noble que nadie pueda ofenderte y tan original que nadie pueda imitarte.",P
"@Flor_uy @igalvar71 nuevamente, pensamos distinto.Para mí son a la vez solidarias y se benefician. Van de la mano, no son contrarias",P
"Todo el mundo me dice que soy re enana en los bailes, yo no entiendo, si estoy yendo con championes de plataforma",N
@OTROGUAPOSUELTO @ModaDiceEs @vine YA ME INSTALE LA APLICACIÓN Y ME COMIÓ EL COCO !! seré un inmaduro? Tengo 34 pirulos : p !!,NEU
"¡¡Buenos días!! Ya somos 996 en el canal, así que hoy tendré que grabar mi reacción llegando a los 1K Que pasen un #BuenViernes",P
@_anatabeira no ! lo que pasó es que me agarró en av.giannattasio al lado de TI y no en lugares lindos como a ustedes !,N
Es tarde ya bendiciones mimosos,P
@elojodeava 1cm es margen de error!,NEU
@Duarteftagus En Argentina el 1° de Diciembre,NEU
@mister__lemon Está el FA... pero no son profesionales,N
hoy entro un poquito más tarde a trabajar #BuenDia,P
@Pkba88 @gabriel_hgs yo hice humanístico y salve matemática de pedo.,NEU
@SantyTkd11 subi a la azotea por tu tweet y esta normal,NEU
@virginiagy8 lástima que no podemos decir lo mismo de la otra Ámsterdam,N
pasando un tarde hermosa en mercedes mirando la ciudad desde lo mas alto,P
"duermo como los mejores hoy mañana juega el bolso , me falta ella nomas",P
"@mister__lemon Excelente idea. O, por lo menos, que no pudieran hablar más de una hora",P
"Gracias al imbécil que tiró la botella me quedé sin cancha hoy ,mal vos pelotudo .",N
@afigue2010 muy divertido @martinbossi en @desayunos12... humor y espontaneidad... de los más talentosos de la vecina orilla...,P
¡Llegamos a los 8000 seguidores! Gracias por acompañarnos en el camino del trabajo independiente. Sigamos creciendo juntos #freelancer,P
@eljabavinero @Jonatute Ojalá lo encuentres o que por lo menos lo haya agarrado una familia que le de amor.,P
Qué emoción! Acabo de conocer al fenómeno @rusomyc y es veterinario de mi Lolo! Preparate para mis consultas cotidianas jeje,P
@cuervotinelli @lourdesanchezok @elchatoprada que increíble !! Yo nací hace 36 años y nunca tuve Papá o padrino o algo... TREMENDO !!,N
@Lpauletti Comprobado: Se puede estar en el fondo de un pozo...y seguir cavando la propia fosa. Y aun hay gte q definde,N
yo soy una persona que cuando es sabado o domingo se queda dormida hasta las 1 o 2 de la tarde jajajja :V,P
Recién grabado el Nuevo vídeo (Ahora a entrenar una horita y luego baño como algo y me pongo a editar) #BuenLunes Para TODOS #FelizLunes,P
Debemos orar por los hnos venezolanos gente q es rehén hoy de la crisis en su país.Yo tengo amigos venezolanos q me preocupan en serio...,N
Me tiene podrida no ver,N
@shxwngold uy jajjaa bueno lo siento,NEU
@elijuambeltz un canguro GAP como único aliado,NEU
@GramaticaReal por ejemplo si eres MANO larga jaja,NEU
quiero que mariano le de el regalo a joaquin,P
@grisel_ok muy bien y vos?ando con ganas de algo dulce,P
"Alguien que me hable porfa, no me quiero ir a dormir",N
"@MonteroEnzo1899 hola soy joaquin y tengo aire, arre q no me anda",N
@Iri_Becaria Está llegando a Argentina. En estos días andará por todos lados seguro,NEU
@Rosua15Ad a la gente le cuesta eresarse en una encuesta ! se sienten limitados...,N
@cbaballe2 me acabas d romper el cora pero igual es el mejor del mundo jeje,NEU
Quieren que les suba links de vídeos motivaciónales ? Les levantará él animo para los exámenes,P
@mariapaolini5 jaja creo que te copio ! son bastante insufribles ! hasta mañana y que descanses !,NEU
@cyberplant no es esa. Pero ves? el pin más común es un montón de tiempo para un café.,NEU
"Hoy pasamos re lindo con la chicas, jugamos a las cartas hasta re tarde y nos morimos de risa",P
"@grazianopascale Sí, es increíble lo que está diciendo. Incluso que su gestión se compara favorablemente con la del FBI @LeoVeigaSanchez",N
No aguanto mas esto quiero estar bien sacarme esto y no tomar mas pastillas sentirme feliz sentirme igual a los demas,N
@ximerba @tvshowuru @perdidoseter Que no fue mencionado en el artículo ni en los tweets citados (yo lo excluí del Storify a propósito).,N
"@Aquicolobanco @Ropher_ ahhhh sí, ubico, muchas gracias, es q no tenía idea de cómo se llamaba esa zona. Acabo de aprender algo nuevo.",P
La negra Mel que se haga del Bolso tamos todos los compadres y ella de galli deja nos re gozariamos en la abdon negra,NEU
@GroseroKesman @perezfedullo seguramente nacional se dejó ganar por que el q tenía que festejar era fénix ! por lo menos así lo veo yo !,NEU
@daphneedenis corazón lleno de odio!,N
@GermanDeJuana Bon jour German Buen día,P
@AntonellaMombru pq somos mejores y valemos más,P
"@NinetalesGD leeel bueno, ahora hablas con mas personas",NEU
"@flor93_ Buenooo, feliz cumple querida!! Muchos zombies para usted",P
"@QuemasDePasto es el autor favorito del Seba, bo! más respeto!",N
"Mi ""supuesta"" pariente segun la cabernicola me ah mandado la soli",N
@PedroPereiraHrs gran fórmula. Esto no es una fórmula. Esto es un tuit.,NEU
"Enamorarse de la misma persona todos los días, eso es amor. #buenfindesemana @KarinLedl1",P
Mi mejor amiga me está desmejoramigando espero que mary no lo haga también: (,N
Me quiero pelear con alguien y siento que ya estoy grande para andar en bardos,N
"@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables",NEU
"@cuervotinelli Papá me llamas ?? 095327750 ... No me siento muy bien ahora , toy como triste...",N
@mechibasso Necesitar se necesita. Claro que hay gente que piensa estar por encima de esas minucias burguesas @Cybertario,N
"@diegodelacurva , es cierto eso? No seas malo, aportas mucho al programa, se te va a extrañar de verdad",NEU
@KesmanAlberto Sí increíble! Mi madre decía que eras tú y cuando dijeron que era Solé... Pensamos: es igual a Kesman!,NEU
@alem4p buen punto a mi la lectura me llevo a otro lado. Creo que depende de que te dieran a leer,NEU
"@mister__lemon No, claro que no. Es convenir aspectos puntuales en los que haya acuerdo. Helado y con barquillo, pero varía el gusto",NEU
@maxicarroz Hola! Lo armaremos en las próximas semanas y les daremos instrucciones por aquí o por el mail que dejaron en el cuestionario,NEU
"@VickyMarquez__ Si le pareces fea no te la comenta , te quiere re garchar pero no sabe como decirlo y un ""Linda"" no queda",NEU
@_anatabeira que bien ! cada vez que salgo la gente me saluda pero el otro día salí con la del FA y fue impresionante !,P
Y un poquito de vino..,NEU
Todos son retwitteados y yo nunca,N
@ForgerPancake Lo trasladaremos al equipo correspondiente. Saludos,NEU
@_suniac que ya no quedan diseñadores gráficos anarquistas?,NEU
"no se puede hacer ningun comentario che ,que feo",N
@KarennPladaa estamos en la misma soy pobre y sin ropa,N
"@mister__lemon Seguro que tiene un sólo pulmón, como todo el mundo.",NEU
"@vmayo72 ah bueno, desp poné foto, seguro va a estar recontra buena!",P
Determinar desde temprano que hoy será un gran día. #BuenViernes al que lee,P
"@victorita_fest Si, justo ese que comi estaba tremendo. Bueno pasame la dir por interno",P
#LosRicosNoPidenPermiso todas las parejas juntas como deberían estar menos la de #rafana voy a llorar,NEU
@BibliotecasCes @PuenteCelsa @mldefran Y luego los chicos nos podrían dar clases de robótica a ños grandes,P
@Sofiarayl feliz cumple sofi!! justo hoy no me toco ir al canal!! Que pases bomba!!! Beso grande!,P
@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad,NEU
 Todo fracaso es condimento que da sabor al éxito . que tengan un hermoso #viernes comienzo del #findesemana,P
@mister__lemon Tenés que conseguirte un estudiante y ponerlo a hacer una Tesis sobre Twitter (en la FCS de ser posible,NEU
"pa en esta parte del año me pongo re melancólica, voy a extrañar tanto ver todos los días a las gurisas",N
"La supuesta federación de estudiantes que opina y toma postura en cuanto tema de izquierda hay, no dice nada del universitario Sendic",N
"@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia",N
"@_pepepar Bueno, eso viene por el lado de los apellidos. Hay quien usa apellido doble porque el 2do tiene más alcurnia que el 1ro",NEU
Pensar en esa posibilidad nada mas me parte al medio y no quiero saber si llega a ser asi como me puedo llegar a poner,N
esa no me gusta sorry,N
@Nifunifa4 Yo no trabajo ningun feriado,P
@letifcosta @perezfedullo traduciendo es un imbécil !,N
"En el prado con mi gente, esto necesito",P
Tengo las patitas frías cuando nos pensás visitar verano??,N
@harrycourage fue por una buena causa !! no me malinterpretes,NEU
"mi sábado está siendo lo menos productivo posible, yo ya gané!",NEU
@RufinaCamejo ¿arte?¿religioso?¿tener?... ¿cambiamos de tema ya? Pensé que hablábamos del cuadro. @mister__lemon,N
@MarinesStrasser ahhhh es genial eso pero esytoy de viajeeeeee! beso y mucha suerte!!!,P
@__josejuan__ @jneira suponiendo que la terra este cableada en el tomacorriente de la pared,NEU
#FollowMeHDOI por favor singanme estoy triste xq mis artistas favoritos no vienen a mi pais,N
@larunego @DestacadosUY Pronto subiremos una convocatoria para que los lectores formen parte Gracias por preguntar Laurita,P
Tengo hambre de la tonelada de comida que cocina para mi mamá todos los fines de semana,P
"@cuervotinelli Buen día P@!! , excelente Viernes , te veo hoy a las 23:00 hs .TQM  !!",P
