text,sentiment
"@CristhianRS ¿? ¿Cuál tema? ¿Cuál manejo? ¿Por qué malísimo? Bueno, si así descalificas a El País, mejor ni discuto contigo. Bs tardes",N
"Arreglan todo, y listo, no saben como Sr siente la gente detrás de la pantalla, Camila que paso ?? Yo les tenia fe",N
"Estoy con todos los sentimientos, odio las despedidas y hoy estaré muy emocional. Con fe mi último día aquí y nuevos retos por venir",NEU
Lo bonito de esta madrugada fue terminar bailándole a la mamita en otuzco y regina me abrace en el buss porque yo tenia mucho miedo,NEU
"Feliz por las salvadas por el público y la salvada por el jurado canta dms bien pero la veo como solista, Aimee era más para #LaBanda",P
@FireDrgShiRoN De nada por haber ayudado y de paso decir la verdad  Eres la/el mejor No se si eres mujer o hombre Sorry por eso ;_;,NEU
Ojala mi princesa no se ponga triste porq no fue su abuela elvira el dia de los abuelos solo su papito chus ella queria q vayan los dos,N
Pero fue bueno improvisadamente bueno.,P
Que bonita tarde noche de regalos,P
"El último día de trabajo, al fin",P
Es casi medio día y ya tengo todo,NEU
No debería estresarme. No es bueno en mis condiciones,NEU
Como regalo de Navidad solo quiero el flotador de unicornio,NEU
Después de algunos años pasaré el año nuevo con mis papás,NEU
Feo es estar enfermo con gripe a esta alta temperatura de tarapoto,N
El 25 de diciembre es para ver películas navideñas y especiales de navidad,NEU
"@chifaentiffanys Fue tu cumpleaños ayer? Ni te había visto activo, jeje. Feliz cumple atrasado",NEU
Ojalá la capital este tan caliente como dicen esos q se quejan del clima caluroso!!!!,N
@JaquelinR5_ @rylandlynch jajaj ojala y conteste el pendejo andará con una resaca pero de las buenas,NEU
"@abdielsmusic #TeamAbdiel #barbies no hay mejor cover que este, en realidad todo es hermoso con tu voz",P
@FolagoR no la estoy pasando bien... Tus vídeos me harán sentir mejor.... Trata de hacer más fail please,NEU
@degadiana_ @ErickBrianColon pero no entiendo porque no tiene sonido igual espero que te haya gustado Yo tambien lo amo,NEU
"@dane_ng A Ud. parece que sí, porque la educación que TODO MUNDO recibe por lo visto le choca de sobremanera.",N
"Iba a contestarle algo igual de grosero y estúpido pero luego recordé que se supone yo soy la racional, que aburrido",N
"#RogueOne es la única película de Star Wars que no me ha provocado comprármela apenas terminó, pero igual quiero volverla a ver",NEU
"@JosettyHurtado he tenido una lesión en la parte baja de la espalda y no puedo hacer ejercisios,q alternativa tengo para bajar de peso",NEU
"Me contaron una historia rara de el significado del uso de anillos de oro, plata, en que dedo y todo... pero lo he olvidado",NEU
"@maliux justo vi en Ig que lo tenías y te quería preguntar. Cuando lo hagas, espero el review! Y sí, yo tb tengo varios pendientes",NEU
"Uds locas por sun and moon me dieron ganas de jugar, pero hablan de stats y huevadas que ni idea. Yo feliz atrapando y combatiendo nomas",NEU
"@Sheo_series creo que si, ella no se acostumbra a la vida pobre de pablo, pero aqui va ser diferente ya q Maia no le importa los lujos",NEU
Sabes que no tendrás un buen día cuando lo primero que haces en la mañana es tratar de cambiar un foco y este te cae en la cara,N
Solo emociona la primera etapa,P
@ContactoRioRoma @YouTube lo mismo opino contactito,NEU
"@DraMonicaAF Pero, baby. Todos merecemos una oportunimándaloalamierda.",N
@Cirribarren1924 @saravia_caro @rodobarriosayon No puedo ver esas mariconadas.,N
Aún en mi #studio trabajando... soy el único creo,NEU
@Madrebeagle jajajaja fui el primer fav de Odín con cotillón,NEU
Cómo me desean feliz navidad si trabajo en 3 horas (?),N
y muchas veces extrañas a personas que tal vez no te extrañan,N
@chifaentiffanys esas son las únicas zapatillas que traen en mi talla al país,NEU
Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,NEU
"@joshmanbc si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros",NEU
Que pasada... Buen.. día seguir el camino.. dormir todo lo que se pueda ... Éxitos... !!,NEU
@zabdiel1344 quise hacer un video de momentos junto a ti pero recorde que solo tengo 1 foto,N
"No te rindas no.. dale a tu vida otro color, siempre sale el Sol.. una vez más.... lalala..",NEU
"@luisenrique3365 Jeje. El @TuiteroCrema se perfila para periodista deportivo, pero si la atina le tendré más respeto desde ya.",NEU
"@neohelden ¿En serio?? Ignoras por convicción, esa es una ;lo de intereses de universidades se ha dicho hasta el cansancio.",N
"@doalcarcarmen de seguro pasearás por las vivas calles de New York cada noche! Bueno solo supongo Buenas noches Carmen, que descanses!",NEU
"Lo peor es q las chicas piensan q es chiste, claro como no es chongo de ellas fresh, yo cargo con todo",N
"El problema de las ofertas ahorita, esque no llegó al mínimo para regalarle a mi amigo secreto. Y siento que lo voa estafar",N
"@tenyexrsgone A mi me jode bastante eso créeme, y mas aun que de acá ni del hotel salieran, no se porque siempre lo mismo",N
"Estoy muy feliz por las chicas , todo lo que han crecido en la industria estoy muy feliz las amo con todo mi corazón #5HonAMAs",P
"Veo que nos extrañan...mi tío nos llamó, mi prima me dedica tuits y mi mamá me manda foto con caras tristes AH PERO CUANDO ESTO ALLÁ...",NEU
Sin sueño pero tranquilo pues ya tomé la pastilla. Esta medicina me lo indicó la Dta para cada 8 horas. La siguuente será a las 8:30 am,NEU
#QueFeoTuConsejoOe no funciona tu huevada,N
@MrGaryGamingYT eres el putisimo amo v:,P
Camino a casa solo fueron 3 chelas,NEU
@estoesguerra_tv esto es guerra es el mejor reality,P
@alvarezvigo12 jajaaja no es real jaja son canciones nomas,NEU
extraño cantar todas las de @CNCOmusic con esta estupida @99Allison11,N
@WhiteLither Feliz Navidad Felino!!! Jaja! Saludos y abrazos a la familia!,P
"@amnesico es decir, se estrenó en UVK pero nadie sistematizó taquilla... chamano",NEU
Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,N
"Ya no puedo la broma de ""estoy embarazada"" por el día de los inocentes.",NEU
"@RicardoMoran no te gastes en responder de seguro tienes mejores cosas que hacer, besos pelado",NEU
"@Lourdessipion osea yo no tuve feliz navidad, porque dormido desde las 11 hasta hace un ratito",N
"Yo veía #VBQ por Dani y Pamela, normal que maten a mi otp. Siempre me pasa jajhshdga",NEU
"A pesar de nuestras limitaciones humanas, el Señor quiere obrar de maneras asombrosas a través de nuestras oraciones..",NEU
"Trataré de ser positiva este último mes, para que no me vaya tan mal como todo el maldito año",NEU
Sin duda ha sido la semana más larga del mundo a su vez ha sido una de las más bellas,P
"@cinthiaszc jaja es por un día!!! Pero es el último día del ciclo, mil reuniones con mi área becas y demás.",N
"Haces un update con tu pata de intercambio. Te pregunta, entre otras cosas, por tu vida amorosa. Suena ""brillas"" de León Larregui.",NEU
Rt por mi mama q me manda a comprar leche la muy desgraciada jajaj y estoy en él cuarto piso #VideoMTV2016 Abraham Mateo,N
"No es el ayer ni el futuro quien nos determinan sino lo que hacemos en el aquí y el ahora, donde todo es posible",NEU
"Por Navidad que tus huelepedos te regalen agüita de azahar, cosa que te calmas y dejas de enviar DM porque te hicieron LEÑA en Twitter.",N
- Todo lo que quiero por navidad eres tú. - Enserio? - La verdad quiero un iPhone 7 Pero como eres gratis que se puede hacer,NEU
"es el tercer día de clases, ya tengo 4 tns de tarea, no he instalado ningún software y acabo de despertar de una siesta de 7 horas",NEU
Creo que soy muy rencorosa,N
Que se junte de nuevo #vozveis,NEU
Aun en la oficina...que triste mi vida,N
Cansada y con dolor de cuello perooooo contenta,NEU
Miraflores dime que dentro de ti hay buenos polos,NEU
@elhigadodmarita me agarran de buen humor por fin de año.,NEU
No me molestaría si me quieren regalar una camara polaroid ah,NEU
"@edwin una pena, en serio, aún no se saben las causas, verdad?",NEU
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",N
"@vivianarojasv feliz navidad Vivi, que lo hayas pasado bonito con todos tus seres queridos",P
"@Rickdo92 empiezo a sospechar que no hay de verdad, ya es quincena y nada ptmr",N
@edwin jajajaja con tanta tecnología las pilas salen caras por lo menos te ahorraste en regalos!,NEU
@chepibolaa ya no puedo tomar - cero alcohol- ayer estuve internada en la clínica como 6 horas.,NEU
"Eso de comerme todo solo por navidad y año nuevo es mentira, porque paro comiendo todo el año",NEU
@DONOMAR eso sin duda alguna .. con esa voz melodiosa a que ser humano no le podría encantar.. #TE_QUIERO_SOLITA_PA_MI,P
"La profesora se pregunta qué pasa con la segurdad jurídica, y yo solo sigo pensando en qué culpa tuvo Fatmagul",NEU
DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñez y adolescencia con esos comerciales y series en edición navideña #LaBatería,P
Jamás pensé que el momento en que me tocara dar obsequios a quienes amo sería tan gratificante. Sus sonrisas lo valieron todo,P
"Al parecer si me darán mi canasta navideña, aparte de mi panetón y un vino Gracias proveedores Nos engríen más que los jefes",P
"@sadalienpotato ¿Opto por el rapado? En serio, estoy muy confusa. (Y admito que me lo corto por aburrimiento, como el 99% de la gente)",NEU
"Ni siquiera subi a la montaña mas alta porque ""es muy peligroso"" solo el camino es angosto, oe, yo queria mi foto con la llama",NEU
"BUen día ... Hoy será un miércoles pintado de crema y rojo. Vamos por esos 3 puntos , a dejar todo en la cancha #YdaleU @Universitario",NEU
Un chico vino desde adelante a sentarse cerca de mi sólo a preguntarme la hora... Quizás era el amor de mi vida y yo lo mire feo,N
Que horrible ser tan Celosa,N
@argirltecture_ jajajajajajaj la desesperación pues loca,NEU
Lo bueno que mñn acaba sus finales,NEU
Me muero de sueño. Es demasiado tiempo sentada,N
Ser el villano de la película es lo mejor,P
Acampar es de mis actividades más favoritas del mundo mundial,P
"Buenos días, esta noche es noche buena, Feliz navidad para todos",P
#ParaElProximoAñoPrometo ser consecuente con la dieta y el treno @Sr_Pelaez @Studio92 @joannabolona,NEU
@FrancescaAgurto recién me conectooooo Juan está enfermo mañana te prometo que te recojo,NEU
Lo increíblemente rapido que se ha esfumado mi dinero y todavía falta año nuevo.,N
"→ ¡Ya lo sabes, sigue a @Sedapal en sus Redes Sociales! Excelente semana para todos",NEU
"Perrita Pelusa, en Amazonas, perdió sus cachorros y adoptó (robó) dos gatitos recién nacidos para amamantarlos",NEU
Ahora mismo quisiera estar echada en la banca de Pisco. De esta forma podría observar el cielo,NEU
Cuando te enamoras de cada flaca que pasa. Chimbote era chevere pero no me quirro ir de trujillo.,NEU
@mario_hart @NicolaPorcella ese punto no afecto nada igual a Diana se le perdono varias faltas como saltarse los escalones.,NEU
Éramos como el agua y el aceito en un momento pero al final llegamos a mezclarnos en un sentimiento mutuo...,P
DEMASIADO buena la nota de @ELSEIJITAS - reviví mi niñes y adolescencia con esos comerciales y series en edición navideña #LaBatería,P
"Mamá haciendo limpieza  Esto no sirve, esto botalo, etc. Máááá son mis peluches , ya estás grande, acá no hay bebes!",NEU
"@IsAlessandra Ale! yo estoy con unos dolores horribles tipo regla jaja,es q paro de aquí para allá me es imposible, pero llevaré frutita.",NEU
Los días pasan y cada salida es tan genial a tu lado Eres lo máximo y lo mejor que me ha pasado este año.,P
"...Yo solo googleaba y leía posts de Taringa, entraba a un Youtube diferente al de hoy.Y Gracias a todo eso hoy soy como soy @microbox6",NEU
"La vida te va a poner donde debas estar, porque en últimas todo aquello que fue, ya es. Y lo que ha de ser, fue ya",NEU
El problema sera que como iré sola y tenga que ir a hacer algunas cosas durante el día no se a quien le dejare encargado mi sitio,N
Que huevada es trabajar feriado,N
necesito un hotel barato en trujillo,NEU
"Él preguntó primero, una solo es educada",NEU
@AlissonAyala que lindo saberte. Un abrazote! Feluz 2017,P
@madshila @soleyvelez @CarlosJRubiofm y ahora sonando @sinbandera #CancionesDeAmorEnFanatica excelente,P
@valejandralb el pueblo crema está feliz con lo de Vento!,P
"@_josejones recién me levanto, es un día muy bonito sin sol",P
@luis_2lo cuaaaaal? Estoy en busca de una bonita pero nada me convence,NEU
@AlejoIgoa la divaza te tiene cansado toda la noche no te deja dormir,NEU
cuando escucho everything is awesome recuerdo mis días en 🇨🇿 con el buen Joshua,NEU
Oye si sobretodo eso de trabajar duro! 2017 se viene con grandes cosas! Porque siempre…,NEU
"No Dennis, no puedes cometer los mismo errores, es hora de cambiar y cometer nuevos errores",NEU
#NavidadQuePone su rico pavito hecho en casa por las santas manos de mi abuela @Studio92 @joannabolona @Sr_Pelaez,P
"No es feriado el 26 de dic ni el 2 de enero, entonces mremod fútbol sábado y domingo",NEU
@venezuelanita Así es un saludo desde Perú! La vida es mejor con un buen vino o un buen café!,P
Antes el Matsuri era gratis despues subio a 10S/. Ahora 20S/ y ahora es limitado Ya nada sera como antes...,N
recuerdo cuando me dijiste que odiabas lo superficial y ahora solo mencionas cuanto dinero ganas y todo lo que te compras,N
mi hermoso @jaime_cruzroman esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @Cruzers_Peru,NEU
@PanetonDonofrio a un ancianito que no tiene familia y que llevo víveres y todo lo que necesite con la ayuda de personas desinteresadas!,NEU
"Elige amar, así duela, así parezca un imposible, así te tiemble el alma, así tengas miedo, así vayas a salir herida. El amor transforma",NEU
Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso,N
Por esos amigos que les dices que estas triste y ya te están planeando las salidas hasta los viajes a futuro con ellos Como los quiero,P
"No vayan por la Av Brasil está cerrada y no le echen la culpa a PPK, el quiso que se haga en el central Park el desfile",NEU
@IvanAndres2410 traete vinito y yaaaa,NEU
@judithpaulsen7 @TRICICLODELPERU estas en lo cierto,NEU
@camilascookie feliz navidad tu cuenta es maravillosa,P
3 dias para año nuevo y pierdo todo,N
@Artux_Creed #senpainavideño ARTUX ME VOY A BAÑAR SALUDAME!!!! PLISS!!!,NEU
@BonitaAngelique solo dormire dos horitas bueno yo me lo busque,NEU
"@emy_9810 jajajaja ya con menos carga es mejor , relajas mas",P
Un meme de miércoles para un Perú más consciente #EsNiceSi retuiteas #YoCuidoElAgua,NEU
Ojalá todos tuvieran un techo y comida y pasar una buena noche buena,NEU
#LaPoderosaKeiko solo puede tener poder en el 4to país más ignorante del mundo: Perú,N
El viernes dejo de ver a muchas personas por un buen tiempo y ah la,NEU
"@SparkGuns @JuanetedeLolo Cuando sea mayor de edad y mi viejo me deje tomar con adultos, jajajajajajajaja",P
"@JacoboCisneros es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !",NEU
Ayer fue mi primera clase de yoga y amanecí demasiado feliz lo que hace el ejercicio @mariedither @uvaslibres,P
hola chicos perdon por no subir videos estube en fermo pero ahora no y a ya subi uno mirenlo,NEU
"@cineplanet hola, me gustaría saber si van a estrenar en Piura la chica del tren, espero su gentil respuesta, gracias.",NEU
"Mi jefe, siendo un inútil en momentos en los que se necesita una segunda opinión desde que ingresé a este lugar",N
"@Combate_ATV impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",N
"Por payasa debo hacer un trabajo grupal para mañana, algunos grupos aún no terminan y yo tengo que hacerlo en máximo 2 horas",N
"Yo también podría subir las fotos de mis comidas y juguitos fit, mi rutina en el gym but ¿Cúal es el fin? #genteposera #FelizJueves",N
No hay una sola libreta que esté terminando y que tenga que poner el comentario final y no llore. Voy a extrañar demasaido mi clase,N
"No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella",N
"Me está costando creer que mi perro ya es viejito ya no me escucha , se tropieza con todo y ya no me pasa cuando corremos juntos",N
Es bueno aclarar las cosas,NEU
@luchinrc en todos nuestros centros comerciales,NEU
Esta para unos buenos mates y galletitas,NEU
Hoy no es un buen día para mi,N
"Qué bonito sentir que estas aquí, junto a mi",P
Nada mejor que pasar ocho horas del día viéndola sonreír,P
Lo peor que puede existir es decepcionar a alguien que quieres,N
Amigas normales? Eso que es? Las mias son unas locas toditas *-*,NEU
"Me largo de esta red social por unos días, hasta que encuentre paz",N
@DanielUrresti1 no sea malo ... Admita que lo hacen reir de vez en cuando,NEU
Tal parece que murió el embajador ruso en Turquía Violencia engendra violencia: Juan Pablo II,NEU
Estoy demasiado perdida con todas las colaboraciones de los chicos en los eventos de año nuevo,N
"@TrujiYo @reporteropro al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",N
@AlejandroToledo Congratulations Dr. Alejandro eres orgullo peruano. Dios no te eligió para gobernar porque el congreso esta manchado,P
"Afortunadamente todo te quepa re-bien Pero este look tuyo no me agradó Pero eso no es primordial, tu esencia…",N
@memepoliticope mientras q no le rompa la ñata o se la venda pateada...ta bien que se relaje mi tocayo gringo,NEU
Que día mas agotador.... conferencia laboratorio y clase sin parar y para cerrar el día..... mañana tengo clases full day yeeee!,N
"@Vanina_lee en realidad si. Clarke aun esta ahi quiero ver q hacen con su personaje, asi q no se q hacer haha",NEU
"Amis @EzioOlivaFans, el Sáb. estaré en Chimbote x chamba y quiero saber si el chinito bello cantará en evento o privado, para ir",NEU
"Sin ser fan de Juan Gabriel, siempre supe que era una fuerza de la naturaleza. Hoy escuché ""Querida"", y me dio una ternura enorme.",P
"@lghostfive ¿estás bien o estás ahí por alguien más? lo que sea que fuese, espero de todo corazón que no sea nada grave del todo",P
"Mi vida cada día esta mejor, para mi gusto pero para molestia de muchos, lastima xq no debería molestarte lo que a otros los hace feliz",NEU
"@rodgonzalezl ayudenme a ganarme ese pasaje a Panamá y cumplir mi sueño d ser mami, ya q según la ex @AlvaroStoll gasta + d S/.7000 la bb",NEU
@discolocontilde oye pero es carbohidrato,NEU
Morí @AlexisDescalzo me dio like #Bombon,P
aunque sea una putaaa ajajajaja re desesperado,NEU
"Este día sera, muy pero muy largo ..",N
Como me pude negar subir a un bmw deportivo,N
@Militadq no ayudas ya voy.. y tomo foto para mostrar,NEU
"Está navidad me la pasare durmiendo, para despertar un 26 relajado",NEU
No todos son Imeldos navideños en esta época #Imelda #torta #queque #morado…,NEU
"Que me responda con un ''OK'', es signo patognomónico de que se molestó.",NEU
"Pero qué rico es dormir hasta las 9'41 am , te sientes tan vago",NEU
"@TheCR_MAN ¿Se refieren a cierto ínclito lanudo, no? Digo para poner a enfriar las mías.",NEU
"Mañana es, posiblemente, el último encuentro de Natura que dirija y Enero ya empezar en Yanbal",NEU
"Cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño",N
"@GianeRaffo14 hola, te contamos que el incidente que tuvimos con el aspersor ya se solucionó ¡Te esperamos pronto!",NEU
Extraño tener WiFi en las noches y no solo tener fb y wa gratis porque no hablo con nadie,NEU
Triste aburrido perdido sin saber q hacer solo quiero desaparecer para siempre a nadie le importara no encuentro otra salida...,N
"PONTE BONITA 5 DE ENERO .. No es Twitter, algo está mal con el ht o se hizo spam, ya fue",N
"Suerte que despierto junto a tí, suerte que senti lo que sentí, Suerte que hay más para conocer Suerte que contigo creceré",NEU
"recuerdo que hace 20 kilos decía ""csm, quiero engordar"" 20 kilos después me quedé sin shorts + pantalones quiero ser flaco otra vez",NEU
"@LuzuGames @LuzuVlogs @HelloImLana yo solo quiero saber si tienen mi libreta y los llaveros de llamas que les di son 2, blanca y negra",NEU
"Por gusto redacté un testamento para que Ale se lo publique a Steven ... Gracias Perú, me dejaste misio y encima Ale no publica nada",N
"@metrokosmiko Pero retomas y ya (y bueno, lo que dices, es mi razón para no ir a un gym, por eso prefiero entrenar en casa )",NEU
"Mi mamá compra pollo a la brasa de almuerzo y mi tío viene a visitarnos en la noche y trae otro pollo más, entiendan porque estoy bola",N
@PatoParodiC espero que te mejores,P
Disfrutando los días previos de Navidad,P
Es mi mes favorito del año Diciembre,P
@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso,P
@sin_queso NOOOO omg siempre me pierdo los mejores fanarts,N
"@RecuerdosPeru sus valores ""procatolicos"" no concuerdan con su evidente machismo",N
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,P
Hacer un inventario forestal es horrible con tanto sol. Me arde todo,N
Por que soy tan romántico es lo que más quiero cambiar de mi,NEU
"- Hola insomnio, cómo estás? - echale la culpa a la comida - ok",NEU
@LimaAventureros q buen se oral !!!! Me encantaría sentir esa boquita recorrer mi pn erecto,P
"Ser valiente no consiste en no sentir miedo, sino en sentirlo y aún así continuar adelante.",NEU
@corodario Hola Feliz Cumplee pasala genial al lado de tu familia y amigos!! espero me respondas pronto...,P
@unaese esperate que haga caja y te visito tengo planeado que mi 2017 sea un año bien viajero!,NEU
"#LatinaTeMaltrata achachaaaaay, primero los ""intocables"" de los realities y ahora esto, se dan cuenta quiénes dirigen la Tv Basura?",N
"@karim0603 jajajaja... yo no insulto a nadie, ni bloqueo... yo me comporto en el Twitter como en mi vida normal...",NEU
"creo que hoy será la primera vez que un viernes llegaré temprano a la u, será porque es la última clase",NEU
se supone que ya grabaron para mañana no? entonces ya saben quien sera eliminado y por sus caras tal vez sea guerrero,NEU
"Por que saben, con ella es la única persona que llegaba a la u y empezaba a hablar de 5h y yo 1D",NEU
Este es el único día del año en el que me muero de ganas por salir a una disco y no tengo con quién,N
En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.,N
Ptmr hoy se presenta trébol clan y recuerdo que en gotica se presentó y fue la última vez que lo vi y hice mi cagada claro,N
"En el examen de geometría me estoy esforzando por un 20, bueno fuera que fuese por mi bien sólo es por que alguien esté orgulloso de mi",NEU
Tan desesperado que hasta stalkea,N
Pinche ex mejor amigo lo odio,N
@Zabdielitas_M @zabdiel1344 ya quiero ver la segunda!!,P
Ahora que soy @bitelperu todo es más bonito.,P
@ximena_casanova @VGardini25 yo tambieen SIGUE CON EL PACHECO OYE,NEU
@Kloz234456 Al menos no quedan en ridículo como estos dudes,NEU
@MathiasBrivio que espanto! Algo más debe tener esa Agua estoy segura,N
"Vuelvo y repito y reitero: extraño mucho snapchat, era mi app favorita",NEU
@manuelchaplin ... Buena elección! Gracias por empujarme a verla antes que la saquen!,P
Siempre que estoy triste convierto ese sentimiento en cólera y sólo grito y grito,NEU
"Ptm, en serio Rafael se pasa!! En fin, mejor no me meto en ese asunto",NEU
Gracias a todos por regalarme sus comentarios a mi columna de hoy. Invaluable obsequio para mí.,NEU
"@ArandaPuig lamentó si le parecí prepotente, pero simplemente respondí a su afirmaciones erróneas. Puede preguntar cuanto quiera.",NEU
He confundido 'concreto' por 'contrato' y 'espacial' por 'especial' en menos de una semana. ¿Qué mierda me pasa?,NEU
realmente hacía un gran trabajo pero dónde sea que esté espero que sepa que apreciamos mucho lo que hacía,P
@lauritasole Yo una vez le dibujé unos corazones a mi profe de inglés en el examen final. Igual me jaló,NEU
Que tu primo te llame tan tempranito para que lo ayudes que esta detenido en la comisaria no tiene precio #muerodesueño,N
Cuando todo es felicidad y falla un sector del disco de la laptop y se borran archivos muy importantes de la chamba,NEU
"@gaston_acurio 'Francamente' QUÉ?... Vamos, no a todos (ni todo el tiempo) nos tiene que parecer perfecto cada cosa que Ud. hace o dice.",NEU
"Taaaanto que se mueren por saber de mi, vamo a dejar que me stalkeen para que luego se puedan ir felices a la mrda",N
"@magdyelugaz q lindo verte llevando la alegria a las familias y niños en esas fiestas, espero que la pases lindo amiga Te deseo lo mejor",P
"Mi mejor amigo me quiere revender un cupón para un fds en un Hotel en Chincha. Qué, voy sola o qué? te pasaste de pendejo @Renzo_Ariza",N
papá a veces compara mi ponderado semestral de 14 o 13 con los 17 u 18 y de mi primos y PAPÁ ESTOY EN UNA UNIVERSIDAD NACIONAL,N
@IsabelPalomar espero que te mejores,P
Hora de seguir soñando muy bonito,P
Ya no podrá decir 24 bien bailados,NEU
La operación de Carmen me tiene muy triste,N
"@camilaguimasr y lo sabes , cosas muchas mejores vendrán",NEU
Almenos yo no vivo engañada #quebuenovermeahi #happy lo tengo todo,P
@EntelPeru ningún inconveniente. Excelente servicio! 4G al máximo... Felices fiestas navideñas,P
"@Jimmychinchay @canalN_ bien sra presidenta, se predica con el ejm, muy bien!!!!",P
Tengo ganas de decir una frase políticamente incorrecta: Hoy es... viernes niiiguiii!!!! #blackfriday,NEU
@NoticiasCNCO ya conozco a 3 pero Erick que es mi favorito no y Joel,NEU
@popstitude nadie quiere escuchar tu (horrible) música. Deberías respetar el área común. (Imbesil) super polite!,N
"Ma, mira... - Qué? La Paca? Sí, cómo supiste? - Porque es lo único que haces.",NEU
"@mchl1782 @SalitaSin @CharitoObando Mas bien, penoso desconocimiento diversas realidades del Perú. Ahora anda preocupada x el clásico(!?)",N
@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara,P
"@claudiacisneros ...nada queda de ese Canal N que informaba la verdad cuando todos los medios estaban vendidos, que pena",N
Lo que se enojó cuando le dije que me iva a ir a pachanga :v jajajajajaja lindo amiguito resultó ser,N
"- Señorita olvidó su bolsa -gracias joven , que puedo hacer por usted ? - avanzar en la fila nada más",NEU
"@MrcdsEatWorld Jaja yo mismo estoy diciendo pues. Pa mañana lo tengo listo. Y sí tengo, pero a veces no quisiera tener #LuzClarito",NEU
"y @SheyJacobo hacia gestos para yo no voltear y oh sorpresa con quien me encuentro , me encontre a tu nuevo amigui @skparedes",NEU
"Tod@s piensan que los he bloqueado de wtpp pq no pueden ver mi estado ni foto jaja amiguit@s estoy en finales 0 distracciones,lo chento",NEU
"#Guerrero es, de leeejos, la mejor película comercial que ha lanzado @Tondero hasta hoy. Lo cual no será decir mucho, pero es lo que es",P
"Ponerme a pensar en el producto nuevo, el terminar lo de capsaicina, preparar lo que endré en el Poster, y todo lo q debo hacer mañana",NEU
"En situaciones en las que no sepas que hacer, sumérgete en ti y sólo así podrás escuchar lo que tú alma y tu corazón tienen que decir",N
@ceciliarvl Fue una vil trampa,NEU
Justo hoy tenia que amanecer enfermo,N
un hermoso recuerdo junto a ustedes #CarmenandDialina,P
@di3goc Espero llegar y encontrar esa impresora 3D,NEU
Lo mejor es que nunca me doy por vencido,NEU
"Todos vamos a ser puteados mañana, bonita Navidad eh #despedidos",NEU
@ElMiyashiro @elguilledice @angelabandonado @perudirector @recomienda_pe @Andresilvachuy Ya vere tu peliii exitos,P
Estoy tan cansada que no veré ninguna serie cuando llegue a casa,NEU
"No necesito más, si estoy junto a mi familia. Eternamente agradecida con Ds",P
No hay nada mejor que ver el estreno de #RogueOne con la mejor compañía,P
y recuerda que SIEMPRE mañana será otro día palabras de alguien que siempre estará conmigo,NEU
Mi amor infinito al ser humano que me traiga un desayunito de @McDonalds_PER muero de hambre,NEU
@fiorellaaah @siriuscarlos yo solamente me rio con la página de memes hoteleros porque son muy on point,NEU
"Mi noche no está completa si no veo el vlog de @elcholomena , creo que no subió hoy",NEU
El segundo video del Otaku Fest está a un 60% (?) ;_; Espero esté listo para el día lunes,N
"Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!",P
"@katy_mili JAJAJA yo mentiroso jamás amiga, pero ya pz esperare tu inciativa para que me digas franck vamos a perdernos jaja",NEU
@cindy_k20 Es que conseguí una buena chamba hasta el 24 de diciembre y necesito el dinerus ¿Nos vemos después de esa fecha?,NEU
"@Rosa_Forno Tejida en técnica de crochet (Sólo tejida con las manos - ""Mi dedo es un Crochet"") Tiempo Récord de ejecución: 3 horas..!!!",NEU
"@CarmenLo19 hola Carmen!! Es una aplicación para ver películas y series! Bien completa es, incluso hay de las que están en estreno en HD.",P
#ElPeorAmigoSecretoEs el que le dice a todos quien es su amigo secreto o el que te regala un caramelo diminuto que venció hace 2 meses,N
@cracks_oficial bueno felicidades por el millon de crack que hay en el canal !! soy un suscriptor ya un poco antiguo a por mas DE PERU,P
Mi mamá odia que deje a Lola libre cerca de sus cosas y hoy la cagué y se comió el cargador de su laptop Ya balí berga,N
Comenzando mal la semana enfermandome,N
@IvettlyOficial El descanso también es necesario.,NEU
@ron_quintanilla @belecastillo jajajaja cuando? Estoy súper full,NEU
@diego_baca jajaja te envidio pd: Felices Fiestas Baquita,NEU
"Algún día seré puntual, hoy NO es el día",NEU
