text,sentiment
@somekindofEdu pero pensé que luego de jugar juntos todo iba a cambiar,N
"No me gusta el maíz e iba a cenar mazorca, me dice mi madre que se ha puesto mala y que no me la coma. Y ME HE TENIDO QUE HACER UNA PIZZA ",N
+ a veces se la pedía prestado se molestó y me la vendió para que no la joda. Ahora ella es la que más la usa,NEU
Trabajando con el equipo de @Juliaenlaonda para el especial del próximo jueves. Ya os adelanto que va a ser un programón! ,P
"Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza Y y pues poco, vivo en la plaza de chueca ",N
@PerezJoseAlb @Chelseaboni vamos! Quiero volver para el nuevo año 2018! será genial piénsenlo y me avisan!,P
"Me he dado cuenta que soy de emocionarme con cosas pequeñas, si no estuviera en la biblioteca estaría saltando de felicidad #Feliz",NEU
De mi balcón veo pasar pavos horneados y jóvenes horneándose,NEU
@Soymarioruiz a mi se me acabaron desde la semana pasada,N
"Otra vez quieren desnaturalizar el tema #BienestarAnimal, dejando en el texto de iniciativa popular sólo a perros y gatos.",N
Que lindo es levantarse sin resaca,P
"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",N
Mi novia me compro un pajarito hermoso y cómo está en cautiverio se loq sido ella en la casa no me lo deja cuidar,NEU
@CuadradoAndres @grazianopascale @adeladubra jaja muchas gracias!!! muy buena onda de todos los implicados!!!,P
"Maes, la vida es una mierda: estén felices o no. Mejor sonrían y aprovechen el tiempo. Estar amargado no la va a hacer menos mierda.",NEU
"La tía se levanto y me dijo "" madrugastes o te caistes de la cama?"" Y ni si quiera e dormido",NEU
Deberíamos de ser inmunes a cualquier enfermedad y más si ésta es gripa de la que no te deja dormir,N
"No estaba muerte, andaba de parranda! Jejeje",P
"#MePasóPorPavazo @MananaMaldita Amigo que guapo eres, mi amiga y yo queremos hacer un trio, y yo todo ganador, Me pepearon @Marcuilas",N
@ilejarza ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.,P
@CheeseLena_ emberdá mis dibujos del paint son mejores ,N
kali uchis va a estar en bahidorá,NEU
Caminar un rato siempre es bueno #gamers #paseo #disfrutalavida @ Miraflores,P
Es que es de los abiertos y no lo puedo llevar a clase porque no pudo dejarlo en el asiento que se cae todo ,N
@TatianaAstengoB esa serie se nota muy interesante a verla por Netflix,P
"@pmklose Le conocí en 2011, me pareció inteligente, respetuoso y respetable, pero combativo, si... ",P
@sofffiaaa tu que eres chihuahua lo mereces más Haha,P
Mi mejor amigo se fue a Los Ángeles.,N
"@Phoenix2124 uno siente susto, asco, cólera etc.. y luego vienen los ""Porqué no le dijo"" ""Porqué no .."" -.- Sean necios! Es una ruleta",N
"Bueno, ¡a finalizar el último libro que tengo en mi “currently-reading” de @goodreads antes que termine el año!",NEU
@GloriaTrevi Quiero pasar la Navidad CONTIGO Di que si  Es tan triste que mi papá ya no esté en la mesa,N
@albertbru una especie de Titanic pero en versión cutre no? ,N
"Soy @EssieSenna. Este es mi número de teléfono finlandés. Ya puedes borrar el inglés. Y ""la abuela piensa"".. ""era una niña de 8 años"".. ",NEU
¿Algún día seré feliz por tener tu follow? @BlasAuryn ,N
@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos ,NEU
"Csmre, es porque no me puse el puto calzón amarillo...¿verdá?",N
"Si te vas a sentir sincitiotrofoblasto para invadir, primero fijate de que célula germinal provienes",N
Aaa que mala suerte tengo,N
@ElSpeaker La vida nos lleva por caminos inextricables jajaja Me alegro de que te haya molado el programa de hoy ,P
Qué bonito fue aquel mes en el que viví sola y nadie me hacia un interrogatorio cada vez que llegaba a casa ,N
Nominada por @learamartell Aquí van nuestras pelis y nuestros taggeados.  https://t.co/hWqxW19Rjr,NEU
"@kirazeuss hay nena que tengas un hermoso dia Muy Feliz Cumple ,por muchos años mas ,si Dios quiere",P
Mañana Juegan Y Ganan Mis @PumasMX Venga Universidad Por los 3 primeros puntos,P
Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el,P
@mayrapierola no todas las personas nena. Yo nunca seré cagada contigo,NEU
@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.,P
@MaviTalano @AlfredoSranko Pero por supuesto que no! idem yo,NEU
me acuerdo cuando fui a bsas el año pasado que fuimos al mc y no pudimos tomar con pajita el refresco bc nunca supimos sacarlas del coso,N
"@MicroCoAnSh seamos sinceros: Mi rostro inocente y un: Amigo, no me podés abrir? Es que perdí las llaves y mi roommate no contesta Abre",NEU
"Hoy amaneció nublado y con frío! El día está para no salir, ver pelis y comer pizza! Bonito viernes y buen fin de semana para todos!",P
@ushcala Esa es otra buena idea. Aunque la dinámica de él a sus 9 y la mía esa misma edad es muy distinta.,P
En un pestañeo la vida puede dar el peor giro que jamás se podria imaginar,N
@chicoretraido Hay dos. Y el pròximo año megaplaza,NEU
@bettocantu Los juegos de Booktube me dejaron con muchos libros abiertos y quería cerrarlos antes de leer este Creo que si la hago...,NEU
Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,N
"yo esque los veranos curro, asi que no puedo quedar mucho  pero si algun dia te pasas avisa y vamos a full hd  @Sergiio_Moyaa",NEU
He hecho el primer puré de verduras de mi vida y parece pota y sabe mal ,N
"@antobosca ah vale, jo Boski yo quería jugar contigo ",NEU
@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,P
Acampar es de mis actividades más favoritas del mundo mundial,P
@CodigoNoVerbal Tanto como nosotros de que la impartas ,P
Tengo los labios super secos #anli,N
"Que ganas de estrellar un ladrillo en la cabeza de mi jefe, tirar la puta computadora por la ventana y quemar el lugar",N
@Slow_Dancer_ TOTALMENTE  Pobre Gappy... que inocente es  no sabe con quien se ha encontrado.,N
q los GP de La Caixa (y otros) manipulen el Ibex es una bendició gracias a ellos podemos arrañar alg son auténticos PARDILLOS ,N
un saludo pa mi brrother crithian de la cruz q conoci en smp el esta recluido en penal no si de lima o provincia buen tipo el muchacho..,NEU
Esas personas que se aclaman los señores de la lectura -Libro favorito? -Cazadores de sombras #MeCortoUnHuevi,N
Me hace muy feliz ayudar Y mas si son Caelikers de uruguay porque hay dos que yo conozca @CaeliUru y yo,P
"Hoy transité un rato largo. La frase que más escuché fue ""arrepentido... de haberlos votado"".",N
@chifaentiffanys esas son las únicas zapatillas que traen en mi talla al país,NEU
"Aunque aún no te lo creas, déjame decirte que eres hermosa. Aunque aparentes ser muy orgullosa, sé muy bien que tu amor es puro.",P
@oooogeiD por mensa Yo supuse que era un toque más caro pero esa María tenía tarifa dinámica,N
Hoy es el último taller de año,NEU
"Aunque el día no empezó de la mejor manera, queda en uno decidir que tipo de día se quiere vivir.",NEU
Tengo la peor risa del mundo,N
Aleja te deseo mala suerte en el examen,N
@imdariusb1tches es que que hacen tio ,NEU
"Regalo hermano menor tiene 16 está en plena adolescencia y es insoportable, el que lo acepte lo invito a comer",N
"Hola qué tal, yo esta noche me tengo que curar sola los puntos y soy muy inútil para quitarme incluso el apósito  Todo bien.",N
Me parece q en esta edicion blogs @iAgua la 4a posicion será la + reñida @hidrojing @jcponline @MarinaArnaldosO https://t.co/8HLHYxOX55,NEU
mi hermoso @jaime_cruzroman esta que hace live en ig y no puedo ver me quiero morir queria un saludo para las @Cruzers_Peru,NEU
"Cuando no puedo dormir, escribo todo lo que preocupa en una libreta que alguien me regaló y es como un somnífero instantáneo ",P
El dolor de rodilla no me ha parado desde el primer día,NEU
A veces me gustaría que a novia le gustara Disney tanto como a mi. Salen nuevas pelis o avances y necesito fangirlear,NEU
"@Criya59 que lastima me lo perdi ,esta mi hijo mirando tv y mi internet anda malisimo para poder ver el programa en la compu",N
@Matti1899 Por que no lo echo el arbitro el partido pasado,NEU
#NavidadQuePone su rico pavito hecho en casa por las santas manos de mi abuela @Studio92 @joannabolona @Sr_Pelaez,P
no sabia q ponerme y me puse feliz ja,P
"Al principio él no te gusta , pero te acaba gustando y cuando te deja lo extrañas ",NEU
@charito_garcia_ Pues es un buen momento para hacerlo!,P
@joelalsolo ta bien hablo de penarol ! viste que le ganamos a lanús que fue el campeón de argentina y ganamos la copa río de la plata ?,P
"@carlachan Ja ja, hay gente muy cansina, sobre todo a partir de cierta edad, paciencia... ",N
"@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!",P
"Fijo a esa mae algún famoso le dijo algo, entonces por eso se cree la mas rica y solicitada del puerto, es mi opinión",NEU
Mas feo que te quiebres,N
Se fue Charlotte no miro mas ese programa era por la única que miraba showmatch,N
Buenos días y #felizmartes. Cuántos de vosotros llegáis al final de vuestras #vacaciones? Y cuántos las tenéis a la vuelta de la esquina? ,NEU
malditos ejercicios que colera agggggg,N
"@PesPrimicias Gran noticia, es algo de lo que me he quejado en mis vídeos, sobretodo las pérdidas frecuentes de balón de la defensa ",N
@Crisnosesae @l30n4_ @Beatrice_Val en serio? No sabía eso de ella  se me ha caído su imagen a tope,N
"@ppkamigo Mis Felicitaciones para Usted Señor Presidente. Su mensaje fue muy bueno, firme y directo. Mi familia y yo le mandamos saludos!",P
"@arirs07 perdón jaja desde la semana pasada estaba por contarte, pero esta no podía",NEU
Un NOSOTROS así de grande por hoy ,P
@pamezunigac @InvictosSomos no eres la única,NEU
"@Trovack somos dos! jaja ahora eres Martín? oye voy para Lima el prox mes, para el reencuentro d la u, avisas si estarás por esos días",NEU
"@PierinaMz Los más buenazos, son los medio gruesitos y cortados de forma vertical. Según yo.",P
Me pierdo la ultima fecha,N
me invito a un juego de mierda en face si es con vos juego hasta matar hormigas igual pero seguramente fue al tun tun,NEU
Salimos @uruguaya79 para Zaragoza  fin de semana único,P
"Odio el internado de la Agraria, hace que no se conecte",N
@patatuelaj voy un poco borracho ,NEU
"@cuervotinelli ESTOY MUCHO MÁS FLACO ^_^, toy contento !!, cuánto medís vos Papá??,yo 1.87 descalzo",P
Informatica (computación) - 8 No se porque tengo esa nota si yo lo único que hago es entrar a hangouts y chatear con gente rara,NEU
Jamas dejare de pasar una navidad y mucho menos un año nuevo fuera de casa,NEU
A entrenar temprano y de mal humor,N
"En mi avatar claramente se ve que no comí nada, ya soy gordito por naturaleza",P
@Currice se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy ,N
Como cuando tu mamá quiere que te hagas pruebas de embarazo jajaja no estoy embarazada solo malita,N
"@joshmanbc si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros",NEU
80 bus eresoa y ni uno para la casa de la Eli,N
"@Juan_S_Alba No,No,No! No sabe de Fútbol El mejor equipo es el Barcelona JAJAJAJAJAJAJA",NEU
@Yeesus_ @laMaquinaPeru @CSerranoTV ya no es lo mismo,N
Solo emociona la primera etapa,P
"@Valepollarolo anoche en la señal internacional la cortaron, mi mamá se quedó con las ganas de verla",N
"@Frenastenico estaré al pendiente de tus siguientes covers, saludos !",NEU
"Llevo toda la mañana haciendo cosas y no he podido ver ni moon lovers, ni signal, ni nada ",N
"Hoy a las 17hs en la 3F, cara a cara con generadores SD. Mañana a las 9hs en el 6° piso, coaching de apps SD. Los esperamos #GX26",NEU
"@iAphiClient Necesito unas cosas que me las van a comprar pronto para el primer vídeo , forro ya no me hablas",N
Feliz Navidad Feliz Navidad Próspero Año de Paz y Amor!!!!,P
"@carodominguezuy @Zanocchi @luciabrocal fue whatsapp! Si no lo convencemos, se van las dos con Feli en fin de semana de disfrute total",NEU
"uso filtro si y tu no? soy morena tal vez, la combinación de un moreno y una blanca que dan una sacalagua esa soy gorda tal vez 53 kilos",NEU
@ron_quintanilla el de hoy es feo,N
"10 AÑOS DEDICÁNDOME AL PERIODISMO, Y LOS QUE ME FALTAN POR CUMPLIR 6 años en la F1 &amp; UFC",P
Me retuitea gente que no conozco y sus amigos no tiene los mensajes abiertos y no sé que haser ,N
Se lesiona Bale antes del clásico,N
"Buen dia! Elige q cada uno de tus dias sea un milagro! que su dia este lleno de armonia, luz, amor y buenas vibras! Yo elijo ser feliz!",P
"Hoy tocan los Fabulosos Cadillacs, SUM 41, Papa Roach, Gondwana, Simple Plan y como 20 bandas masny no estoy ahi",NEU
Amiguitaaaa @MixLizGomez buenooos diaaas!!! Excelente viernes de reyes!! A mi me trajeron la amistad d 1 d las mejores osease ud miss,P
"@camilaguimasr y lo sabes , cosas muchas mejores vendrán",NEU
La final de @YoSoy_Peru esta esta muy interesante,P
"@H_E_Y ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.",NEU
"@m_elinna jajajaja yo pensé que había captado la indirecta pero si, está vacilon el avatar",NEU
"@gianmaradona jajaa no digas eso ,sos muy joven",NEU
"@DavidArizaAbad buenas noches, David  un abrazo!",P
@funfillegamer Soy muy malo funfi me da pena y todo,N
"@randall_ariasg fijo les llego el agua en la madrugada, pobres familias, ahí tanta finca que hay, seguro hasta las cosechas se perdieron",N
"@AitanaZD ¡Enhorabuena! Eres la ganadora del sorteo,escríbenos por mensaje privado para darte el premio ",P
@zanaines Muy buena la entrevista!!,P
"@atlgarza Gracias por tu Rt, fui de las primeras 5 vistas, te amo Garza",P
"Siempre me han dicho que la relación que tengo con mi papá es muy bonita, es por que siempre solo nos hemos tenido el uno al otro",P
Puedo ver ''El sexto sentido'' una y otra vez como Drew B. en 50 first dates y una y otra vez decir... Noo mms!! Él era un fantasma!!!,NEU
"@DexterAOM por eso es que se dice lo del final, yo opino igual que usted, tampoco es q sea el final más malo de la historia es regular",NEU
De la nada me empezó a seguir @Chilaquiloteca y me enteré que existe ese servicio... porque a veces también me pasan cosas buenas,N
@natyrodriguez Demasiada decepción con la humanidad,N
nadie quiere ir al prado,N
"Por la mañana hazme saber de tu gran amor, porque en ti he puesto mi confianza. Salmos 143:8 Buen día a todos",P
"@Valenciazombi Genial! muchas gracias. Mi fanpage de FaceBook sigue activa también, aunque yo no entre ",P
"@lbavi25 yo tampoco la he visto aún pero iré si salgo de la cueva, no puedo resistirme. Te aviso por si no tienes nada mejor que hacer ",NEU
"— ¿Nivel de inglés? — Alto. — Traduzca juguete. — Toy. — Úselo en una oración. — Toy triste. — Awww, vengache pa' acá. —",NEU
@IsabelArtica vamos a juntos en concierto?,NEU
"Bueno, estoy en la batalla final del Conquista y ya después me faltaría Revelación ",NEU
@CanessaMarchena No terminamos el año vivos,N
"@raticorns Pasé algo similar, el regalo genial (una de esas cosas donde pones tu cel y se ve 3d) pero mi cel es viejísimo y no funciona",N
@Efrainpuntocom sígueme por ig por allá estoy más activa que aqui,NEU
"@Eleder_ Que tampoco ahora mayoría absoluta, eh? ",NEU
En comentarios: - Que linda. - Graciaaas. ¡¡Te extraño!! Tenemos que vernos de todas. Por FBC - ¡Hola! - *Visto a las...*,P
Decidle a los de spoti que vuelvan a poner la versión acústica de Creep  @radiohead,NEU
"@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu",P
"Me da risa que me digan ""Si es tan amable"" porque no, no soy ""tan amable"", pero diay, que queda.",NEU
"le dije a mi mamá si podiamos salir hoy ya que esta re lindo el día y me dice ""tu padre y yo tenemos un cumpleaños hoy""",NEU
@IvettlyOficial El descanso también es necesario.,NEU
Bajar mucho de peso y no sentirse contenta. Será porque no fue a base de ejercicios. Un mes y quedé,NEU
"@mamutida @Malfitan0 ¡gracias por el saludo! Jonasito está calentando la voz para entonar el ""feliz cumpleaños"" a lo Wagner",P
@saywhatmini Hermosa verdad? ️ Me toca quitarlas porque no puedo mostrar caras,NEU
@PoluxBlack en francia probé un ramen de bolsa que era más rico que Tokyo Ramen llévenme al primer mundo,P
No debí cenar esos dos Hot dog me siento una pelota JAJAJA,N
@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso,P
@jschiller27 yo tengo 4 años sin comer tamal. Jajaja,NEU
Me encanta la olla de carne pero no me gusta que por ser sopa no me mantenga llena bastante tiempo,NEU
"Hola, me molaría hcerme un cambio drástico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda ",N
@Loli17 @THR Si me avisaron el otro día acá no creo que este pero estaría muy bueno tenerlo jjijij,P
Me encuentro muy mal hoy no estoy para trabajar ,N
Si la U cerró todo... entonces yo estoy libre hasta el lunes,NEU
"@paunik oh. los mios tampoco, asi que por eso lo veo solo, en la tele vieja",NEU
Mi novio me vigila en Twitter y ahora todo lo que diga puede ser (y será) usado en mi contra ¡Ayuda!,N
"@drhuerta dr que tratamiento,medicina natural..para las alergias como al aire acondionado, o agentes de este tipo..es una pesadilla",N
@LuisFBonilla @isabelsevilla9 @adirecto @peichsantana Ole los buenos almerienses!!!! Mil besitos!!!! ,P
Qué bonito es ser mujer  y que te joda los planes que tenias  y que te despierte el dolor de ovarios,N
"Mañana va a haber muchos niñitos con una primer patineta. Si ven a uno, apoyen y ayudenlo. Estará frente a ustedes un nuevo skateboard.",P
"PSC / PSOE, Podemos / Izquierda Unida distanciados, jeje!",NEU
"@guillevaldes Que lindo está @cuervotinelli hoy todo de Azul , alguna vez te dije que vos SOS La Madrastra Perfecta  bella mujer!!",P
@kymposiblee eres bien mala onda,N
Ya no me quiero mover Estúpidos aeropuertos.,N
Cristalito me regalo una piedrita bonita y me la olvidé en hco,NEU
@noseashetero 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo,P
"@xkidas @NCouto2000 @GonzaloCelis claro q me miro al espejo, no soy un asco como tus jugadores terrajas",N
Y se acabó diciembre mi mes favorito,P
"@osilveira buena! ""Cría cuervos, que te comerán los piojos""; ""Me tenían entre la espalda y la pared""; ""Se cagó la propia fosa"", étc.",N
Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @radiocientotres,NEU
"Leo por todo lado: ""Mi novio me regaló esto, la pase con mi novio, mi novio lo otro"" , que bonito debe ser.",P
Lo bueno que ahora a mi lado tengo a personas que quiero y sobretodo que me quieren .. la mejor decisión que pude tomar .,P
Es un día muy bonito como para que este llamando al banco todo el rato,N
"@MrSantiagus tranquilo, que yo si que te vi la única vez que he ido a chocochurros pero no sabía quien eras todavía! Jajaj ",NEU
@juliapresa0 todas julinator te quiero y extraño,P
@AndreaNavedo Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos! ,P
"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",NEU
"@WillyrexYT y repito: lo siento por no haberte hecho nada hay un gran evento en mi país (La Romería) y no he tenido tiempo, apenas pueda",NEU
"Manuel Carrasco -Uno x Uno me gusta -Vale -Ok -ta luego maricarmen -no me gusta pero, vamos a decir que lo respeto -me se canciones",NEU
Javi lopez lateral derecho  #rcde,NEU
"Amigos, neta muy neta, hay una probabilidad de irme pa la CDMX, alcen las manos y pídanle a Diosito",P
vale acabo de ver algo muy desagradable gracias cris y buenas noches ,N
Es que es muy guapa ,P
Yo estoy triste por Raps,N
".. solo digo/hablo lo que creo necesario, mejor no gastar palabras ni saliva al pedo",N
Toda mi familia va a estar dormida en mi graduación,N
Me voy a dormir igual cuando haga el directo pq no puedo estar acá re mientras todos ven el directo pq no entiendo nada,N
@titabobra aquel señor amigo suyo hizo un numerito hoy de esos que le encanta hacer. Otro día en que la ginebra empezó a fluir temprano!,NEU
Hoy es el dia perfecto para ir caminando por la calle mientras les ofreces caramelos a los niños chicos...,P
"Me lleva la tostada con el internet de @izzi_mx. Deje a mis amigos en ARK, con un T-Rex y un Oso.",N
"@Dilger_A @Peruchapromedio Buenísimo, porque era hasta 30 soles por 2 horas y 28 minutos (con impuestos) la primera semana de enero.",NEU
@marinj460 a mi me a pasado en la 76 ,NEU
"@cardinaleconnor Mañana no :(, pero seguro que hay gente buena  @cuatro @mananascuatro",NEU
"No es el ayer ni el futuro quien nos determinan sino lo que hacemos en el aquí y el ahora, donde todo es posible",NEU
@ivyjara Aunque te extraño mucho y quisiera abrazarte y besarte con todo mi amor y cariño,NEU
Tengamos un día lleno de magia y lindos momentos,P
Que no jo que no soy tan irresponsable ,P
Sera un To3 CC  Timebomb el dia domingo 18 de Diciembre a las 8:30 hora de Mexico. Pueden mandar sus teams apartir de ahora. Es libre,NEU
Listo. A empezar con las metas del año,P
Noche de pisco sour + películas con mi flaco,NEU
"Me dice un pajarito que ahora mismo no puede reservar en la web de BiBo, lo nuevo de @danigarcia_ca. Espero que sea por la demanda. ",N
"vi tres tuits seguidos con caritas tristes, que les pasa nab",N
Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara ,N
"@joseedays aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!",P
"People be like ""Rojo terruco! Con el terrorismo no se negocia... a menos que se les venda armas, si se les vende armas todo bien "".",NEU
"Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente? ",N
@Srita_PelaeZ No Es por Nada bebe Pero estoy Dispuesto a Dar todo mi kokoro por vos mi amor,P
Escuché que se movía el traste de mi perrita muerta,N
"Horas y me voy a la mierda!! tres días incomunicada, aislada, en paz, que lindooooo!",P
@apr15__ seamos como seamos siempre vamos a ser criticados....la vida es asi ,N
Ya se reguló el paso en la General Cañas,NEU
Lo mejor que veras hoy en @NuMusicOficial es a #JaryEnWakalaQueRico @Jaryoficial,P
"Ya no estoy para andarle sacando conversación a alguien, si la vara fluye bueno, y sino va pa' la mierda.",N
@cuervotinelli Gracias por dejarme decirte Papá y darme un lugarsito en tu vida.YO ESTOY ORGULLOSO DE VOS Y T.Q.M. Buen día!!  ...,P
"Por una parte necesito la cena del sábado y volver a estar todos juntos, pero por otro lado pienso que nos vamos a separar y     ",NEU
@Diegoork ya urge nuestra pijamada,NEU
Extraño ir a la escuela jajaja,P
"@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska",NEU
"En fin, yo no se ni para que me molesto ",N
me siento orgullosa de ser tu fan @selenagomez desde hace muchos años ...ese speach lo dijo todo te sigo admirando,P
"@GxDRadioGalega Correcció ""Nin se nos pasa pola cabeza NON ser segundos"". ",NEU
"@IvettlyOficial Tú también eres muy bella, gracias por hacer cada día mas hermoso con tu sonrisa y tu forma de ser.",P
"Voy o no voy!!! estresado pero feliz con tu amor,un amor verdadero sincero y no convenido m siento amado x quien soy no x conveniencia",NEU
"y aclaro que asi como no todos los chilangos son asi de porros, nosotros no eramos los inadaptados, maldita ignorancia, gente sin valores",N
Gracias por compartir querido Pepín  @CliftJose,P
Hoy de lo único que tengo ganas es de estar en mi camita acurrucadita.,N
@IrenePerenne lo he pasado mal ,N
"Os creéis que es broma que mi foto soy yo desnuda pero es verdad, en serio. Sin luz y sin flash, pero es cierto. ",N
Me siento débil No rindo como hace DOS PUTAS SEMANAS. No puede ser la concha de mi madre. No puede ser.,N
Lo que ma el ser optimista que hay en mi (qUE LO HAY AUNQUE SEA MINÚSCULO) Lo que meno el hecho de no confiar  https://t.co/OafLkK91G2,NEU
Hoy la veo poquito creo,NEU
al menos con ftwd se me hace más ameno esperar a twd en Octubre ,P
"@cuervotinelli jajajajjajaja.... Yo los pido grandes de dulce de leche granizado con dulce de leche común...,y me quedan mirando :V !!",NEU
"Dejé a mi novia hablando sola porque me quedé sin batería y creo que ya se durmió Sin un Buenas noches mío, ella no se duerme.",NEU
"Díganle a Hellen que la extraño, odio estar sola",N
Que feo ver del otro lado de mi lugar de trabajo que están comiendo cheetos y yo acá valiendo verga,N
"@Ana_AvilaM hmmmm no sé, aún las siento pegadas en el cielo de la boca",NEU
@CarlosSadness en ninguna porque no te he visto en directo  concierto en madrid pronto pls,NEU
"#LaUltimaPalabra Guillermo sos un tipo joven, fachero, andá al dentista a que te haga carillas abajo, cuando hablas solo veo eso",NEU
"@fredo_gf Hola, lamentamos leer esto  Por favor, danos todos los detalles en cliente@hyundai.es y te atenderemos lo antes posible. Salu2",N
—Feliz Navidad viejita. —Feliz Navidad viejito. @ Rambla De Piriapolis,P
Me caga vivir tan lejos de tod porque sino ahorita los invitaba a mi casa a ver Breaking Bad y a comer dulces,N
#luckyLadies no será lo mismo sin shiky que mala onda @nodigamosmas,N
"@Terafobia buenos días princesa Era inevitable, tenía que decir esa frase de #lavidaesbella",NEU
@sanper11 Hoy envié esa misma pregunta por WhatsApp a @NoToquenNada para @borisgolu10 pero no se la preguntaron no se mira el retrovisor,N
"Si algo detesto de la consulta es a los familiares groseros de los adultos mayores, la impotencia de saber que se tienen que ir con ellos",N
A pesar de todo...veo sorpresa en el Bernabéu...llamadme loca ,NEU
"@tinoroso @titomartin67 @uby77 es un término coloquial, no un análisis ",NEU
"@LovesDalasito uhh que lastima, bueno igual no podia ir a la firma",N
"@ArandaPuig lamentó si le parecí prepotente, pero simplemente respondí a su afirmaciones erróneas. Puede preguntar cuanto quiera.",NEU
@Librumface Para trazar estrategias suele ser necesario tener una razonable seguridad de para qué lado va a patear el contrario,NEU
Caminar no sólo es bueno para la salud Sino tmb para el bolsillo,P
@katty_Loz empezando xq en mi twitter solo jodo a Darkus pasatiempos tengo muchos una cuenta de twitter no me define #UseLaLogica,N
"@Tu_PS4 @ComunidadFF Pues perfecto, una buena cerveza entra siempre bien ",P
Plan perfecto para terminar el fin de semana. @AthleticClub - @FCBarcelona_es. Después @VillarrealCF - @SevillaFC ,P
Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias ,N
@Alphasniper97 Alpha suerte y ten un feliz año 2017,P
"serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste, de no ser necesario. calita",N
"Si soy de área 4 y con suerte pase mate IV y mate V ¿por que me ponen al profe qlero que es mega difícil pasar con el, en mi último año?",N
Un poquito amarga mama #UnaSemanaDel2017YYo #felizdiadereyes #OTConcierto #HablaVillaran #SIGUEMEYTESIGO,N
@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei,N
@ias25viki les tengo alergia (?) ah hacia problema por todo,N
@marieladepaulo @Uber_UY si! Me respondieron. Pero tengo que ir a hacer la denuncia a la policia y me quedo sin cel nuevo recién comprado,N
"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",N
@mister__lemon Me parece que está prohibida la importación. Debe ser como la marihuana. Podés usar pero no comprar @progresismouy,NEU
"Bueno yo puse todo de mi parte, paso siguiente: descartar lo pensado. Después que no me salga con que no lo intente. Bless",NEU
"@ArrowTalent exacto, yo llego cansado a la casa de programar 8 horas en c# y descanso programando otras 8 horas en Java",N
No puedo poner el insta histories ese raro  alguna ayuda?,N
@KoenmaJr20 probando nuevos Morning show! @ExaFM me aburre ya! Se ha vuelto demasiado tonto el programa! Extraño a @Cecidelacueva,N
"@BestiasAlVolant Excelente, siempre me persigno cuando entro a uno",P
@vanessasaba75 Feliz Año Bella! Las mejores vibras,NEU
Me estoy muriendo de lo malo que estoy ,N
Fue un buen momento en familia,P
@jrojasnovoa eso mismo de hecho has logrado un montón porque valoras el esfuerzo y eso es más bien envidiable,P
Como lidiar con un @#&amp;@%#&amp;-@gerente ....aguanta niña sólo 6semanas +,NEU
Todo va de mal en peor ,N
"@Juanjo90 @CataSolis20 Eso Juan, lleguenle, va a estar divertido. Mucho gusto Cata",P
"@sadalienpotato ¿Opto por el rapado? En serio, estoy muy confusa. (Y admito que me lo corto por aburrimiento, como el 99% de la gente)",NEU
"10 km diarios, subir al piso 51 de reforma por las escaleras, algo voy a tener que hacer jajaj pero lo bailado nadie nos lo quita",P
