text,sentiment
Acabo de hacer algo muy triste jajaja la señora que limpia mi casa trapeo y yo baje y pise y no sabía que estaba trapeando y creo ensucie,N
"Yo no le deseo el mal a nadie, pero a veces se agradece, que todo caiga por su propio peso.....:.. Muy buenos días tengan todosssss usted",NEU
Chiste: Había un elefante que se llamaba maíz vino un pollito y se lo comió. ja! Lo sé el chiste no es bueno pero igual te hice reír,NEU
#felizdiadereyes cuál feliz si no me trajeron nada,N
"Mi consejo de hoy es: Si quieres que esa persona tan especial para ti nunca te olvide, pídele dinero prestado y nunca se lo pagues",NEU
Es que son muy bonitas jo ,P
"@AngryEsmeralda Snif El curso empezaba hoy y yo tengo un rol con Jane. He puesto que Yu se ha sentado a su lado, ¿te importa?",NEU
"@juanfrandiazcr Sí al inicio todo bien, pero la dejaron sola en una ""tarima"" en la que claramente estaba euesta",N
"Que histérico es la bestia, pobre bella",N
Te das cuenta que ya te va a venir la regla porque te estás empezando a poner bipolar y los antojos por comer dulces aumentaron,NEU
@sancarlena77 @frankgrs nunca dije lo contrario,NEU
"Aahhh bueno, gracias a todos por sus buenas vibras, sí quede para el trabajo",NEU
no encuentro ninguna buena serie en NF.,N
Buenos días pipol ️ Voy de camino al doctor que me cuesta respirar :c sí muero en el camino recuerdenme  ya no aguanto la gripa &gt;,N
"@CarmenLo19 hola Carmen!! Es una aplicación para ver películas y series! Bien completa es, incluso hay de las que están en estreno en HD.",P
Nominada por @learamartell Aquí van nuestras pelis y nuestros taggeados.  https://t.co/hWqxW19Rjr,NEU
"Buenos días, ya casi se acaban mis vacaciones",N
@minideeharry yo pensé que ya te habías olvidado de nuestra hermandad chingona lo que es tener vida social y olvidarse de uno,P
Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...,P
Soy un chico muy perverso ,N
"@TomasZumad Ando peor que Tinkerbell en sus años mozos. ¿Y si nos vemos hoy? Tía se fue a la romería, estoy sola y tengo maqueta q hacer.",N
Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo ,N
@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc ,N
"@LeslieLeiblinZa claro que si, yo estoy en Asia se sintió fuerte pero fue cortito",NEU
@ideiazabaldu no queda ni un país árabe laico... Hasta con Argelia y Tunez están acabando ,N
@CaELiKe Y que es muy bueno que alguien hable sobre el tema porque muchos no lo hablan debido a que es un tema considerado Tabu.,NEU
"Mar Negro q se haya caído un avión lleno de músicos, médicos q enviaron para alegrar a la gente en Siria me deja +segura q no existe dios",N
"Y si haz dormido con alguien más, SI HOY duermes con alguien porfa no la abraces y no le digas que la quieres",N
Dios santo alexis me ha tenido casi llorando y ahora viene a calmarme ochenta vidas después este chico,NEU
"@emy_9810 jajajaja ya con menos carga es mejor , relajas mas",P
@JustBloomTeam Katy le dió like en instagram y en mis Rt hace dos días los vieron juntos,NEU
Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?,N
Q lindo y agradable detalle Se ve q me conoces algo,P
#astroymas lo necesito. Se me acaba de romper   snifff snifff  gran podcast!!! saludos desde A Coruña (España)   ,N
Al menos hoy he dormido algo ,P
@Nonnes78 Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar? ,P
Una pizza. Una conversación amena. Amigos. Buena noche,P
"@Fourty35 Es este chisme, que no expresa los matices. No era la idea el elemento cortante.",N
"Navidad 2015, Navidad 2016... No diré más!!! Pobre de ti... Sin Cerebro",N
Los anuncios de TV de posgrados de mi alma mater son tan malos.,N
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,P
Bueno la Pop no me respondió hoy pero estoy seguro de que se irá a dormir contenta de existir,NEU
Cuando yo vi al Pipi aquí en la conferencia de prensa casi lloro como ese niño Pero solo estaba ahí temblando,NEU
#SiempreTePediré Que te quedes conmigo y que sigamos siendo la familia que somos,P
"@gvlo2008 de hecho le di a ""Alejandra Zavala"", me fui con la finta de ""Alejandra"" y no leí el apellido, pensé que era la de Tiro con Arco",N
Recibir una sorpresa inesperada y pasar una noche increible no tiene precio,P
Ah cada rato entro a los Md's y checo los que le mande a Brandon haber si tan siquiera me aplica el visto pero nel pastel,N
En serio que feo ir al mall este día. Mañana seguro estará peor.,N
"@MrMedra ay, joder, que resulta que es completamente vegana. Pues ya no me la compro. ",N
@salvadorop no existió recalentado de Año Nuevo por qué ni cena hubo.,N
"En verdad necesito un celular nuevo, no lo quiero, lo necesito. se trababa hasta para respirar",N
Un mes entero moviendolo al mijo para no poder ir en el. pero bueno trabajo es trabajo,N
@ajamaica empezando Python con @platzi emocionada,NEU
"@dimar1712 tan linda Diana, muchas gracias vamos a ver cómo me acomodo ahora con trabajo nuevo, cuesta un montón yo te apoyo desde acá!",NEU
"Lo chido de terminar todos tus estudios, es q ya no te tienes q preocupar de la escuela y cosas de esas SOOY LIBRE!!! UN ONI LIBRE!",P
Por cada detonación de pirotéxnicos a mi Morita parece darle un infarto ¡Terminen de una vez con eso!,NEU
"@ttlemans sí, supongo que usas el ave de nevera y ya cuando llegas a casa después de 10h pateando te fríes un cachopin y no vas al mcauto ",NEU
"@NereeSantome Nope, es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~",NEU
"Al esperar ese mensaje Se decide cual será mi siguiente paso en el destino!,, que nervios",NEU
"@me_mata la historia de tantas en todos los países Latinoamericanos Una mierda nuestra seguridad y ese maldito concepto de ""macho""",N
lo peor es que no voy a poder ver el cap de greys hasta que vuelva de clase,N
"@ximepa95 que legal me alegro mucho gorda perro o perra? Tenés q ver el propio nombre y ta , me alegro meu",P
"Un soldado en cada hijo te dió dice el himno, pero no es así, te hemos fallado México, unos en hechos y otros por limitarnos a observar",N
"No todo es orines y ceniza: hoy vi una niña con patines y casco divirtiéndose en la Plaza de la Cultura, y fue muy lindo",P
@karentodoroff Sí Los mejores libros para los mejores lectores.,P
Necesito urgente entrar a la gimnasia y al gimnasioo,NEU
@radiocable Siempre caen los mejores.  Suerte.,P
"Gente tuitera, en Cantagallo hace falta voluntarios y donación de pañales, útiles de aseo, leche, frazadas. Sean buenos y si pueden vayan",NEU
@JL_Blanco Gracias por la información. Parece que el olor ha cesado. Ayer pasó lo mismo sobre la misma hora ,N
pásala bien con todos tus seres que el amor y la paz llene tu hogar con tus seres queridos y muchos éxitos en todo ¡!!!,NEU
"Esa sensación cuando cambiarás de cel a uno q' ya no es muy funcional pero amas a uno nuevo que no es la gran cosa, pero ps es lo que hay",NEU
"Acabo de ver una película extrañamente buena! ""Un cadáver para sobrevivir"" véanla",P
"Samantha dice de broma que nací castigada,pero a mi me parece muy real",N
"@ItsMeCar0l ¡Hooola, buenas! Soy el que tenía los ojos rojos en la fiesta de Elle  ¡Te sigo !",NEU
@solounrobot @TVyNovelasMex ¿Será solo digital entonces? ¡Perfecto! De verdad muchísimas gracias Un abrazo desde Costa Rica. ¡Pura vida!,P
"Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa, por despistada? marchamo y regalos pagados #gracias",P
#YSF2 @MundonickLA La mejor serie en todo el mundo !!!,P
Tengo que reconocer que es imposible que Lio me conozca o leea algun mensaje. Y eso me pone espantoso,N
@TatoGI cada cantante y canción nueva caray,NEU
@vrandrd bueno igual la veré porque el protagonista es muy guapo,P
"#EsLaUltimaVezQueTeDigo Que lo que siento por ti, no lo siento por nadie más ¡ENTIÉNDELO CARAJO! Santiago Olavarría",N
"¡Eh @rccelta_oficial, #GuidettiNoSeVende! Pero entre nosotros... Si lo vendéis, mandarlo para Valencia eh  #AmuntValencia #HalaCelta",P
"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada ",N
@FunInFvneral qué burrada pusieron hoy?? Que llevo meses bloqueada por otra heterada y me lo perdí ,N
"@Alvaro845 @progames045  tienes toda la razon alvaro! Soy un gran fan tuyo tu me enseñaste casi todo de clash of clans, eres el mejor!!! ",P
Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,N
"@anna_delaossa ya no tengo mas , soy pobre ",N
Nicolas no me sigue malo,N
"Éste es chirri, pero tiene una historia muy bonita. #BeachGames! Inked.",P
Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @azul999fm,NEU
@GarzaaJr No es un bulto y nunca lo ha sido @GarzaaJr es un luchador Novato que ha madurado muchísimo desde que llegó a @luchalibreaaa,N
Bueno pues ya decidí que iré a Meneo para Halloween y me invitan al día siguiente a 3 master class en el gimnasio a partir de 10 am,NEU
Lo unico que van a hacer es que me vuelva mamona con todos como antes,N
aunque sea una putaaa ajajajaja re desesperado,NEU
"Escuchando la hora ""hot"" de ""qué paja"" en radio moda",NEU
A quien no le ha pasado que se pone depre porque extraña a su madre o su padre. Vivi solo 18 años a su lado siento que deseo más tiempo,N
"@adrinavarro @jorx y faltaria conocer la config del ONT, que aunque no sea mas que un conversor de medio, algo lleva. No es facil esa ",N
Los de alado vienen comiendo pan enfrente de los pobres,N
Muchas gracias queridos SPOILERS #TWD,N
"@PonyGaJr si algo a si parecia, eso fue raro .__. pero es un video, igual sabemos ellos dos estan juntitos y estan bien",NEU
"@ivonnemelgar tristemente cierto: Otra historia lamentable de política femenina fallida, muy buen articulo! Abrazo",N
@Alfredo_Bruno Mi formación científica me hace ver un vaso inadaptado a la realidad,N
@Annto_Arce @Josedeangelisok @Ali_Irazusta @decabreralemus Ayyy amorr! Quiero verte y abrazarte yaa!,P
"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",N
"@juanittinelliok a mi también me hace muy feliz y también lo amo !! ..., bue mejor dicho... LOS AMO !!",P
"El próximo vídeo es simplemente explicando cómo participar para salir en ""Respondiendo en Verso"" especial 500.000 ",NEU
Por un momento pensé que #APEC2016 era todos los años en Lima y ya estaba emocionado,NEU
Siento que algo malo va a pasar o paso..ahí que instinto de mierda..que se apague que quiero intentar dormir,N
es genial estar incomunicada y desconectada del mundo a veces,P
El año que viene me tengo que volver a hacer el carnè de salud..pero esta vez un poquito diferente,NEU
@Mijail_13_96 jajajajajaja desearía estar más bueno que esa hamburguesa,P
"@MiroslavaMont: Recibe un cálido y fuerte abrazo desde San Luis Potosí, S.L.P. P.D. Ya casi tu cumple!! n.n",P
@Jorge68639143 vaaayaaa! Y no necesitó de psicólogo como Gignac,NEU
@AlejoIgoa la divaza te tiene cansado toda la noche no te deja dormir,NEU
@diarioshow @BandanaLaVuelta @SusanaGimenez horrible cantan estas chicas,N
"Dices que me.entiendes pero se que pasará lo mismo, te enfadaras y ya no me vas a hablar",N
"@sinceratops no me dijo nada nuevo, tranqui jaja. Si ve más bolsos lindos me los recomienda también, porfa",NEU
"Gracias a Comedy Central y MTV voy a estar en la nueva temporada de South Park, no se la pierdan [naa.. solo me…",P
@happyviciconte Gracias Gil Tambien Te quieroo,P
En parte si xq las flores ya van a estar pero esvlo unico bueno de las fiestas que voy a pasar,NEU
"Tenía toda la intención de ir al gym, pero termine en los tacos pannin",N
"@ad_springall aaaaajajajajajajajajaj pues me lo rompió, y yo diciéndote hace una semana era mi todo hahaha",N
"No puedo creer que en unas horas sere egresada!!! 21 años,2 carreras,estudios en europa,excelente trabajo Gracias Dios!",P
"#convocatoriaunam alguien que sea tan amable de mandar el link para registrarse x favor, no lo encuentro",NEU
@gracma esta hermosa la luna,P
@PimentelftMe @abdielsmusic yo ni pude ver el live Ten fe que Abdiel es tan lindo que lo hara,P
Putada lv se me jodió la ruedecita del ratón y bueno ,N
"@estarc62 No podía dormir y prendí la compu a las 4am y no sé como ngaos di con tu testimonio Mariano, escuché la misma voz q tú,GRACIAS",NEU
"Pacífico (cerveza) Mariscos Gustavo Cerati de Fondo *no es la Paz BJS, son las playas de los Reyes la Paz, de este hermoso estado de MX",P
Resaca vete ya Mañana tengo que trabajar,NEU
"Soy @EssieSenna. Este es mi número de teléfono finlandés. Ya puedes borrar el inglés. Y ""la abuela piensa"".. ""era una niña de 8 años"".. ",NEU
"@jrfern @xarxatic IA no llegó a ser social. Fue un espacio social de dinamización, muy útil, pero con fecha de caducidad. Y abrumador. ",N
Tu conectado y yo ni te comento porque se que no te aparezco y no lo veras @AbrahamMateoMus,NEU
"@AngelFabs90 ay, la verdad es que si soy el más feliz del mundo con mis Beats. Junto a los Beats los EarPods y los AirPods son una basura",P
"Estoy en el ""Taco loco""venden más sopas,carnes, bebidas que tacos solo hay de bistec, pastor y chorizo. ¿Que clase de taco loco es esto?",N
Una etapa se cierra y comienza una nueva aventura ,P
@alefpiro ¿Te fijaste en el detalle de que los viáticos de la edila los usó para invitar a cenar a un par de amigas no edilas?,N
"De saber que iba a tardar horas en el examen de mis hermosos ojos, hubiera traido una pluma para gabatear aunque sea mi mano",N
"Bueno, estoy en la batalla final del Conquista y ya después me faltaría Revelación ",NEU
Es posible que hoy sea mi última noche con Koki (está terriblemente enfermo y ya está muy viejito) y no puedo dormir,N
"Lo ame a Carlos x ir fuerte, muy fuerte en moto.",P
Putamare!!.. El tío gritó el gol en mi oído estando en el metropolitano!!.. Y lo peor es que yo asustado grité como jerma!!.. Quemadazo!,N
"@Nine_Stories Somos pequeños y modestos, no podemos abarcar mucho más. ",N
Sin sueño pero tranquilo pues ya tomé la pastilla. Esta medicina me lo indicó la Dta para cada 8 horas. La siguuente será a las 8:30 am,NEU
"@mvdsister Para mí son los sábados. Entre semana no estoy por ahí. La bondiola y el carpaccio de salmón, con entrada de jamón ibérico",NEU
@dra_eutanasia que desagradable el tatoo si le chuponean el cuello no se sabe si es ella o un afrodescendiente,N
@alvrod Nunca apuesto cuando la probabilidad en contra mía es 1,N
Me gusto mucho #AHSRoanoke fue una temporada muy buena y mucho miedo pero corta ya estoy ansiosa por la temporada 7️,P
@AndreaJArsenal a mí en directo pero ,NEU
@DiegoMontiel o... ves mis imágenes. Me resulta más sencillo que imaginar,NEU
@DjuJuMa si webitas lo sé pero la extraño,N
"Levantarse muerta de sueño, sentarse en la orilla de la cama y quedarse mirando un zapato",NEU
Y bueno aca estamos otra vez en punta del este,NEU
"Que madre con el @valenciacf, increíble como unos platudos de Singapur, Jorge Mendes y el otro representante se pasearon en mi Valencia",N
Tengo ganas de algo rico,P
"@SparkGuns @JuanetedeLolo Cuando sea mayor de edad y mi viejo me deje tomar con adultos, jajajajajajajaja",P
"El Turrialba me odia, en definitiva, es el milésimo ataque de asma en el semestre",N
"#ElAmorTocóAMiPuertaPero me volví indiferente, ahora estoy esperando alguien y no hay ni merga",N
"Se nos está volviendo costumbre del domingo por la noche, ver el episodio anterior de SNL y eso me hace recibir el lunes en un mejor mood",P
@GenariuxR Buenos y bonitos dias amiwoooooooooo,P
@ximena_casanova @VGardini25 yo tambieen SIGUE CON EL PACHECO OYE,NEU
Tioo baja un rato del Cielo y veni a darme un abrazoo,P
Eres un pendejo Pulido @puliidooo,N
"@lamascarada @cuervotinelli tal cuál :/, No seas malo Papá...",N
Yo no tengo familia soy buerfana,N
@sparkielaurenz esta como diciendo.. Dejemne libreee mrdass!! #jiji #sigotriste,NEU
Nos encanta hacerte feliz @rubndu,P
"Maldito maduro mil veces, por su culpa tuve que salir del país y alejarme de ella",N
#NavidadQuePone su rico pavito hecho en casa por las santas manos de mi abuela @Studio92 @joannabolona @Sr_Pelaez,P
"@SoyAlexCampos ya no me escribiste, mi estimado! Un abrazo virtual",N
La ex de mi hno es una hereje y comparte el meme profano de @jitanjafora_,N
"Que ladilla, yo soy chevere",P
"Amigos, el peor fail de mi vida. Creí que era física la revista, y pues es digital. PA' QUÉ VERGAS ME PIDE LA DIRECCIÓN ENTONCES. NEMBE.",N
@yisusdude jaja a buena respuesta,P
"Oye niña, qué no te buscan en tu casa? No tienes ni mayor de edad. Yo llego 30 min después de la hr acordada y me súper regañan.",N
yo con un mensaje de buenos días y un corazón soy feliz ,P
De verdad ojalá hacerme fotos bonitas ,P
Difícilmente el quiera algo serio con ust si todo empezó por yaleo y nudes respétese y verá que la buscan para algo serio y bonito️,N
Pero hoy soy un poco mas feliz.,P
"Pues qué queréis que os diga.. lo nuevo de GAGA está bien, pero lo nuevo de SIA está muchísimo mejor. ¡Es una canción mucho más completa! ",P
"Pablo continúa su hilo, imprescindible. Luego haremos crowfunding entre todos para hacerle un ""Medium""  https://t.co/pGJQvxKY6r",NEU
@guillevaldes como siempre impecable Guille,P
"@cuervotinelli TE AMO CON LOCURA!!, Y MUCHAS GRACIAS POR HACERME SENTIR TAN ESPECIAL !! Me volaste la cabeza y el corazón ",P
"@HolaSoyBataa Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida",N
@TheFlowerGirl90 a bueno le fuistes a decir.....  quevaaa yo tengo muy poca cosa tambien ^^ ,N
"Madrid está lleno de comida y crushes, no me llevéis de aquí ",N
@fiorellaaah @siriuscarlos yo solamente me rio con la página de memes hoteleros porque son muy on point,NEU
@cuervotinelli tu nieta Charlotte se acaba de tirar un gas a los pies de mi cama y salio corriendo asustada Jajajajaja !!!!!!,N
El huevin respectivo debido al feriado...vao a meter una caminata mas sus chelitas para al menos ver que hay abierto en la calle.,NEU
"Soy la unica que quiere un poco mas a Assereto que a Pesaressi? Ojo, no digo que no quiera a GP pero GA, a él lo quiero un poco mas.",NEU
"Lo bueno es que desayuné al fin comida descente, y todos los ejercicios me han dado.",P
@LaLiLoLaiLoLeo !Croquetas!  A mí me gustan pelín más hechas.,N
"@piusgasso @RosannaGG @KikojaviGil @JVilladelpratF1 ...""futbolizando"" la afición auitomovilística. ",NEU
"Senasa NECESITA casas cuna, apúntense no hay suficiente presupuesto para todos los animalito afectados",NEU
Se busca KAORI para el sábado del salón de MURCIA  en noviembre No quiero ir de Kousei sola   RT pls https://t.co/hd3o4xOqGH,N
"Que bonito es anunciar que los excedentes de la Asociación Solidarista, ya estan depositados",P
"A: Ven aquí... Hey estás fumando! B: Pero todos están fumando A: Sí pero a quien voy a besar, a ellos o a ti? #MeCago #MeEnamore",NEU
@bullymagnets @mixlr Por cierto saludos a todos sobre todo al dr trento que el año pasado me lo tope dos veces y ninguna lo pude saludar,P
Porque no hicieron un en vivo de la fiesta de Rubí?,NEU
"@MrJungla ya somos dos, que triste ",N
@bukanoyt Felices Fiestas Bukano. Que la pases bien.,NEU
Acabo de recordar que existen los queques navideños y ya casi es diciembre para verlos por todo lado,P
"Me acaban de confundir con un estudiante universitario... es el mejor ""buenos días"" de todos",P
"@rafa514x excelente, estamos muy atentos a tus comentarios",P
"@AdriMarinaB Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación. ",N
No hay una sola libreta que esté terminando y que tenga que poner el comentario final y no llore. Voy a extrañar demasaido mi clase,N
@delfinomachin Son un escándalo los 4 juntos? hay fotos?,NEU
"@mister__lemon Taxistas, empleados del gobierno, familiares de Martínez y Dourado... @LeoVeigaSanchez",NEU
Gracias Reyes me hicieron el día... Pero a los hijos de su puta madre de las grúas reyes por llevarse mi camioneta #felizdiadereyes,N
@Martiiibelieber hahaha se te extraña sucia,P
Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya,P
"Si tu supieras que por ti me muero, que yo te quiero te quiero te quiero te quiero... POR FIN TE ENCONTRE",NEU
"@stephvald callese mae jajajaja, el carro estaba bastante duro mae Jaja",NEU
Ya tengo manchadas las presto ,N
"@LeidiPonzonia No, es muy buena ""Exterminio"" también. Son competitivas!",P
"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",N
@tu_putarealidad te extraño pendeja hace tiempo que no hablamos ni los vemos quiero vertee quiero contarte tantas cosas quiero abrazarte,NEU
@AlvaroQGonz pero es verdah pe!,NEU
#FelizDOMINGO que la paz de dios llene tu vida en este bello día #bendiciones para todos,P
"Nunca hablamos por privado, 1era vez que lo hacemos y es porque me mande la cagada del día.",N
"@LuciaLu26 JAJAJA crjo, no lo dije por ti mi primer saliente fue a esa edad y mi mamá nunca lo aceptó por esto que recién entendemos",NEU
los argentinos son re lindos todos,P
"@CristyStruky Gracias por dar a ""Me gusta"" a nuestros tweets  ¿que tal? ¿estás trabajando Cristina?",P
"Extraño a mis comprañeros roberto, osvaldo, julio y leo eran increibles al igual que mis super jefes!",P
Mi mamá me acaba de robar mi oso de peluche Pero tengo a mi bello Snorlax,NEU
Mañana es año nuevo y yo sin planes,NEU
Las mejores fotos son las que no se ven,P
#ElPeorAmigoSecretoEs el que le dice a todos quien es su amigo secreto o el que te regala un caramelo diminuto que venció hace 2 meses,N
@AngryCharlio ostia... jugaba a uno de los primeros en la SNES en japonés!! Y lo jodido es que lo acabé  Me encantaban estos juegos!,P
Ni está tan bonita su novia,N
Tenía más de un año de no usar Premiere Pro y no era tan mala editando... ahora lo olvidé todo,N
"@ladelbosque29 acude al próximo llamado que hagamos aqui, muy sencillo. Con guantes, zapato cerrado cómodo y si tienes una pick-up mejor!",NEU
"@FlexGMD me da muchas gracias cuando estas en directos me caes bien, y eres bastante pro en gd :0 lo malo es que a veces me ignoras",NEU
"Hola @TutzyFF , muchas bendiciones, ves... si hubiera sido ayer, le regalaba la camisa de la sele que me pegué jaja. Que la pases genial",P
aw Tae lo que daría por poder abrazarte,P
Ayer estaba disponible el #IphoneRosadito en la página de Antel y hoy ya no... #tragedia,N
@fersalas2205 Yo igual no trabajo el 26.,NEU
"Upaa, hoy es 24 juju ¡Feliz 24 y que les traigan muchos regalitos! Yo debo terminar unas cosas y ayudar en casa",P
Llegar al tec a las 7am e irse hasta las 8pm! pero querias tu horario chido brandon,N
@26Manudo @ldacr yo que lo he visto como 10 veces y me lo sé de memoria jejeje lo siento muy emotivo. Ojalá lo vean y lo vean,P
"Siempre me tengo que enamorar de alguien en el micro y cuando me bajo, despedirme es lo más doloroso",NEU
@AliciaVery no conozco nada pero se que es un lugar màgico,P
"@whoscabello Es que es verdad, prefiero mil veces que estea sana que ir a verla al concierto y que se encuentre mal ",NEU
@johanna_196 el sábado unas risas todos juntos... A por otro año más! ,P
@nataliaprzc Con Liberación se vive mejor,P
@CondeDuqueMAD ¿mañana sábado 31? En que día vives?  Mañana es miércoles 31.,NEU
¿Cuántos asesinados más #Bonomi? No vas contra cómplices y DELINCUENTES que usan fútbol para ilícitos pues se relacionan con tu esposa,N
Gracias todos los que me dejaron un mensaje diciéndome suerte,P
Cuando me pongo a dieta mas se me antojan las cosas delis ni modo a seguir comiendo melón,N
@inksquid43 sí. Se desató una lluvia intensa y me empapó las únicas zapatillas que tenía y ahora ya no puedo salir a comprar comida,NEU
"@perezanalaura esta bueno el artículo. Es un ejercicio clásico de FING, de Programación o Investigación Operativa @BuenaVidaEP",P
@Rumbo chicos... estais por aqui???? tengo un problemilla,N
De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.,P
Hoy es el cumple de la china y no pude ir a saludarla,N
Me vengo a Sabana para que el uber salga más barato y me doy cuenta que el concierto de Guns viene terminando Tarifa Dinámica 3.2,N
"@IslaReality #IslaRevancha, Ferka, era por Tony, Ivonne,Rafa,Delia, y Uds, 5 votos Vs él, no por Delia, siempre hay qué ir, más fuerte",NEU
Estoy pasando por una cuerda fina de inestabilidad emocional a gatas ,N
"Era lógico quel DJ del Reggaeton de Mae West no pusiera la canción de La Tentación, tanto la del Lobo como la del Kokodrilo. Desepsión ",N
Bueno ya tengo unos links guardados para el summer finale de pll  Espero que me funcionen hmm...,P
"@Linguistas Hola, ¿nos enviás tu mail de usuario por privado? Así podemos verificar cuál es el problema. Muchas gracias!",NEU
En la vet pq Aslitan está enfermito ...Hay una Sra. que está llorando pq a su perrito lo están operando,N
Pero llegar al hogar me da inmediata alegría en el corazón. Y así es como mis días cierran bonito desde hace un tiempo.,P
Los que tengan credencial de la UNAM comprenme boletos para el partido y luego se los pago,P
Me sigo sintiendo re agotada,N
@ceciliarvl Fue una vil trampa,NEU
Ahora debería estar abrazando a coni pero no jajj estoy en montevideo jajj jajj ajfe,N
"@Gabi_Herranz @KNekro La promocion solo es para los que no saben como gestionar un canal por si mismos al fin y al cabo, la via rapida ",N
@jevs_ Acabo de llamar y si tienen! Muchísimas gracias,NEU
@GermanDeJuana Bon jour German Buen día,P
"@boombitxhes @gabs_saucedo Bueno cada quien con sus sentimientosss, yo si y demasiadooo",NEU
Que horrible es querer dormir y que tu perrita no deje de roncar,N
"@RodriguezCriiis estás invitado a venir a tomar el té a casa cuando quieras, solo tenés que traer bizcochos rellenos de jamon y quemos",P
"sobre la bocina, pero @Correos  me acaba de entregar el paquete de Amazon que faltaba, así que guay. Lo daba por perdido hasta mañana ",P
"El fin pasado le rogué demasiado a mis papás por unas Nike, y no me las compraron",N
@micccaa_ ahhh para eso no me dan los 140 carecteres de tw pero si conoces a donald trump medio que ya entendes por que tanto revuelo,NEU
@LauraCarvajal @RLloria @arturovillegasg @perezreverte @BmDulce @scardige @Laura_Chica @drcesarlozano un abrazo  es mutuo!!,P
Cada que hablo contigo mi corazón se pone feliz pero eso no se nota a través de una pantalla,P
"@tinoroso @titomartin67 @uby77 es un término coloquial, no un análisis ",NEU
"No existen amigos, solo conocidos",N
Mañana se madruga para ir a trabajar a la casi frontera norte. Si puedo me paso y voy por Toñas y tostones,NEU
"@Pedro_GarMu uy qué bien me vendría para colocar la WiFi, el portátil, las flautas, el saxo, el nariclete, las partituras y mi desorden ",P
Sólo la Karlita me entiende y me da buenos consejos ,P
@SBecqer Hola! la lvl 30 me la regaló noska en el 1er megaSorteo. La lvl 32 me la regalo también pero era lvl 30.Y la lvl 27 se la compré,NEU
Creo que mi papá se ha enojado porque le dije que pasaría Año Nuevo con mi mamá y no con él,NEU
"no se imaginan el cagaso que tenia ayer solo por sentir el ruido, si hubiese estado en las zonas que vibro todo me daba un paro",N
"Tengo hambre,pero si pido cena el chavo de la moto se va a mojar y seria mal pedo",P
@SanCaReforma @pablitobarrera Es por salud mental,NEU
"Mi jefe, siendo un inútil en momentos en los que se necesita una segunda opinión desde que ingresé a este lugar",N
esta estupida de Abis a la par mía esperando a que saquen el desgraciado Trailer de Resident Evil fuck hasta as 12 md LA vamoooos,P
"Aparte me siguen las personas ""mas importantes"" de tw",P
"@IbanezXaro jajaja ya ves lo que ocasiona tu ausencia prolongada, mi cuate no me habla y mi sobrina me desconoce",N
@Monysito en la vida puede verseme una teta porque cuando me eche la foto no estaba desnuda ,N
"@xylefTheBarber de comics y de humor negro no y estaré tiempo fuera de youtube, si logro volver es con una idea diferente y cool",NEU
Extraño tener esa amistad que teniamos antea con mi mejor amigaa,N
@oooogeiD por mensa Yo supuse que era un toque más caro pero esa María tenía tarifa dinámica,N
"Sí es Shido ser fiel Yo sabía que lo era. Qué me pasó esas veces? O sea, fue desde mi primer novio en CCH...",P
@isachi8 gracias!!!!!! Washis estoy feliz y aprovechando todo lo q puedo gracias por los deseos y buena vibra. Un abrazote a la distancia,P
"Por qué no quieres venir a mi edificio @ClaroPeru Los idiotas de @soportemovistar me cuelgan, me llevan paseando una hora, les da igual.",N
Cuando cuando estás taaann cansado que no podes dormir,N
"@204Danielle Extrañaremos mucho a Tamara, la mala mas buena vivirá siempre en nuestros corazones.",N
"Casa sola, la hermana se fugo a mdeo",NEU
"@santicid ay, gracias. Lo malo es que ese es solo para primer viaje. Pero mil gracias igualmente ",P
"@OmegaESP estaría a un paseo en tren de Madrid, y tendría findes largos cada dos semanas... ",P
"Cuando ves a alguien que te lo ha hecho pasar tan mal, pero no sientes nada. Eso es lo mejor que te puede pasar ",P
"De Las princesas Ana&amp;Mía a Mórbida mal pedo, qué tan gorda soy si me encontré boronitas en mi papada?",N
