text,sentiment
@Currice se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy ,N
"@gialau04_ ta weno, es que me pongo celosa",NEU
@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,NEU
PPK hizo una mención especial a todos los jóvenes que marcharon anoche. La lucha no fue en vano. #MensajeALaNación #LaEducaciónSeRespeta,P
"@zommix no, que pendejada, ya se pelearon y ya se contentaron, y ahora la mamá ya le leyó la cartilla al guero, ya no lo va a dejar verla",N
Es bueno aclarar las cosas,NEU
De nuevo quiero dedicarme solo a ser groomer y pasear perros. No saben la felicidad que me trae.,P
Ya se reguló el paso en la General Cañas,NEU
@chicoretraido Hay dos. Y el pròximo año megaplaza,NEU
"Horas y me voy a la mierda!! tres días incomunicada, aislada, en paz, que lindooooo!",P
"@tooruskywalker no había casi nadie hablando del tema  (y tampoco puedo encontrar el vídeo, sad)",N
D.O eres genial ...Feliz cumpleaños y q sean muchos años más #E #EL #KPOp,P
"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar Mi vida.",N
"Manuel Carrasco -Uno x Uno me gusta -Vale -Ok -ta luego maricarmen -no me gusta pero, vamos a decir que lo respeto -me se canciones",NEU
A veces siento que es mejor estar atrás de un escritorio que intentarle a la litigada,NEU
@AliciaVery no conozco nada pero se que es un lugar màgico,P
@alitamontevideo jajaaaa yo mas vieja cada dia,N
"@pbuydid Es muy importante q haya hombres tamb como tu caso, q se suman a la campaña contra la violencia.",P
"Para Enamorarte ya salio!!!! pero no me deja verlo @ToyotaLatino @CNCOmusic AIUDA!!! no quiero ver el vídeo en partes, lo quiero entero!",NEU
@iwanancho quiero un Linoone con Tambor y Velocidad Extrema pero es de esos especiales de generaciones pasadas que ya no se puede ,N
"recuerdo el dia inesperado en que partiste, dejando todo sin voltear atrás te fuiste",N
Sólo un red hot del musashi arreglaría mi dolor del pie,N
@Lentejitas @Manuj_Hidalgo @lupesb77 convenciendo a mi hija mayor para verlo ,NEU
"Sí, ya tomé un decisión y sé que teníamos planes pero mi futuro es primero",NEU
@anaamontull_ @IreneCarro_8 @MariloGarciaa6 con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli,P
Necesito unas salchipapas ahora mismo,NEU
Ya se acaba el ineternete ,NEU
"Que bonito debe ser vivir así, siendo caradura y sin pedir disculpas",N
@sfspe @ForgetfulValley no los entiendo pero los extraño igual,NEU
"@EstefaniaM siempre habrá algo amiga, pero con el tiempo lo superas y pierden importancia",P
"@joseedays aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!",P
"Cuando era niño e íbamos a Gigante, se hacía lista de que se iba a comprar y siempre bien limitados. Hola ese dejo de ser un problema",NEU
Extraño mal a la enana vo lpm no se ni como esta,N
@Adri_hdezv Bby muy duro la verdad,N
"Pero si me vieras en este momento, lo hubieras pensado dos veces, mi amor",N
Pero llegar al hogar me da inmediata alegría en el corazón. Y así es como mis días cierran bonito desde hace un tiempo.,P
"Os lo pido por favor en serio, es muy importante para mí https://t.co/STUwLW8brK",NEU
"@Currina_ pues no, algunos lunes son maravillosos...por ejemplo el de hoy! Hasta mañana! ",P
Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ,N
Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no ,NEU
"Aprovecharé que no hay nadie en mi casa para subir el volumen lo más alto, gritar a pulmón, y bailar",NEU
Que no soy mas sociable ,N
@NoheMillan quien a quien NOELIA. Porque hasta se está hablando de pedir la renuncia del Diputado suplente.agarré tod empezado. Pésimo!!,N
@Militadq no ayudas ya voy.. y tomo foto para mostrar,NEU
"@Randalljr11_ wooo messenger era lo mejor, el zumbido es y será el mejor invento de la vida, lo extraño",P
@gbviquez yo quería que me dieran la bcr así,NEU
Lo raro es que no me enganche y menos lo extraño. Creo que ya aprendí,NEU
A mi nadie me ha echo bromas del día de los inocentes,NEU
Bill Clinton ya está muy viejito,NEU
@avion1976 Sii es cierto Ya están cerrados los fichajes,NEU
"@KhaMoreno hahahaha no lo había visto! Pero ojo, me desperté a las 8 y estoy tratando de dormir no puede ser q ste despierto aún",NEU
El sueño mas hermoso que he tenido. #nomequeriadespertar,P
@kindermeli tengo que estudiar así que la semana que viene a lo mejor ,NEU
"@arirs07 perdón jaja desde la semana pasada estaba por contarte, pero esta no podía",NEU
Es bonito tener orden en la vida; solamente hay que aprender y acostumbrarse a poner las cosas y a las personas en su lugar,P
Me acabo de enterar que @zotero ahora tiene free solo 300 MB y hay que pagar por almacenamiento,NEU
"Mi sueño no es tan imposible, tan solo es viajar a Canadá yo sé que puedo lograrlo",P
Hace poquito me dieron las 12 uvas para las 12pm y ya sólo me quedan 5,NEU
Que no jo que no soy tan irresponsable ,P
"@jeri4queen sí, y ps no es mi caso. Quiero decir, ps... no soy taaan buena. Trabajadora sí, pero buena, buena, no",NEU
"@johnny21es Bueno, me piro a la piscina , que hace un día estupendo ",P
Sabes que ya estás viejo cuando tus primos quieren ver pelis toda la noche y tu solo quieres dormir ya,N
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @wantannight por @PlusTV6,P
"@FrancisHD3 En Octubre haré cositas, un fuerte abrazo ",P
@wilfredotuntun se vienen tiempos dificiles,N
Hoy tuve mi primera premier y fue un éxito,P
"Suerte que despierto junto a tí, suerte que senti lo que sentí, Suerte que hay más para conocer Suerte que contigo creceré",NEU
@MitsukiAuri Estoy en semana de examenes asi que somos dos,NEU
Alguien me compra el último libro de harry potter?,NEU
"@MrJungla ya somos dos, que triste ",N
Ya tengo en mente mi próximo tatuaje,NEU
@IvettlyOficial La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.,NEU
Cosas que enamora las tostadas calentitas a estas horas de la mañana ,P
"@SoyTanNinaBien jaja, estás aburrida!? Mejor cuéntanos otro cuento",N
"@H_E_Y ya ahí si no sabría decirte generalmente siempre hace sol temprano, se llega a poner nublado es como luego de las 3pm.",NEU
@Agronegocios_Uy paisajes lunares o marcianos rumbo a #Flores #Trinidad desde #Soriano por la #Ruta14. No se de que nos quejamos,NEU
@FexCR ufff una cosa deliciosa!! Jajaja Que desorden ! Metí las patas ser feliz Fexito!!!,P
"@mvdsister Para mí son los sábados. Entre semana no estoy por ahí. La bondiola y el carpaccio de salmón, con entrada de jamón ibérico",NEU
Daniel dice por qué aquí hay esa lluvia así tan fuerte? En lima solo caen gotitas JAJAJAJAJAJAJA,NEU
"Empiezo el año como dije, bien dormida y muy enamorada",P
Todos sufriendo por el vivoxelron,N
@randeles Que buena foto! Felicidades,P
"@JArmandoCS ¿Vos también estabas? Ay que triste nombres sí, yo estaba durmiendo, para ir a clase hoy a las 7:30am ¡¡Te extraño bebé!!",N
Último día Isla Bonita y mis amigas están tristes por eso las extrañaré,N
Estoy aburrida de siempre el mismo tema todos los días y siempre lo mismo,N
la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso ,N
"Para los que el día de mañana regresan a clases, que en este nuevo semestre cumplan todos sus objetivos y les sea muy exitoso! #ADarle",P
Que horrible sensación cuando se te atasca una pastilla en la garganta #Meduele.,N
y llegoo @dominguezja para ponernos a gemeliers!! besos desde Motril  @canalfiesta,NEU
@eltreceoficial yo la vi muy bajoneada y tensa pobre @barvelez ...,N
muy sensible esta la gente hoy dia,N
@gbudino venite a hablar de tus teóricos virtuales! vengan con otros de la cátedra! también de como usan las polimedias,NEU
Estoy comenzando la última temporada de HIMYM,NEU
"Tengo conocidos y familiares que votaron por #Keiko, pero en estos 5 meses la mayoría siente que cometió un error, lo cual me alegra",NEU
"@Tokpelotas @Carlbozal +1 y coincido, no imaginaba que el 4k se notaría tanto a esas distancias. Pensando en pasar a Netflix UHD ",P
Como cuando no estoy acostumbrada a desayunar,N
"@doriamdiaz El de Halfon de Germinal se ve mortal. Y los de Mary Jo Bang se fueron volando, pero todavía quedan. En Duluoz hay de Salcedo",P
Me salió el mono en la rosca... creo será la única sorpresa de mi año,N
"Estoy en el ""Taco loco""venden más sopas,carnes, bebidas que tacos solo hay de bistec, pastor y chorizo. ¿Que clase de taco loco es esto?",N
@vanemaxima falto prendido fuego para participar,NEU
"@sercasti hay algo que no esta bien, con una bebeb deberias colapsara la primera chance de dormir",N
@alejandro_mhr el cine de Irán es de los mejores en el mundo,P
Nunca les creí a mis papas eso de que estudiar es mas bonito que trabajar pero la neta si,NEU
"creo que hoy será la primera vez que un viernes llegaré temprano a la u, será porque es la última clase",NEU
@vinagreando tendremos que probarlos y de paso hacer alguna video receta chicos  @cocinadeenloqui,NEU
"@ChenteOink jajajaja este es un plato del restauran de mi casa, cuando quieras tienes tu descuento familiar",NEU
Cómo le avanzamos ya q mi compañero se tomó la molestía de venir a mi ofi (o sea casa) ahora q voy a comer porq ni tiempo de pedir comida,N
"Como cuando duermo de día y de noche ando bien pilas, esto es fantástico",N
"Plan familia a full, después una linda recorrida por Argentina. ¡Volvimos nuevos y contentos! ¡Viajar y tocar lo máximo!",P
Perdimos nuestro corazón rojo en snap,N
"@Sheo_series creo que si, ella no se acostumbra a la vida pobre de pablo, pero aqui va ser diferente ya q Maia no le importa los lujos",NEU
Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @OK1055FM,NEU
Que triste es no tenerte,N
"@Extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que Fey subio y difundo mis fotos como ""esto es lo que hago""",P
"Pero ya siendo serios les respondo algo así como: ""Fanon, F. (1965). Los condenados de la tierra. México: Fondo de Cultura Económica.""",NEU
No debería estresarme. No es bueno en mis condiciones,NEU
Que buena vibra me transmite @Cocofunka,P
El segundo video del Otaku Fest está a un 60% (?) ;_; Espero esté listo para el día lunes,N
"Ya llegó Unidos Podemos, @Pablo_Iglesias_ y @AGarzon acaban de llegar juntos al @Congreso_Es ",NEU
@fevafer tio no me lo recuerdes ,N
@argmau deben ser mejores las que no me hacen menchon,P
"Somos los únicos webones que siguen trabajando, ya todos se fueron",N
Ya me olvidé cuál era el canal de youtube donde se podía ver cbt ayer pero espero que lo pasen otra vez TE VEO Y ME PICA VICICONTE,NEU
"Cuando tengo la luz prendida me da sueño , cuando la apago se me va el sueño",N
"A la gente buena, le pasan cosas buenas ... al resto a veces también nos pasan cosas buenas",P
@SuperPaperEnder Lo habrías hecho con o sin mí ,NEU
"@xkidas @bambootik @NCouto2000 @GonzaloCelis las tuyas ya se oxidarán, y no vas a ver nunca una siguiente.",N
"Días!!! No tengas miedo de vivir, rómpete el corazón y el alma, que la vida se nos da no para regresarla intacta, sino vivida... Besitos",P
"@Pkba88 @losbidones recién veo toda la discusión, larguísima! (yo ya tengo novia! )",NEU
"Uds locas por sun and moon me dieron ganas de jugar, pero hablan de stats y huevadas que ni idea. Yo feliz atrapando y combatiendo nomas",NEU
Primera vez en 5 años que no te doy mis mejores Deseos,N
Saber que hay lugares y sueños infinitos por alcanzar este 2017..... Y empezar a planear como alcanzarlos yaaaaa,NEU
"La regla me esta destrzando el cuerpo Quiero vomitar, me duele la tripa, la cabeza, tengo fiebre y estoy mareada y pf ",N
"@JacoboCisneros es Joda, tranquilo un chico tan simpático como tu no debería molestarse sonrie o envejeceras !",NEU
hoy sumo al equipo de escuchar #LaTerrajada a #hijobello @SoyUnSnorlax MamaTerraja hijoTerraja,N
@zahirecoronel shit todo por la mendiga evaluacion docente,N
"El próximo ministro de defensa tiene prohibido mostrar el cañón y las granadas, debe tener un corazón frío a prueba de balas y poemas",NEU
@InvictosSomos fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,NEU
Siempre se fugan los ex presidentes #Nadine,NEU
@hanover07127260 que te mejores en un año eso es por jugar y ser goleador de la plazita,N
No tuviste infancia si no mezclaste todas las plastilinas con la esperanza de que quedara multicolor y te quedó una cosa marrón asquerosa,N
@goetha Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga,P
"@A3Noticias @tv3cat Que despropósito, no invitar a @KRLS al G20 ¡¡ .. Estoy indignado¡¡ Tiene que ser 1 error¡¡ ",N
En .@TlahuacRenace partiendo la rosca de #DíaDeReyes y al estilo del pasito perrón a los que les toco el muñeco .#PasitoPerrónChallenge,NEU
"@tonyoaguiar @albertopedroche Anda castrón, comí aquel trocín pequeño que me cortaste ",N
$gruma manipulada..????..No creo..!!!..Todo el 2016 estaba pal perro..!!!...Ahora resulta..!!!...o reportó el trimestre..??...,N
Bebé! Se me apago el cel y no me quedo registrado el número @neo_gonzalez14,NEU
"@IvettlyOficial Que alegría, que bueno, me alegra escuchar(leer) eso.",P
@AlmaHistorica doy fe son espectaculares!!,P
No garganta estate quieta no quiero enfermarme,N
"shit, venía re felíz a twittear que ando kapoperizando gente y vi lo de taylor y se me cayó el alma al piso",N
Esperamos que disfrutes de este día con tus seres queridos #DíaDeReyes #DeliciaObelie,P
"Mi celular sabe que soy mexicano, escribí white y me lo corrigió por ejote",NEU
"@BleuatreMil se muestran solitos, no está difícil la cosa felizmente",P
"Y algunos escarchados me falta un rosado, un morado, un celeste, un violeta, un marron, un crema, un griss, y mas ..",NEU
"@tuiteroboutique No sé si no le hice RT el año pasado, pero vale la pena. Solo que acá en la old city si decís truco podés salir mal",NEU
Empecé el 2017 de la manera más anti yo posible... Tomando alcohol. Que feo,N
"@me_mata la historia de tantas en todos los países Latinoamericanos Una mierda nuestra seguridad y ese maldito concepto de ""macho""",N
"@vamoatwittea @PebeTinelliok sí sería muy lindo , pero me parece que yo soy #LaOVEJABLACKDELAFAMILY  ...",N
"l'amour no estará de mi lado y ya hace buen tiempo, pero me llena de calorcito lindo de felicidad ver a mis amigas felices, amando.",P
@yanac0895 recordando los viejos tiempos,NEU
@weed_yass Jajaa legal y así piden abdomen perfecto,N
@vinymodee ah que bien! Provecho vecino,P
"Ahora me daba yo un manguerazo a ver si se me quitaba esta cara de ""hola he dormido 2 horas"" ",N
@mijacabello97 feliz cumpleaños que sea el mejor cumpleaños de todos muchas bendiciones y muchos éxitos por siempre,NEU
"Tengo mi lado lindo y mi lado culero, pero bien culero.",N
"Pasan los años pero las resacas siguen siendo un misterio. Ayer tomé ron puro y me he levantado tan pancho, tan fresco. Aquí no pasó nada",NEU
@DonRul yo creo que esa es una mejor frase para una personalidad tan particular como la suya jejeje,P
"@vanderhast Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",P
"@cuervotinelli mirando una peli de terror buenisima y tomando helado;3, vos que haces??",P
"@AlbertoRaimundi Es shileno, Alberto, nada más que agregar, ajajajaja. Beso!",N
"#JamasMePreguntes porq soy linda contigo, Si pregunto como estas es educación, no porq realmente me interese",N
@landscps pues imaginate en una casa muy grande ,NEU
Hoy todo el día estuve triste porque ya mero entro a la facu,N
Buenos días ! Estamos a 3 días del día de la navidad ! Irma López en cabina durante las 2 horas de #TeMueveAM,P
"Hoy entre a sephora y los productos de benefit están bien caros, casi salgo llorando de ahí.",N
"@adriantr09 @ClubTiburones @PumasMX Siempre he sido así Y pues siempre he cumplido y pagado apuestas, así que ya rugiste león",P
"Esos primeros puestos para Nadine, Alan y Keiko están bien ganados, más bien creo que Ollanta debería estar más abajo. @Imapax",NEU
"@ChumelTorres ya cabrón! Sin tí se reciben las noticias sin colchoncito, puro chingadazo. #extrañoreirconChumel",N
"Estoy tan sad pero tan sad de los conciertos anunciados a los cuales no iré y la pinche Ruby con su guitarra, me deberían patrocinar a mi",N
"Este día sera, muy pero muy largo ..",N
"Me estoy cansando a dar rt a esto d ""rt o suspendes"" pa luego suspender fijo ",N
Ahora que soy @bitelperu todo es más bonito.,P
"Buenos días!!! Disfruta del mundo sin apegarte. No puedes retener la respiración indefinidamente, tienes que soltar el aire... Besitos",P
Ni está tan bonita su novia,N
@sancarlena77 @frankgrs nunca dije lo contrario,NEU
@Zunga a mi solo me quedan 5...ya casi veo la Luz,P
"@efecuadros Yo soy tu sangre mi viejo, yooo, soy tu silencio y tu tiempo. Esta canción la cantaba todos los días de chiquita!",NEU
"—¿Me invitas un café? —Sí, vamos al mejor café del mundo. —¿Ese cuál es? —El café de tus ojos. —¿No traes dinero verdad? —No, soy pobre.",P
"@MoisesDelgadoG Gracias primito, le haré presente los saludos! Estás invitado si puedes vienes",P
Pinche ex mejor amigo lo odio,N
"@Swareles, ¡muchas gracias, Carla! De momento han caído tres, así que no empieza mal el día ",P
Gracias a Dios cerrando con broche de oro! Dios siempre dando lo mejor a sus Hijos esta semana fue mucho mejor que la pasada! #thnksGod,P
"@chefgevalu Pero ya amanecí con hambre, es buena señal de que el estómago ya se repuso",P
"@katy_mili JAJAJA yo mentiroso jamás amiga, pero ya pz esperare tu inciativa para que me digas franck vamos a perdernos jaja",NEU
"@brayamqq es chevre las letras!! sabes q dia es mañana,....",NEU
@CNCOmusic reggaeton lento la canción del fin de año,NEU
"@CharlieReckless llévame a tu casa, la otra vez blastoise y hoy dragonite ",NEU
"¿Para qué hacen coraje con Ambriz?, al final no lo van a correr y saldrá con su típica frase: ""La culpa es mía, no de los jugadores""",N
Hoy se acaba la fiesta más bonita del año! #últimodíadenavidad #bajadadereyes…,P
"Me largo de esta red social por unos días, hasta que encuentre paz",N
@LuciaLu26 mi mamá me pasó la misma foto y me dijo exactamente lo mismo,NEU
@highoncrackyeol Oh ya bloqueé ese número fácil son marcas porque me dijeron algo de que debía una cuenta de más de 3k$ en el banco wtf,NEU
"Días!!! Entrena tu mente. Vives como piensas. Elige lo amable, lo bondadoso, lo consciente, lo sano, lo creativo, lo alegre.. Besitos",P
"@panaderodutra se nota no es un fanático jaja. Y se equivoca nuevamente, no soy político no vivo de la política #AndáLlevando",N
"@TubinoCarlos te vas de la ""Bankada""? Que buena noticia... Pero ahora seguro la china te da por el tubino",P
@vitojph ¡sí! Y me ha encantado  ¿Tú ya las visto? ¿Cuándo comentamos?,P
@luisangelzr fijo tenia un amante bandido esperándola #AsiSon,N
@ShesAlePence las mías siempre tienen vato,N
"@cuervotinelli Buen día Papá hermoso !! ;3, Que tengas un lindo Domingo",P
El amor no dura para siempre,N
"ay pobre los jugadores, espantoso, un dia estas bien y al otro no sabes como vas a estar",N
"@andreacarcamo7 solo vi hasta los primeros caps de esa temporada y me re decepcionó, tan buena que era la serie y la aburrieron",N
"@Mausaga vieras dolor jure nunca más volver a ese lugar, queda en PZ para los interesados",N
@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos ,N
@Pudimos_ @iunida brutal! Como se parece a las manis separatistas en Catalunya!! Espero que todos consigan la anhelada libertad ,P
@PauArce21 en serio que una se va a graduar en el tiempo de Dios,N
Esto de estar feliz mola ,P
@szurita ya estuvo que el mexicano se quedó preso la Lic @ruizmassieu ya no es la mera! Mera ahora es Videgaray,NEU
"@germangn09 pero igual es feo, horrible, espantoso",N
"@tigreshooligan ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos",P
Me duele mucho la cabeza tio ,N
Les gustarían edits así? Tratare de aprender como se hacen y aprender mas técnicas de edición La queen de Sel …,P
@chifaentiffanys no soy emo!!!! … feliz año!!,NEU
"@martinlarre @mrstulis vamo arriba, que bueno pasaremos a saludar! Abzo y éxitos!!!",P
@Danaloby Gente como tu mediocres y matoncitos. Que se puede esperar de los fujiratas.,N
"Hasta luego, Arequipa See you soon (@ Aeropuerto Internacional Alférez Alfredo Rodríguez Ballón (AQP))",NEU
lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar ,NEU
"#2añosdelegiónholk Un año antes no me imagine , que un grupo(El mejor) sea mas importante que muchas cosas en mi vida",NEU
"@ProudlyARMY Sii, cuando ya no quieres sentirte mal, pensar en cosas lindas y dejar salir todo lo malo... esos videos aparecen de la nada",P
"@andrest_12 ahh ya ya jajaja. Bueno, buenas noches, que descanse",P
"Hoy fui al gimnasio, hice la rutina de brazos y ahora estoy tan dolido que me cuesta levantar los chicharrones y la birra... #GymRat",N
@AccidentesTV Tengo entendido que en ese vídeo los que salen son trampeadores que se dedican a atrapar y luego liberar lobos sin muerte ,NEU
Mejor me duermo buenas noches,NEU
"Aveces cuando leo sus tuits y no entiendo algo, me dan ganas de preguntarles para entender mejor. Pero soy tímido y me quedo con la duda",NEU
"@AlvaMendz tú no más, los otros dos años anteriores yo ya chambeaba saliendo de la u no más",NEU
@RPPNoticias @MidisPeru una buena noticia! No más frazadas. Sí más casas calientes,P
"@urban_rafael ¡Ahhh! Súper, yo no voy a estar porque me toca subir a Televisa pero le digo a @Ulises_sotelo que te trate súper bien",P
"@Carles_Garsia si y si no esta en el cajón de ropa que tengo que devolver, que como ha hecho mil de calor ya no me he apropiado de el:'(",N
@KevinistaOk que egoísta de tu parte decepcionada,N
"@susanagladysfer si discrepa y deja su banca me parecería muy bien, pero así no me gusta, creo q es abuso. Besos, querida Susana.",NEU
"@maliux justo vi en Ig que lo tenías y te quería preguntar. Cuando lo hagas, espero el review! Y sí, yo tb tengo varios pendientes",NEU
@taliferreto jaja pero con el pasar del tiempo no se va a ver feo,NEU
"@mister__lemon Taxistas, empleados del gobierno, familiares de Martínez y Dourado... @LeoVeigaSanchez",NEU
Paro de transporte en Montevideo hasta las 22:00 horas por agresión a ómnibus por el clásico,NEU
Creo que tengo una contractura en los hombros así o más hecha picha?,N
me sorprende la homofobia y sus manifestaciones inesperadas... lo digo por mi,N
"@JJNL21 siii a estar asustada, pero son horribles estos dolores ni modo",N
"@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!",P
"@MARQIUX eso mae!!! Que bueno que te gustó el concierto, me alegra mucho!! A mí también me hacía falta tocar esas piezas!!",P
Alba Carrillo como buena modelo haciendo gala de su profesión en la entrevista a Willy Toledo  #HableConEllas,P
"Soy una anticuada, pero cómo me duele ver o escuchar a gente querida hasta el rabo",N
"no se puede hacer ningun comentario che ,que feo",N
"@_NoSoyArtista @Telcel @ATT pues si, yo creo, mi papá me dejo un equipo att y al igual lo uso mejor, porque ya estoy harta de esto.",N
Danniel es como mi amor frustrado,N
"Hoy reafirme que soy un adulto y no. 1. No necesito pedir permiso a nadie para ir a algún lugar. 2. Me sigue dando miedo ""It""",N
@delphlexnie la gloria d nuestro padre jesuscrisro estará cobmigo en mi camino,P
#SiempreTePediré Un abrazo y un beso de buenas Noches,P
Tengo un imán para los ADC retrasados ,NEU
En la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente,N
@davidmesen Jajaja Y al séptimo día descansó (?) Que mal mae Lo siento,N
"Que feo cuando se hacen cagones, pinches malcriados",N
"@Oski_1991 Si o sea, el cel no me interesa tanto pero las cosas que tenía ahí eran irremplazables Gracias por escribir.",NEU
"Anda dando vueltas a mi kbza algo muy chingon y me voy a desconcentrar, si te pasa algo igual a lo mio, te lo recomiendo.",P
"@stephvald callese mae jajajaja, el carro estaba bastante duro mae Jaja",NEU
Estoy twitteando mucho para olvidarme que cerca de casa esta lleno de cosas voladas y tengo el mar a punto de romperme la ventana,N
@BreNdiiuXx @BaldiHotSpring1 ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal,P
"@ivyjara Sabes qué cuando jugue basket contigo , me senti Feliz , pero en mi cabeza tenia muchas dudas , si tu papá me aceptara o no",NEU
"Mi última partida jugada, con Sona support. La grandes razones para jugar Sona https://t.co/2rgmMeAFIs",P
Siguen con mi caída en halloween pasado loco fue hace un año es hora de #superar,N
@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro . ,NEU
"Dicen q lo bueno dura poco Aveces pienso q es así y me pone triste,pero recuerdo q mas triste es fijarse en alguien q no se lo merece",N
@Camilo99fuegos y estaban @pepi_goncalvez @valentin_t y la divina @tanilustradacom,P
"@Nifunifa4 No te digo vieja, a mi me pasa lo mismo y tengo como 10 años menos",NEU
@eduarsarcos yo no soy normal ,N
"@Ache_La la verdad quedo culero el fotoshop, me esforzaré más",N
hay un monton pituelistas en mi inicio q piensan todo lo contrario a mi y no me pongo densa a comentarle todos sus twitts,NEU
"@SoyFibita hola! Así es, lamentablemente. Hace un rato hice rt de un recordatorio similar...",N
Ya viste lo bien que nos divertimos el uno sin el otro. Después de todo nadie es indispensable.,P
"@skparedes @SheyJacobo y eso que es el primer dia , mañana con fe",NEU
"@JulyyH18 Bye amigaa pásala bonito y aprende mucho para que de ahí me enseñes jajajaja, espero verte prontito",NEU
@mexicanfoodporn y ustedes comieron doble ronda,NEU
22 Vamos a jugar ese voley en la playa algun día jajaaj Que termines lindo este 2016,P
#YaNoHayDePastorJoven un golpe muy bajo,N
"Le fuí infiel a ""Don Escojale"", en verdad no lo vuelvo hacer",N
@lonchbox @ipatri @Joan_Artes @martasimonet @malabache @YouTube el dulce de leche hizo mucho daño ,N
Mi drama es que ahora me sale primero @taracanto en vez de @/BlasCanto y me confundo bc costumbre de dar al primer user ,N
"- Señorita olvidó su bolsa -gracias joven , que puedo hacer por usted ? - avanzar en la fila nada más",NEU
@BrunaSosa7 @JuaneMartinez17 Ayyy vidaaa. Bueno te dejo juane ya no da para mas. Fue lindo mientras duró,NEU
Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía. ,N
"Hoy le dije a mi mamá: ""Para cerrar Noviembre solo falta un temblor"". Listo! Ahora digo q pa cerrar el 2016 solo falta pegarme el Gordo",P
"@CFE_GolfoNte @Cicmty buenos días, seguimos sin servicio!",N
@LimaAventureros q buen se oral !!!! Me encantaría sentir esa boquita recorrer mi pn erecto,P
@leeahistheway ya... ha sido muy grotesco por mi parte poner una foto de Ojeda a las 10:30. Perdona ,N
"Estoy arta de que todos digan ay si es bien difícil, ay si es bien sacrificada, ay si tienes que estudiar, ay si se van a la mierda?",N
Había alerta y yo vine igual,NEU
"@Linguistas Hola, ¿nos enviás tu mail de usuario por privado? Así podemos verificar cuál es el problema. Muchas gracias!",NEU
muy preocupada porque no me crecen mas uñas desde que intenté pegar las postizas con superglu en vez de con el pegamento cosmético ,N
Querés saber sobre el tiempo? Seguí a @matiasrivero21 Un tipo piola y de buena onda #Meteorología #Uruguay,P
"@weexmx Un mes esperando mi chip 4G, no llego y me piden que de otra dirección con razón desconocida, voy al 7 eleven por un chip, no hay",N
"Cada vez que escucho ""Instituciones"" de Sui Generis se me escarapela la piel por lo hermosa que es y también me acuerdo de ti",P
"A la verga 2016! Me trajiste mucha tristeza pero espero el 2017 sea de lo mejor, a darle pa adelante q para atrás ya dolió bastante",N
@AlbGarD Oh  ¿Me estás llamando gordo? JAJAJA Grazie ruliño  Lo mismo puedo decir ,N
@libertadzavala ¡Gracias por las flores! Ha sido gracias al esfuerzo de un gran equipo @annabrays @bikennia @ClaraVadillo @YazAPie y más,P
En verdá llevo sin jugar al pokemon go desde que volví de Galicia porque ver que en Madrid no me sale nada guay me deprime y mucho ,N
@PazBloise A mi me operan el lunes las 4 y leer esto es muy poco alentador Que sigas mejor,N
"Solo tengo que decir estés dónde estés, estés con quién estés, aún te extraño... extraño que me revientes el hígado, oh, pisco amigo mío.",NEU
Si se desesperan nos lleva puta,N
@skyimpson me la olvide pero tengo la huella y no em deja usarla nose,N
@Chamo_A_ la hijueputa tela se me salió. yo quería volver a quedar acostada.,N
"comprendo que te molen mis tattoos, pero no te los hagas 'iguales' ",NEU
"Casi el 80% de los pobladores estamos mal ubicados, en un terremoto estiman 50 mil muertos en Lima",N
